query_table,query_column,candidate_table,candidate_column,similarity_score
AJ-california-govs-1_source_State.csv,title,target_015556.csv,title,0.418813
AJ-california-govs-1_source_State.csv,title,target_011473.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_082223.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_042141.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_078330.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_015459.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_092890.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_029831.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_032456.csv,title,0.410589
AJ-california-govs-1_source_State.csv,title,target_066919.csv,title,0.410104
AJ-california-govs-1_source_State.csv,title,AJ-new-york-govs-3_source_Party.csv,title,0.409855
AJ-california-govs-1_source_State.csv,title,target_016628.csv,title,0.408429
AJ-california-govs-1_source_State.csv,title,target_094656.csv,title,0.408429
AJ-california-govs-1_source_State.csv,title,target_081953.csv,title,0.408189
AJ-california-govs-1_source_State.csv,title,target_095813.csv,title,0.408189
AJ-california-govs-1_source_State.csv,title,target_005356.csv,title,0.408189
AJ-california-govs-1_source_State.csv,title,AJ-california-govs-2_target_Native_State.csv,title,0.407704
AJ-california-govs-1_source_State.csv,title,AJ-california-govs-1_target_Native_State.csv,title,0.407704
AJ-california-govs-1_source_State.csv,title,target_081307.csv,title,0.406880
AJ-california-govs-1_source_State.csv,title,target_057151.csv,title,0.405909
AJ-california-govs-1_source_State.csv,title,target_028507.csv,title,0.404082
AJ-california-govs-1_source_State.csv,title,target_064269.csv,title,0.404082
AJ-california-govs-1_source_State.csv,title,target_012988.csv,title,0.404082
AJ-california-govs-1_source_State.csv,title,target_091090.csv,title,0.404082
AJ-california-govs-1_source_State.csv,title,target_000456.csv,title,0.404082
AJ-california-govs-1_source_State.csv,title,target_034584.csv,title,0.404082
AJ-california-govs-1_source_State.csv,title,target_081550.csv,title,0.401646
AJ-california-govs-1_source_State.csv,title,target_006385.csv,title,0.401646
AJ-california-govs-1_source_State.csv,title,target_009905.csv,title,0.401646
AJ-california-govs-1_source_State.csv,title,target_051613.csv,title,0.400494
AJ-california-govs-1_source_State.csv,title,target_043323.csv,title,0.400494
AJ-california-govs-1_source_State.csv,title,target_047656.csv,title,0.400494
AJ-california-govs-1_source_State.csv,title,target_097504.csv,title,0.400494
AJ-california-govs-1_source_State.csv,title,AJ-us-presidents-4_target_State.csv,title,0.398197
AJ-california-govs-1_source_State.csv,title,AJ-us-presidents-5_target_State.csv,title,0.398197
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-texas-govs-1_target_Time_in_Office.csv,title,0.953529
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-texas-govs-2_target_Time_in_Office.csv,title,0.953529
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-new-york-govs-3_source_Time_in_Office.csv,title,0.937916
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-1_source_Term_.csv,title,0.708436
AJ-california-govs-1_source_Time_in_Office.csv,title,target_045869.csv,title,0.707150
AJ-california-govs-1_source_Time_in_Office.csv,title,target_070086.csv,title,0.707150
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-4_source_Term_.csv,title,0.701676
AJ-california-govs-1_source_Time_in_Office.csv,title,target_043088.csv,title,0.667901
AJ-california-govs-1_source_Time_in_Office.csv,title,target_074571.csv,title,0.667901
AJ-california-govs-1_source_Time_in_Office.csv,title,target_090243.csv,title,0.667901
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-new-york-govs-5_target_Governor.csv,title,0.661992
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-new-york-govs-4_source_Governor.csv,title,0.650833
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-california-govs-2_source_Governor.csv,title,0.646088
AJ-california-govs-1_source_Time_in_Office.csv,title,target_026145.csv,title,0.637087
AJ-california-govs-1_source_Time_in_Office.csv,title,target_016988.csv,title,0.637087
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-california-govs-2_source_Lieutenant_Governor.csv,title,0.618819
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-california-govs-2_target_Years_of_Service.csv,title,0.601208
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-california-govs-1_target_Years_of_Service.csv,title,0.601208
AJ-california-govs-1_source_Time_in_Office.csv,title,target_010423.csv,title,0.592077
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-2_target_Term_as_President.csv,title,0.590303
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-6_target_Term_as_President.csv,title,0.590303
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-3_target_Term_as_President.csv,title,0.590303
AJ-california-govs-1_source_Time_in_Office.csv,title,target_031929.csv,title,0.590103
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-4_source_President.csv,title,0.568988
AJ-california-govs-1_source_Time_in_Office.csv,title,target_039118.csv,title,0.558201
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-new-york-govs-2_source_Governor.csv,title,0.555761
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-new-york-govs-5_source_Governor.csv,title,0.555188
AJ-california-govs-1_source_Time_in_Office.csv,title,target_042628.csv,title,0.555151
AJ-california-govs-1_source_Time_in_Office.csv,title,target_017933.csv,title,0.552468
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-new-york-govs-5_target_Term.csv,title,0.550299
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-1_source_President.csv,title,0.550111
AJ-california-govs-1_source_Time_in_Office.csv,title,target_079820.csv,title,0.546977
AJ-california-govs-1_source_Time_in_Office.csv,title,target_055716.csv,title,0.546271
AJ-california-govs-1_source_Time_in_Office.csv,title,target_077410.csv,title,0.543705
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-texas-govs-2_source_Years_in_Office.csv,title,0.543086
AJ-california-govs-1_source_Time_in_Office.csv,title,target_017783.csv,title,0.539891
AJ-california-govs-1_source_Time_in_Office.csv,title,target_061284.csv,title,0.538396
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-california-govs-2_source_Previous_office.csv,title,0.537970
AJ-california-govs-1_source_Time_in_Office.csv,title,target_011957.csv,title,0.536117
AJ-california-govs-1_source_Time_in_Office.csv,title,target_057997.csv,title,0.534718
AJ-california-govs-1_source_Time_in_Office.csv,title,target_018430.csv,title,0.532144
AJ-california-govs-1_source_Time_in_Office.csv,title,target_020432.csv,title,0.531811
AJ-california-govs-1_source_Time_in_Office.csv,title,target_070348.csv,title,0.528303
AJ-california-govs-1_source_Time_in_Office.csv,title,target_041258.csv,title,0.528293
AJ-california-govs-1_source_Time_in_Office.csv,title,target_084105.csv,title,0.528277
AJ-california-govs-1_source_Time_in_Office.csv,title,target_062243.csv,title,0.527876
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-park-to-state-2_source_Year_Established.csv,title,0.527708
AJ-california-govs-1_source_Time_in_Office.csv,title,target_011876.csv,title,0.526606
AJ-california-govs-1_source_Time_in_Office.csv,title,AJ-us-presidents-2_target_President.csv,title,0.525470
AJ-california-govs-1_source_Party.csv,title,AJ-california-govs-2_target_Political_Party.csv,title,0.766853
AJ-california-govs-1_source_Party.csv,title,AJ-california-govs-1_target_Political_Party.csv,title,0.766853
AJ-california-govs-1_source_Party.csv,title,AJ-california-govs-2_source_Party.csv,title,0.735374
AJ-california-govs-1_source_Party.csv,title,AJ-texas-govs-2_source_Party.csv,title,0.662837
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-4_target_Party.csv,title,0.639928
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-2_target_Party.csv,title,0.639928
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-3_target_Party.csv,title,0.639928
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-1_target_Party.csv,title,0.639928
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-3_source_Party.csv,title,0.615214
AJ-california-govs-1_source_Party.csv,title,AJ-texas-govs-1_target_Party.csv,title,0.615024
AJ-california-govs-1_source_Party.csv,title,AJ-texas-govs-2_target_Party.csv,title,0.615024
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-1_source_Political_Party.csv,title,0.592927
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-5_target_Party.csv,title,0.566482
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-4_source_Party.csv,title,0.566482
AJ-california-govs-1_source_Party.csv,title,AJ-texas-govs-1_source_Party.csv,title,0.564159
AJ-california-govs-1_source_Party.csv,title,AJ-us-presidents-2_target_Party.csv,title,0.515261
AJ-california-govs-1_source_Party.csv,title,AJ-us-presidents-6_target_Party.csv,title,0.515261
AJ-california-govs-1_source_Party.csv,title,AJ-us-presidents-3_target_Party.csv,title,0.515261
AJ-california-govs-1_source_Party.csv,title,AJ-new-york-govs-3_source_State.csv,title,0.468066
AJ-california-govs-1_source_Party.csv,title,target_048392.csv,title,0.458010
AJ-california-govs-1_source_Party.csv,title,target_055207.csv,title,0.444254
AJ-california-govs-1_source_Party.csv,title,target_056086.csv,title,0.443351
AJ-california-govs-1_source_Party.csv,title,target_031786.csv,title,0.443184
AJ-california-govs-1_source_Party.csv,title,target_016209.csv,title,0.434980
AJ-california-govs-1_source_Party.csv,title,target_035806.csv,title,0.431695
AJ-california-govs-1_source_Party.csv,title,target_024464.csv,title,0.426924
AJ-california-govs-1_source_Party.csv,title,target_014204.csv,title,0.424436
AJ-california-govs-1_source_Party.csv,title,target_066060.csv,title,0.421807
AJ-california-govs-1_source_Party.csv,title,target_054191.csv,title,0.420478
AJ-california-govs-1_source_Party.csv,title,target_096432.csv,title,0.420300
AJ-california-govs-1_source_Party.csv,title,target_032885.csv,title,0.419785
AJ-california-govs-1_source_Party.csv,title,target_061168.csv,title,0.419785
AJ-california-govs-1_source_Party.csv,title,target_019606.csv,title,0.419785
AJ-california-govs-1_source_Party.csv,title,target_085585.csv,title,0.419555
AJ-california-govs-1_source_Party.csv,title,target_007287.csv,title,0.419220
AJ-california-govs-1_source_Party.csv,title,target_050591.csv,title,0.419130
AJ-california-govs-1_source_Party.csv,title,target_078033.csv,title,0.415714
AJ-california-govs-1_source_Party.csv,title,target_089118.csv,title,0.415142
AJ-california-govs-1_source_Party.csv,title,target_037642.csv,title,0.411070
AJ-california-govs-1_source_Party.csv,title,target_069905.csv,title,0.410601
AJ-california-govs-1_source_Party.csv,title,target_053979.csv,title,0.409475
AJ-california-govs-1_source_Party.csv,title,target_049232.csv,title,0.409364
AJ-california-govs-1_source_Party.csv,title,target_014678.csv,title,0.408434
AJ-california-govs-1_source_Party.csv,title,target_022218.csv,title,0.407980
AJ-california-govs-1_source_Party.csv,title,target_067183.csv,title,0.407437
AJ-california-govs-1_source_Party.csv,title,AJ-us-presidents-3_source_State.csv,title,0.405322
AJ-california-govs-1_source_Party.csv,title,target_006166.csv,title,0.404349
AJ-california-govs-1_source_Party.csv,title,AJ-fruits-1_source_FRUITS__raw_.csv,title,0.404070
AJ-california-govs-1_source_Party.csv,title,AJ-fruits-2_source_FRUITS__raw_.csv,title,0.404070
AJ-california-govs-2_source__.csv,title,AJ-park-to-state-2_target_Rank.csv,title,0.826121
AJ-california-govs-2_source__.csv,title,AJ-park-to-state-1_target_Rank.csv,title,0.826121
AJ-california-govs-2_source__.csv,title,AJ-fruits-2_target_Carbohydrates_per_fruit_or_the_portion_stated.csv,title,0.705214
AJ-california-govs-2_source__.csv,title,target_027333.csv,title,0.496966
AJ-california-govs-2_source__.csv,title,target_095233.csv,title,0.483046
AJ-california-govs-2_source__.csv,title,target_053162.csv,title,0.478673
AJ-california-govs-2_source__.csv,title,target_074570.csv,title,0.472781
AJ-california-govs-2_source__.csv,title,target_009360.csv,title,0.470288
AJ-california-govs-2_source__.csv,title,target_077612.csv,title,0.467910
AJ-california-govs-2_source__.csv,title,AJ-fruits-2_target_Calories_per_fruit_or_the_portion_stated.csv,title,0.466831
AJ-california-govs-2_source__.csv,title,target_032050.csv,title,0.466105
AJ-california-govs-2_source__.csv,title,target_052569.csv,title,0.465066
AJ-california-govs-2_source__.csv,title,target_077940.csv,title,0.462820
AJ-california-govs-2_source__.csv,title,target_037293.csv,title,0.454129
AJ-california-govs-2_source__.csv,title,target_047354.csv,title,0.452014
AJ-california-govs-2_source__.csv,title,target_004030.csv,title,0.452014
AJ-california-govs-2_source__.csv,title,target_080994.csv,title,0.452014
AJ-california-govs-2_source__.csv,title,target_086576.csv,title,0.452014
AJ-california-govs-2_source__.csv,title,target_031007.csv,title,0.452014
AJ-california-govs-2_source__.csv,title,target_051083.csv,title,0.451886
AJ-california-govs-2_source__.csv,title,target_059315.csv,title,0.449953
AJ-california-govs-2_source__.csv,title,target_070541.csv,title,0.448289
AJ-california-govs-2_source__.csv,title,target_031228.csv,title,0.447270
AJ-california-govs-2_source__.csv,title,target_086443.csv,title,0.443028
AJ-california-govs-2_source__.csv,title,target_065777.csv,title,0.442682
AJ-california-govs-2_source__.csv,title,target_015685.csv,title,0.442682
AJ-california-govs-2_source__.csv,title,target_051124.csv,title,0.442436
AJ-california-govs-2_source__.csv,title,target_005194.csv,title,0.442436
AJ-california-govs-2_source__.csv,title,target_077705.csv,title,0.442436
AJ-california-govs-2_source__.csv,title,target_000864.csv,title,0.442436
AJ-california-govs-2_source__.csv,title,target_004448.csv,title,0.439425
AJ-california-govs-2_source__.csv,title,AJ-park-to-state-1_target_Population.csv,title,0.438860
AJ-california-govs-2_source__.csv,title,AJ-park-to-state-2_target_Population.csv,title,0.438860
AJ-california-govs-2_source__.csv,title,target_010595.csv,title,0.436854
AJ-california-govs-2_source__.csv,title,target_067354.csv,title,0.436854
AJ-california-govs-2_source__.csv,title,target_008113.csv,title,0.436854
AJ-california-govs-2_source__.csv,title,target_028479.csv,title,0.436854
AJ-california-govs-2_source__.csv,title,target_068391.csv,title,0.436854
AJ-california-govs-2_source__.csv,title,target_092158.csv,title,0.436514
AJ-california-govs-2_source__.csv,title,target_002113.csv,title,0.435423
AJ-california-govs-2_source__.csv,title,target_000665.csv,title,0.435320
AJ-california-govs-2_source__.csv,title,target_003406.csv,title,0.434722
AJ-california-govs-2_source__.csv,title,AJ-us-presidents-4_source__.csv,title,0.431142
AJ-california-govs-2_source__.csv,title,target_072383.csv,title,0.430188
AJ-california-govs-2_source__.csv,title,target_032624.csv,title,0.430188
AJ-california-govs-2_source__.csv,title,AJ-duke-cs-profs_target_JoinYear.csv,title,0.429663
AJ-california-govs-2_source__.csv,title,target_094042.csv,title,0.429181
AJ-california-govs-2_source__.csv,title,target_006585.csv,title,0.429003
AJ-california-govs-2_source__.csv,title,target_058797.csv,title,0.427070
AJ-california-govs-2_source_Governor.csv,title,AJ-new-york-govs-2_source_Governor.csv,title,0.797624
AJ-california-govs-2_source_Governor.csv,title,AJ-new-york-govs-5_source_Governor.csv,title,0.776919
AJ-california-govs-2_source_Governor.csv,title,target_031929.csv,title,0.754069
AJ-california-govs-2_source_Governor.csv,title,target_043088.csv,title,0.736278
AJ-california-govs-2_source_Governor.csv,title,target_074571.csv,title,0.736278
AJ-california-govs-2_source_Governor.csv,title,target_090243.csv,title,0.736278
AJ-california-govs-2_source_Governor.csv,title,AJ-california-govs-2_source_Lieutenant_Governor.csv,title,0.735514
AJ-california-govs-2_source_Governor.csv,title,AJ-us-presidents-4_source_President.csv,title,0.728875
AJ-california-govs-2_source_Governor.csv,title,AJ-us-presidents-1_source_President.csv,title,0.720200
AJ-california-govs-2_source_Governor.csv,title,AJ-new-york-govs-5_target_Governor.csv,title,0.702619
AJ-california-govs-2_source_Governor.csv,title,AJ-new-york-govs-4_source_Governor.csv,title,0.701607
AJ-california-govs-2_source_Governor.csv,title,target_015142.csv,title,0.689871
AJ-california-govs-2_source_Governor.csv,title,target_045869.csv,title,0.655315
AJ-california-govs-2_source_Governor.csv,title,target_070086.csv,title,0.655315
AJ-california-govs-2_source_Governor.csv,title,target_016988.csv,title,0.653749
AJ-california-govs-2_source_Governor.csv,title,target_026145.csv,title,0.653749
AJ-california-govs-2_source_Governor.csv,title,target_026367.csv,title,0.652407
AJ-california-govs-2_source_Governor.csv,title,AJ-california-govs-1_source_Time_in_Office.csv,title,0.646088
AJ-california-govs-2_source_Governor.csv,title,AJ-us-presidents-2_source_President.csv,title,0.645690
AJ-california-govs-2_source_Governor.csv,title,target_032417.csv,title,0.635423
AJ-california-govs-2_source_Governor.csv,title,target_062716.csv,title,0.634217
AJ-california-govs-2_source_Governor.csv,title,target_021799.csv,title,0.634217
AJ-california-govs-2_source_Governor.csv,title,target_043412.csv,title,0.633149
AJ-california-govs-2_source_Governor.csv,title,target_084359.csv,title,0.633149
AJ-california-govs-2_source_Governor.csv,title,AJ-texas-govs-2_source_Years_in_Office.csv,title,0.633124
AJ-california-govs-2_source_Governor.csv,title,target_029986.csv,title,0.633056
AJ-california-govs-2_source_Governor.csv,title,target_083745.csv,title,0.633056
AJ-california-govs-2_source_Governor.csv,title,target_072123.csv,title,0.628604
AJ-california-govs-2_source_Governor.csv,title,target_019730.csv,title,0.628604
AJ-california-govs-2_source_Governor.csv,title,target_009497.csv,title,0.627421
AJ-california-govs-2_source_Governor.csv,title,target_019996.csv,title,0.626400
AJ-california-govs-2_source_Governor.csv,title,target_054128.csv,title,0.626400
AJ-california-govs-2_source_Governor.csv,title,target_023402.csv,title,0.626289
AJ-california-govs-2_source_Governor.csv,title,target_062378.csv,title,0.626210
AJ-california-govs-2_source_Governor.csv,title,AJ-texas-govs-1_target_Time_in_Office.csv,title,0.622632
AJ-california-govs-2_source_Governor.csv,title,AJ-texas-govs-2_target_Time_in_Office.csv,title,0.622632
AJ-california-govs-2_source_Governor.csv,title,target_038007.csv,title,0.620400
AJ-california-govs-2_source_Governor.csv,title,target_096236.csv,title,0.620020
AJ-california-govs-2_source_Governor.csv,title,target_077314.csv,title,0.620017
AJ-california-govs-2_source_Governor.csv,title,target_052676.csv,title,0.619837
AJ-california-govs-2_source_Governor.csv,title,target_000108.csv,title,0.619828
AJ-california-govs-2_source_Governor.csv,title,AJ-us-presidents-2_target_President.csv,title,0.619531
AJ-california-govs-2_source_Governor.csv,title,target_054721.csv,title,0.619420
AJ-california-govs-2_source_Governor.csv,title,AJ-us-presidents-1_source_Term_.csv,title,0.618396
AJ-california-govs-2_source_Governor.csv,title,target_081004.csv,title,0.618355
AJ-california-govs-2_source_Governor.csv,title,target_055716.csv,title,0.618350
AJ-california-govs-2_source_Governor.csv,title,AJ-us-presidents-4_source_Term_.csv,title,0.617855
AJ-california-govs-2_source_Governor.csv,title,target_007888.csv,title,0.617203
AJ-california-govs-2_source_Governor.csv,title,target_048757.csv,title,0.617113
