query_table,query_column,candidate_table,candidate_column,similarity_score
Artwork_left.csv,title,target_002736.csv,title,0.597933
Artwork_left.csv,title,target_048269.csv,title,0.596198
Artwork_left.csv,title,target_085036.csv,title,0.593456
Artwork_left.csv,title,target_025229.csv,title,0.592444
Artwork_left.csv,title,target_049097.csv,title,0.590579
Artwork_left.csv,title,target_074282.csv,title,0.590579
Artwork_left.csv,title,target_049634.csv,title,0.590358
Artwork_left.csv,title,target_038961.csv,title,0.588862
Artwork_left.csv,title,target_037694.csv,title,0.586650
Artwork_left.csv,title,target_090084.csv,title,0.582842
Artwork_left.csv,title,target_092738.csv,title,0.578638
Artwork_left.csv,title,target_083521.csv,title,0.577015
Artwork_left.csv,title,target_086249.csv,title,0.575071
Artwork_left.csv,title,target_004536.csv,title,0.575030
Artwork_left.csv,title,target_070100.csv,title,0.574819
Artwork_left.csv,title,target_084658.csv,title,0.570230
Artwork_left.csv,title,target_005227.csv,title,0.569492
Artwork_left.csv,title,target_011280.csv,title,0.569492
Artwork_left.csv,title,target_052809.csv,title,0.569111
Artwork_left.csv,title,target_072223.csv,title,0.565955
Artwork_left.csv,title,target_006446.csv,title,0.563439
Artwork_left.csv,title,target_039304.csv,title,0.563244
Artwork_left.csv,title,target_062269.csv,title,0.561632
Artwork_left.csv,title,target_045367.csv,title,0.560807
Artwork_left.csv,title,target_075981.csv,title,0.559897
TennisTournament_left.csv,title,Tournament_left.csv,title,0.853937
TennisTournament_left.csv,title,target_046244.csv,title,0.810995
TennisTournament_left.csv,title,target_052041.csv,title,0.792542
TennisTournament_left.csv,title,TennisTournament_right.csv,title,0.790141
TennisTournament_left.csv,title,target_075870.csv,title,0.789720
TennisTournament_left.csv,title,SoccerTournament_left.csv,title,0.776102
TennisTournament_left.csv,title,Tournament_right.csv,title,0.765339
TennisTournament_left.csv,title,target_075513.csv,title,0.737391
TennisTournament_left.csv,title,target_092837.csv,title,0.734372
TennisTournament_left.csv,title,target_083058.csv,title,0.701546
TennisTournament_left.csv,title,FootballMatch_left.csv,title,0.697473
TennisTournament_left.csv,title,target_046289.csv,title,0.687021
TennisTournament_left.csv,title,target_069703.csv,title,0.686098
TennisTournament_left.csv,title,target_008353.csv,title,0.685653
TennisTournament_left.csv,title,target_030736.csv,title,0.679354
TennisTournament_left.csv,title,target_091398.csv,title,0.678363
TennisTournament_left.csv,title,target_055988.csv,title,0.676003
TennisTournament_left.csv,title,target_046227.csv,title,0.665949
TennisTournament_left.csv,title,SoccerTournament_right.csv,title,0.654112
TennisTournament_left.csv,title,MotorsportSeason_left.csv,title,0.634242
TennisTournament_left.csv,title,MotorsportSeason_right.csv,title,0.629580
TennisTournament_left.csv,title,target_033612.csv,title,0.625211
TennisTournament_left.csv,title,target_058739.csv,title,0.624546
TennisTournament_left.csv,title,target_011885.csv,title,0.622171
TennisTournament_left.csv,title,target_058770.csv,title,0.622171
TennisTournament_left.csv,title,FootballMatch_right.csv,title,0.619560
TennisTournament_left.csv,title,target_010422.csv,title,0.618726
TennisTournament_left.csv,title,target_074126.csv,title,0.618726
TennisTournament_left.csv,title,target_067455.csv,title,0.618354
TennisTournament_left.csv,title,target_013619.csv,title,0.610956
TennisTournament_left.csv,title,target_017129.csv,title,0.602762
TennisTournament_left.csv,title,target_017343.csv,title,0.597855
TennisTournament_left.csv,title,target_024011.csv,title,0.588283
TennisTournament_left.csv,title,target_004156.csv,title,0.584072
TennisTournament_left.csv,title,target_010695.csv,title,0.580974
TennisTournament_left.csv,title,target_058033.csv,title,0.580974
TennisTournament_left.csv,title,target_088470.csv,title,0.580974
TennisTournament_left.csv,title,target_030024.csv,title,0.579766
TennisTournament_left.csv,title,target_014556.csv,title,0.576636
TennisTournament_left.csv,title,target_002835.csv,title,0.575274
TennisTournament_left.csv,title,target_028475.csv,title,0.575274
TennisTournament_left.csv,title,target_021420.csv,title,0.573426
TennisTournament_left.csv,title,target_018492.csv,title,0.570934
TennisTournament_left.csv,title,target_021537.csv,title,0.570934
TennisTournament_left.csv,title,target_023927.csv,title,0.570341
TennisTournament_left.csv,title,target_068037.csv,title,0.569945
TennisTournament_left.csv,title,target_089451.csv,title,0.568357
TennisTournament_left.csv,title,target_025796.csv,title,0.566257
TennisTournament_left.csv,title,target_030443.csv,title,0.564217
TennisTournament_left.csv,title,Race_right.csv,title,0.562001
NaturalEvent_left.csv,title,NaturalEvent_right.csv,title,0.892553
NaturalEvent_left.csv,title,target_005468.csv,title,0.832454
NaturalEvent_left.csv,title,target_022534.csv,title,0.669443
NaturalEvent_left.csv,title,target_018232.csv,title,0.593192
NaturalEvent_left.csv,title,target_030748.csv,title,0.591996
NaturalEvent_left.csv,title,target_084105.csv,title,0.589933
NaturalEvent_left.csv,title,target_054072.csv,title,0.574100
NaturalEvent_left.csv,title,target_047994.csv,title,0.573190
NaturalEvent_left.csv,title,target_011957.csv,title,0.570369
NaturalEvent_left.csv,title,target_072269.csv,title,0.565206
NaturalEvent_left.csv,title,target_054665.csv,title,0.546995
NaturalEvent_left.csv,title,target_055622.csv,title,0.546995
NaturalEvent_left.csv,title,target_095872.csv,title,0.546995
NaturalEvent_left.csv,title,target_004462.csv,title,0.543072
NaturalEvent_left.csv,title,target_011876.csv,title,0.541942
NaturalEvent_left.csv,title,target_042313.csv,title,0.539041
NaturalEvent_left.csv,title,target_003779.csv,title,0.538402
NaturalEvent_left.csv,title,target_094913.csv,title,0.535778
NaturalEvent_left.csv,title,target_038511.csv,title,0.527757
NaturalEvent_left.csv,title,target_057050.csv,title,0.524861
NaturalEvent_left.csv,title,target_003053.csv,title,0.524753
NaturalEvent_left.csv,title,target_039368.csv,title,0.512096
NaturalEvent_left.csv,title,target_077316.csv,title,0.511488
NaturalEvent_left.csv,title,target_013580.csv,title,0.505904
NaturalEvent_left.csv,title,target_028443.csv,title,0.502977
NaturalEvent_left.csv,title,target_035249.csv,title,0.499689
NaturalEvent_left.csv,title,target_077410.csv,title,0.497445
NaturalEvent_left.csv,title,target_007008.csv,title,0.497018
NaturalEvent_left.csv,title,target_000824.csv,title,0.496157
NaturalEvent_left.csv,title,target_029585.csv,title,0.494469
NaturalEvent_left.csv,title,target_044716.csv,title,0.492993
NaturalEvent_left.csv,title,target_094427.csv,title,0.492951
NaturalEvent_left.csv,title,target_032882.csv,title,0.491664
NaturalEvent_left.csv,title,target_002270.csv,title,0.491625
NaturalEvent_left.csv,title,target_057742.csv,title,0.488737
NaturalEvent_left.csv,title,target_018404.csv,title,0.488285
NaturalEvent_left.csv,title,target_060753.csv,title,0.488240
NaturalEvent_left.csv,title,target_051955.csv,title,0.486017
NaturalEvent_left.csv,title,target_059305.csv,title,0.485606
NaturalEvent_left.csv,title,target_086164.csv,title,0.481940
NaturalEvent_left.csv,title,target_061284.csv,title,0.478203
NaturalEvent_left.csv,title,target_053429.csv,title,0.477948
NaturalEvent_left.csv,title,target_025736.csv,title,0.476039
NaturalEvent_left.csv,title,target_004285.csv,title,0.475229
NaturalEvent_left.csv,title,target_048801.csv,title,0.473900
NaturalEvent_left.csv,title,target_005730.csv,title,0.469040
NaturalEvent_left.csv,title,target_015142.csv,title,0.464813
NaturalEvent_left.csv,title,target_050476.csv,title,0.463606
NaturalEvent_left.csv,title,target_060492.csv,title,0.463328
NaturalEvent_left.csv,title,target_038383.csv,title,0.462052
MemberOfParliament_left.csv,title,MemberOfParliament_right.csv,title,0.838662
MemberOfParliament_left.csv,title,target_025022.csv,title,0.831448
MemberOfParliament_left.csv,title,target_082420.csv,title,0.829128
MemberOfParliament_left.csv,title,target_039403.csv,title,0.812583
MemberOfParliament_left.csv,title,target_074167.csv,title,0.804991
MemberOfParliament_left.csv,title,target_003759.csv,title,0.796797
MemberOfParliament_left.csv,title,target_005825.csv,title,0.784252
MemberOfParliament_left.csv,title,target_051182.csv,title,0.781979
MemberOfParliament_left.csv,title,target_088765.csv,title,0.772134
MemberOfParliament_left.csv,title,target_033694.csv,title,0.750579
MemberOfParliament_left.csv,title,target_067599.csv,title,0.749089
MemberOfParliament_left.csv,title,target_074959.csv,title,0.747333
MemberOfParliament_left.csv,title,target_073022.csv,title,0.719919
MemberOfParliament_left.csv,title,target_003452.csv,title,0.718592
MemberOfParliament_left.csv,title,target_021935.csv,title,0.706418
MemberOfParliament_left.csv,title,target_051781.csv,title,0.702192
MemberOfParliament_left.csv,title,target_033757.csv,title,0.698241
MemberOfParliament_left.csv,title,target_018199.csv,title,0.695619
MemberOfParliament_left.csv,title,target_032399.csv,title,0.695566
MemberOfParliament_left.csv,title,target_091869.csv,title,0.689538
MemberOfParliament_left.csv,title,target_081026.csv,title,0.687704
MemberOfParliament_left.csv,title,target_043535.csv,title,0.685150
MemberOfParliament_left.csv,title,target_089001.csv,title,0.682072
MemberOfParliament_left.csv,title,target_050007.csv,title,0.681626
MemberOfParliament_left.csv,title,target_023907.csv,title,0.680871
MemberOfParliament_left.csv,title,target_045601.csv,title,0.680075
MemberOfParliament_left.csv,title,target_023649.csv,title,0.679111
MemberOfParliament_left.csv,title,target_035222.csv,title,0.677423
MemberOfParliament_left.csv,title,target_021773.csv,title,0.677154
MemberOfParliament_left.csv,title,target_028969.csv,title,0.675607
MemberOfParliament_left.csv,title,target_053496.csv,title,0.673395
MemberOfParliament_left.csv,title,target_048673.csv,title,0.670835
MemberOfParliament_left.csv,title,target_015568.csv,title,0.664274
MemberOfParliament_left.csv,title,target_044714.csv,title,0.664274
MemberOfParliament_left.csv,title,target_051219.csv,title,0.663368
MemberOfParliament_left.csv,title,target_062064.csv,title,0.662898
MemberOfParliament_left.csv,title,target_006079.csv,title,0.662008
MemberOfParliament_left.csv,title,target_085300.csv,title,0.659646
MemberOfParliament_left.csv,title,target_057143.csv,title,0.659408
MemberOfParliament_left.csv,title,target_094224.csv,title,0.657227
MemberOfParliament_left.csv,title,target_032417.csv,title,0.656546
MemberOfParliament_left.csv,title,target_000779.csv,title,0.654383
MemberOfParliament_left.csv,title,target_040243.csv,title,0.653232
MemberOfParliament_left.csv,title,target_072528.csv,title,0.650457
MemberOfParliament_left.csv,title,target_002285.csv,title,0.646077
MemberOfParliament_left.csv,title,target_067465.csv,title,0.643949
MemberOfParliament_left.csv,title,target_029204.csv,title,0.642883
MemberOfParliament_left.csv,title,target_048008.csv,title,0.642883
MemberOfParliament_left.csv,title,target_071025.csv,title,0.642080
MemberOfParliament_left.csv,title,target_011691.csv,title,0.637594
Noble_left.csv,title,Noble_right.csv,title,0.984986
Noble_left.csv,title,target_054751.csv,title,0.825414
Noble_left.csv,title,target_012407.csv,title,0.737387
Noble_left.csv,title,target_060345.csv,title,0.724480
Noble_left.csv,title,target_049113.csv,title,0.714907
Noble_left.csv,title,target_024745.csv,title,0.711869
Noble_left.csv,title,target_017302.csv,title,0.710150
Noble_left.csv,title,target_009696.csv,title,0.708605
Noble_left.csv,title,target_089147.csv,title,0.704007
Noble_left.csv,title,ChristianBishop_right.csv,title,0.697576
Noble_left.csv,title,target_061356.csv,title,0.695064
Noble_left.csv,title,target_053496.csv,title,0.675490
Noble_left.csv,title,Artwork_left.csv,title,0.665194
Noble_left.csv,title,target_005227.csv,title,0.664577
Noble_left.csv,title,target_011280.csv,title,0.664577
Noble_left.csv,title,target_054485.csv,title,0.656347
Noble_left.csv,title,target_071148.csv,title,0.649371
Noble_left.csv,title,Artwork_right.csv,title,0.648217
Noble_left.csv,title,target_026490.csv,title,0.634726
Noble_left.csv,title,target_065727.csv,title,0.629607
Noble_left.csv,title,target_029248.csv,title,0.621165
Noble_left.csv,title,target_071141.csv,title,0.618170
Noble_left.csv,title,Monarch_left.csv,title,0.611204
Noble_left.csv,title,target_062269.csv,title,0.610065
Noble_left.csv,title,target_029095.csv,title,0.605378
Noble_left.csv,title,ChristianBishop_left.csv,title,0.602595
Noble_left.csv,title,target_051926.csv,title,0.589814
Noble_left.csv,title,target_054392.csv,title,0.582500
Noble_left.csv,title,Monarch_right.csv,title,0.579944
Noble_left.csv,title,target_050543.csv,title,0.575503
Noble_left.csv,title,target_012451.csv,title,0.572923
Noble_left.csv,title,target_018857.csv,title,0.571043
Noble_left.csv,title,target_042801.csv,title,0.571043
Noble_left.csv,title,target_078667.csv,title,0.565735
Noble_left.csv,title,target_073311.csv,title,0.560791
Noble_left.csv,title,target_076192.csv,title,0.557214
Noble_left.csv,title,target_060565.csv,title,0.552942
Noble_left.csv,title,target_002681.csv,title,0.550784
Noble_left.csv,title,target_092758.csv,title,0.549911
Noble_left.csv,title,target_011259.csv,title,0.544638
Noble_left.csv,title,target_076036.csv,title,0.543084
Noble_left.csv,title,target_083205.csv,title,0.535343
Noble_left.csv,title,target_022303.csv,title,0.531443
Noble_left.csv,title,target_039539.csv,title,0.530962
Noble_left.csv,title,target_043409.csv,title,0.525391
Noble_left.csv,title,target_086498.csv,title,0.525100
Noble_left.csv,title,target_097073.csv,title,0.525100
Noble_left.csv,title,target_038193.csv,title,0.525100
Noble_left.csv,title,target_064901.csv,title,0.525100
Noble_left.csv,title,target_096388.csv,title,0.525100
HistoricBuilding_left.csv,title,HistoricBuilding_right.csv,title,0.976684
HistoricBuilding_left.csv,title,target_018676.csv,title,0.821952
HistoricBuilding_left.csv,title,target_060633.csv,title,0.803481
HistoricBuilding_left.csv,title,target_054272.csv,title,0.799727
HistoricBuilding_left.csv,title,target_074568.csv,title,0.751617
HistoricBuilding_left.csv,title,target_084672.csv,title,0.751617
HistoricBuilding_left.csv,title,target_006358.csv,title,0.746456
HistoricBuilding_left.csv,title,target_047254.csv,title,0.746456
HistoricBuilding_left.csv,title,target_083021.csv,title,0.690031
HistoricBuilding_left.csv,title,target_001285.csv,title,0.681558
HistoricBuilding_left.csv,title,target_087041.csv,title,0.679177
HistoricBuilding_left.csv,title,target_015940.csv,title,0.675319
HistoricBuilding_left.csv,title,target_049900.csv,title,0.657042
HistoricBuilding_left.csv,title,target_037463.csv,title,0.649622
HistoricBuilding_left.csv,title,target_059712.csv,title,0.633672
HistoricBuilding_left.csv,title,target_048431.csv,title,0.630951
HistoricBuilding_left.csv,title,target_088009.csv,title,0.630488
HistoricBuilding_left.csv,title,target_012496.csv,title,0.622001
HistoricBuilding_left.csv,title,target_050914.csv,title,0.621504
HistoricBuilding_left.csv,title,target_026030.csv,title,0.616745
HistoricBuilding_left.csv,title,target_075217.csv,title,0.616156
HistoricBuilding_left.csv,title,target_008784.csv,title,0.612566
HistoricBuilding_left.csv,title,target_094224.csv,title,0.609629
HistoricBuilding_left.csv,title,target_054910.csv,title,0.609370
HistoricBuilding_left.csv,title,target_062538.csv,title,0.604742
HistoricBuilding_left.csv,title,target_045002.csv,title,0.603851
HistoricBuilding_left.csv,title,target_085763.csv,title,0.603851
HistoricBuilding_left.csv,title,target_044381.csv,title,0.603338
HistoricBuilding_left.csv,title,target_016077.csv,title,0.599794
HistoricBuilding_left.csv,title,target_072518.csv,title,0.596698
HistoricBuilding_left.csv,title,target_080291.csv,title,0.595865
HistoricBuilding_left.csv,title,target_097496.csv,title,0.595198
HistoricBuilding_left.csv,title,target_019635.csv,title,0.595051
HistoricBuilding_left.csv,title,target_055911.csv,title,0.594092
HistoricBuilding_left.csv,title,target_038743.csv,title,0.592577
HistoricBuilding_left.csv,title,target_000771.csv,title,0.590563
HistoricBuilding_left.csv,title,target_064444.csv,title,0.589161
HistoricBuilding_left.csv,title,target_022303.csv,title,0.586373
HistoricBuilding_left.csv,title,target_097186.csv,title,0.586369
HistoricBuilding_left.csv,title,target_068355.csv,title,0.582836
HistoricBuilding_left.csv,title,target_084231.csv,title,0.582464
HistoricBuilding_left.csv,title,target_068530.csv,title,0.582030
HistoricBuilding_left.csv,title,target_027964.csv,title,0.580960
HistoricBuilding_left.csv,title,target_005692.csv,title,0.580349
HistoricBuilding_left.csv,title,target_057352.csv,title,0.579783
HistoricBuilding_left.csv,title,target_024154.csv,title,0.578794
HistoricBuilding_left.csv,title,target_032417.csv,title,0.578276
HistoricBuilding_left.csv,title,target_042092.csv,title,0.578103
HistoricBuilding_left.csv,title,target_028052.csv,title,0.577512
HistoricBuilding_left.csv,title,target_070344.csv,title,0.575180
GovernmentAgency_left.csv,title,GovernmentAgency_right.csv,title,0.948702
GovernmentAgency_left.csv,title,target_032988.csv,title,0.746321
GovernmentAgency_left.csv,title,target_069908.csv,title,0.716493
GovernmentAgency_left.csv,title,target_076976.csv,title,0.716016
GovernmentAgency_left.csv,title,target_012461.csv,title,0.715695
GovernmentAgency_left.csv,title,target_082746.csv,title,0.715695
GovernmentAgency_left.csv,title,target_058373.csv,title,0.714794
GovernmentAgency_left.csv,title,target_006804.csv,title,0.712861
GovernmentAgency_left.csv,title,target_032316.csv,title,0.712124
GovernmentAgency_left.csv,title,target_059630.csv,title,0.712124
GovernmentAgency_left.csv,title,target_010603.csv,title,0.712038
GovernmentAgency_left.csv,title,target_071951.csv,title,0.712038
GovernmentAgency_left.csv,title,target_090505.csv,title,0.703718
GovernmentAgency_left.csv,title,target_015553.csv,title,0.702014
GovernmentAgency_left.csv,title,target_040676.csv,title,0.702014
GovernmentAgency_left.csv,title,target_052042.csv,title,0.702014
GovernmentAgency_left.csv,title,target_090534.csv,title,0.702014
GovernmentAgency_left.csv,title,target_092238.csv,title,0.702014
GovernmentAgency_left.csv,title,target_096666.csv,title,0.702014
GovernmentAgency_left.csv,title,target_057487.csv,title,0.699300
GovernmentAgency_left.csv,title,target_071075.csv,title,0.699300
