query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
Monarch_left.csv,title,1,target_072100,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_057287,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_055506,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_080166,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_051021,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_092043,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_077650,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
Monarch_left.csv,title,1,target_085896,title,0.46244552731513977,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Bosnia and Herzegovina, Kosovo, Greece, Macedonia, Spain"
NationalFootballLeagueSeason_left.csv,title,2,NationalFootballLeagueSeason_left,title,0.5851058959960938,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles"
NationalFootballLeagueSeason_left.csv,title,2,target_040531,title,0.5705770254135132,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Western Army All-Stars, Washington Redskins, Victor McLaglen's Lighthorses, Tennessee Titans, Tennessee Oilers"
NationalFootballLeagueSeason_left.csv,title,2,target_048580,title,0.5705770254135132,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Chicago Bears, Detroit Lions, Minnesota Vikings, Los Angeles Rams, New York Giants"
NationalFootballLeagueSeason_left.csv,title,2,target_057893,title,0.5705770254135132,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Arizona Cardinals, Atlanta Falcons, Baltimore Colts, Baltimore Ravens, Beloit Fairies"
NationalFootballLeagueSeason_left.csv,title,2,FootballLeagueSeason_left,title,0.5400362610816956,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2003 Norwegian Premier League, 2004 Norwegian Premier League, Montreal Machine, 2003 Major League Soccer season, 1996 Major League Soccer season"
NationalFootballLeagueSeason_left.csv,title,2,target_096473,title,0.5393185019493103,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 Green Bay Packers, 2013 Green Bay Packers, 2012 Green Bay Packers, 2011 Green Bay Packers, 2010 Green Bay Packers"
NationalFootballLeagueSeason_left.csv,title,2,target_020210,title,0.5266011953353882,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Baltimore Ravens @ St. Louis Rams, Atlanta Falcons @ Dallas Cowboys, Washington Redskins @ New York Jets, New York Giants @ Arizona Cardinals, Green Bay Packers @ Denver Broncos"
NationalFootballLeagueSeason_left.csv,title,2,target_078344,title,0.5254208445549011,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Buffalo Bills @ Indianapolis Colts, Tampa Bay Buccaneers @ Philadelphia Eagles, New Orleans Saints @ Chicago Bears, Denver Broncos @ Oakland Raiders, Detroit Lions @ Carolina Panthers"
NationalFootballLeagueSeason_left.csv,title,2,target_090000,title,0.5253147482872009,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Seattle Seahawks @ Oakland Raiders, New England Patriots @ New York Jets, Cleveland Browns @ Tennessee Titans, Dallas Cowboys @ St. Louis Rams, Pittsburgh Steelers @ New Orleans Saints"
NationalFootballLeagueSeason_left.csv,title,2,target_028712,title,0.5249138474464417,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Baltimore Ravens @ Carolina Panthers, Miami Dolphins @ Indianapolis Colts, Buffalo Bills @ Denver Broncos, New York Jets @ Jacksonville Jaguars, Kansas City Chiefs @ San Diego Chargers"
NationalFootballLeagueSeason_left.csv,title,2,target_077429,title,0.524829089641571,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Baltimore Ravens @ St. Louis Rams, Atlanta Falcons @ Dallas Cowboys, Washington Redskins @ New York Jets, New York Giants @ Arizona Cardinals, Green Bay Packers @ Denver Broncos"
NationalFootballLeagueSeason_left.csv,title,2,target_012032,title,0.5245037078857422,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","New England Patriots @ New York Jets, Jacksonville Jaguars @ Carolina Panthers, Denver Broncos @ Tampa Bay Buccaneers, Buffalo Bills @ Miami Dolphins, San Francisco 49ers @ St. Louis Rams"
NationalFootballLeagueSeason_left.csv,title,2,target_032694,title,0.5238335132598877,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Pittsburgh Steelers @ Cleveland Browns, Arizona Cardinals @ Miami Dolphins, New York Jets @ Denver Broncos, New England Patriots @ Kansas City Chiefs, Carolina Panthers @ San Francisco 49ers"
NationalFootballLeagueSeason_left.csv,title,2,target_060339,title,0.5238083600997925,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 Minnesota Vikings, 2013 Minnesota Vikings, 2012 Minnesota Vikings, 2011 Minnesota Vikings, 2010 Minnesota Vikings"
NationalFootballLeagueSeason_left.csv,title,2,target_043440,title,0.5231952667236328,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 Cincinnati Reds, 2013 Cincinnati Reds, 2012 Cincinnati Reds, 2011 Cincinnati Reds, 2010 Cincinnati Reds"
NationalFootballLeagueSeason_left.csv,title,2,target_021622,title,0.5230517983436584,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","New York Giants @ Tampa Bay Buccaneers, Cleveland Browns @ Tennessee Titans, Chicago Bears @ Oakland Raiders, Kansas City Chiefs @ San Diego Chargers, Pittsburgh Steelers @ Buffalo Bills"
NationalFootballLeagueSeason_left.csv,title,2,target_039648,title,0.5222625136375427,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Indianapolis Colts @ Jacksonville Jaguars, Oakland Raiders @ Buffalo Bills, Game, Tampa Bay Buccaneers @ Philadelphia Eagles, Detroit Lions @ Green Bay Packers"
NationalFootballLeagueSeason_left.csv,title,2,target_012619,title,0.5219959020614624,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","New York Giants @ New England Patriots, Baltimore Ravens @ Atlanta Falcons, San Diego Chargers @ Detroit Lions, Indianapolis Colts @ New York Jets, Cleveland Browns @ St. Louis Rams"
NationalFootballLeagueSeason_left.csv,title,2,target_032626,title,0.5219800472259521,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Indianapolis Colts @ New York Giants, Buffalo Bills @ Miami Dolphins, Green Bay Packers @ Detroit Lions, San Francisco 49ers @ Kansas City Chiefs, Cleveland Browns @ Carolina Panthers"
NationalFootballLeagueSeason_left.csv,title,2,target_070302,title,0.5210729837417603,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","San Francisco 49ers @ Jacksonville Jaguars, Washington Redskins @ New York Giants, Cleveland Browns @ Baltimore Ravens, Oakland Raiders @ Seattle Seahawks, Jacksonville Jaguars @ Cincinnati Bengals"
NationalFootballLeagueSeason_left.csv,title,2,target_036543,title,0.5195407867431641,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Dallas Cowboys @ Tampa Bay Buccaneers, New Orleans Saints @ Philadelphia Eagles, Atlanta Falcons @ New England Patriots, Tennessee Titans @ Jacksonville Jaguars, New York Jets @ Miami Dolphins"
NationalFootballLeagueSeason_left.csv,title,2,target_096869,title,0.5179255604743958,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","San Francisco 49ers @ Jacksonville Jaguars, Washington Redskins @ New York Giants, Cleveland Browns @ Baltimore Ravens, Oakland Raiders @ Seattle Seahawks, Dallas Cowboys @ Philadelphia Eagles"
NationalFootballLeagueSeason_left.csv,title,2,target_084739,title,0.5172942280769348,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","San Diego Chargers @ Oakland Raiders, Minnesota Vikings @ Detroit Lions, New Orleans Saints @ Buffalo Bills, Buffalo Bills @ Miami Dolphins, New England Patriots @ Denver Broncos"
NationalFootballLeagueSeason_left.csv,title,2,target_084887,title,0.5168535113334656,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Allow stepping out-of-bounds, Always QB (2P/4P on same team), Always receiver (2P/4P on same team), Arizona Cardinals playbook, Asphalt field"
NationalFootballLeagueSeason_left.csv,title,2,target_034316,title,0.5155444145202637,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 San Francisco Giants, 2013 San Francisco Giants, 2012 San Francisco Giants, 2011 San Francisco Giants, 2010 San Francisco Giants"
NationalFootballLeagueSeason_left.csv,title,2,target_077290,title,0.5155444145202637,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 San Francisco Giants, 2013 San Francisco Giants, 2012 San Francisco Giants, 2011 San Francisco Giants, 2010 San Francisco Giants"
NationalFootballLeagueSeason_left.csv,title,2,target_007263,title,0.5121898651123047,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Wilkes-Barre/Scranton Jr Knights 97 AAA, Belle Tire 97 AAA, Shattuck St Mary 97 AAA, St Louis Blues 97 AAA, Chicago Mission 97 AAA"
NationalFootballLeagueSeason_left.csv,title,2,target_058508,title,0.5111934542655945,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Pittsburgh Steelers @ Cleveland Browns, Arizona Cardinals @ Miami Dolphins, Indianapolis Colts @ San Diego Chargers, New York Jets @ Denver Broncos, New England Patriots @ Kansas City Chiefs"
NationalFootballLeagueSeason_left.csv,title,2,target_023638,title,0.511193037033081,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 Oakland Raiders, 2013 Oakland Raiders, 2012 Oakland Raiders, 2011 Oakland Raiders, 2010 Oakland Raiders"
NationalFootballLeagueSeason_left.csv,title,2,target_078407,title,0.5058570504188538,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Arizona Cardinals @ Philadelphia Eagles, New York Jets @ Buffalo Bills, Tennessee Titans @ Jacksonville Jaguars, Minnesota Vikings @ Detroit Lions, Atlanta Falcons @ Pittsburgh Steelers"
NationalFootballLeagueSeason_left.csv,title,2,target_057050,title,0.5038655996322632,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","November 27, 1921, October 14, 1923, November 23, 1924, September 27, 1925, November 22, 1925"
NationalFootballLeagueSeason_left.csv,title,2,target_069816,title,0.5035961866378784,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Baltimore Bullets (I), Anaheim Angels, Minnesota Twins, Fort Wayne Pistons, Miami Heat"
NationalFootballLeagueSeason_left.csv,title,2,target_000487,title,0.5027763843536377,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 Atlanta Braves, 2013 Atlanta Braves, 2012 Atlanta Braves, 2011 Atlanta Braves, 2010 Atlanta Braves"
NationalFootballLeagueSeason_left.csv,title,2,FootballLeagueSeason_right,title,0.5014656186103821,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2003 Tippeligaen, 2004 Tippeligaen, 2005 Tippeligaen, 2002 Tippeligaen, 2001 Tippeligaen"
NationalFootballLeagueSeason_left.csv,title,2,target_014420,title,0.5003226399421692,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 New York Yankees, 2013 New York Yankees, 2012 New York Yankees, 2011 New York Yankees, 2010 New York Yankees"
NationalFootballLeagueSeason_left.csv,title,2,target_036885,title,0.49552449584007263,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","April 1918, May 1924, June 1926, July 1927, June 1931"
NationalFootballLeagueSeason_left.csv,title,2,target_077881,title,0.4946606755256653,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Annual 2011, Annual 1986, September 1963, March 1964, May 1964"
NationalFootballLeagueSeason_left.csv,title,2,target_014934,title,0.49137595295906067,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","James Hardy, Matt Forté, Joe Flacco, Peyton Manning, Michael Turner"
NationalFootballLeagueSeason_left.csv,title,2,target_072129,title,0.49126458168029785,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","July 1966, September 1966, November 1966, January 1967, March 1967"
NationalFootballLeagueSeason_left.csv,title,2,target_061843,title,0.4881751835346222,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","March 1950, June 1950, September 1951, September 1952, Summer 1953"
NationalFootballLeagueSeason_left.csv,title,2,target_055544,title,0.48772385716438293,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Alabama Crimson Tide, Oregon Ducks, Ohio State Buckeyes, Georgia Bulldogs, Stanford Cardinal"
NationalFootballLeagueSeason_left.csv,title,2,target_059494,title,0.48772385716438293,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Alabama Crimson Tide, Oregon Ducks, Ohio State Buckeyes, Clemson Tigers, Louisville Cardinals"
NationalFootballLeagueSeason_left.csv,title,2,target_081848,title,0.48772385716438293,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Alabama Crimson Tide, Florida State Seminoles, Oregon Ducks, Ohio State Buckeyes, Baylor Bears"
NationalFootballLeagueSeason_left.csv,title,2,target_069423,title,0.4874846339225769,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","2014 Chicago Cubs, 2013 Chicago Cubs, 2012 Chicago Cubs, 2011 Chicago Cubs, 2010 Chicago Cubs"
NationalFootballLeagueSeason_left.csv,title,2,target_050729,title,0.48739108443260193,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Alabama Crimson Tide, Oregon Ducks, Notre Dame Fighting Irish, USC Trojans, Kansas State Wildcats"
NationalFootballLeagueSeason_left.csv,title,2,target_068739,title,0.48739108443260193,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Alabama Crimson Tide, LSU Tigers, USC Trojans, Georgia Bulldogs, Oregon Ducks"
NationalFootballLeagueSeason_left.csv,title,2,target_019568,title,0.48613446950912476,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Florida Gators, Texas Longhorns, Oklahoma Sooners, USC Trojans, Alabama Crimson Tide"
NationalFootballLeagueSeason_left.csv,title,2,target_047755,title,0.48613446950912476,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Florida Gators, Texas Longhorns, USC Trojans, Alabama Crimson Tide, California Golden Bears"
NationalFootballLeagueSeason_left.csv,title,2,target_034099,title,0.48613446950912476,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Oregon Ducks, Alabama Crimson Tide, TCU Horned Frogs, Ohio State Buckeyes, Iowa Hawkeyes"
NationalFootballLeagueSeason_left.csv,title,2,target_084316,title,0.48613446950912476,"Montreal Machine, New York/New Jersey Knights, San Antonio Riders, Sacramento Surge, Steagles","Florida Gators, Texas Longhorns, USC Trojans, Alabama Crimson Tide, Oklahoma State Cowboys"
Race_left.csv,title,3,Race_right,title,0.5738259553909302,"Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks","2000 Guineas Stakes, St Leger Stakes, W.S. Cox Plate, 1000 Guineas Stakes, Duchess of Cambridge Stakes"
Race_left.csv,title,3,Race_left,title,0.558341920375824,"Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks","Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks"
Race_left.csv,title,3,target_088581,title,0.5460957288742065,"Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks","Makybe, Swettenham Stud, Shadwell Farm, Three Bridges Thoroughbreds, Supreme Thoroughbreds"
Race_left.csv,title,3,target_084038,title,0.544971227645874,"Kentucky Derby, Melbourne Cup, Tour de France, Preakness Stakes, Kentucky Oaks","Gai Waterhouse & James Harron Bloodstock, Magic Millions, agent, Hong Kong Jockey Club, Segenhoe Stud, Star Thoroughbreds"
