query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
AJ-beatles-songs_source_Title,title,1,target_057861,title,0.5754814445972443,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Suitcase Blues, Big Wind, The Walk, Buzz Me Blues, I Don't Care If The Sun Don't Shine"
AJ-beatles-songs_source_Title,title,1,target_022664,title,0.5750658810138702,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Strange Fruit, God Bless the Child, Summertime, Lover Man (Oh, Where Can You Be?), I've Got My Love to Keep Me Warm"
AJ-beatles-songs_source_Title,title,1,target_088803,title,0.5742527544498444,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","The Wanderer, Long Tall Sally, Dream Lover, Baby Sittin, The Garden Of Eden"
AJ-beatles-songs_source_Title,title,1,target_063878,title,0.5735816359519958,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","r kelly ft usher - same girl, Love In This Club, Let It Burn, Trading Places, Moving Mountains"
AJ-beatles-songs_source_Title,title,1,target_084282,title,0.5732307136058807,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Back in the Saddle Again, Honey, Honey Mine, Baby Don't You Know, Music Makin' Mama From Memphis, Just Between the Two of Us"
AJ-beatles-songs_source_Title,title,1,target_092497,title,0.5726511180400848,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Feeling Good, Parachute Woman, You Just Gotta Know My Mind, I'm A Nothing, A Man You've Never Known"
AJ-beatles-songs_source_Title,title,1,target_064729,title,0.5719089508056641,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","(Marie's the Name Of) His Latest Flame, A Fool Such As I, All Shook Up, American Trilogy 2, Are you lonesome tonight"
AJ-beatles-songs_source_Title,title,1,target_035855,title,0.5717836916446686,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Tearin' Up My Heart, Got the Life, Faith, All I Have to Give, Pretty Fly (For a White Guy)"
AJ-beatles-songs_source_Title,title,1,target_036075,title,0.5712773203849792,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Givin' It, Takin' It, Good from Far (Far from Good), If You Believe In Me, That's Love, It Hurts"
AJ-beatles-songs_source_Title,title,1,target_022370,title,0.571088433265686,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Sally Goodin, Can't You Hear Me Callin', Rock Of Ages, Keep On Going, When The Snow Falls On My Foggy Mt. Home"
AJ-beatles-songs_source_Title,title,1,target_048291,title,0.5709140300750732,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Complicated, What The Hell, I'M With You, My Happy Ending, Sk8er Boi"
AJ-beatles-songs_source_Title,title,1,target_044832,title,0.570483922958374,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Johnny Got A Boom Boom, Big Bad Handsome Man, Tainted Love, Mayhem, It's Good To Be Alive"
AJ-beatles-songs_source_Title,title,1,target_043439,title,0.5704456269741058,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Little By Little, Big Meat Shakin' On The Bone, Junkyard, Dirty Deal, Cry, Cry, Cry"
AJ-beatles-songs_source_Title,title,1,target_010850,title,0.5704099535942078,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Original Unaired Pilot, A.L.F., Strangers in the Night, Looking for Lucky, Pennsylvania 6-5000"
AJ-beatles-songs_source_Title,title,1,target_013656,title,0.5703241527080536,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Use Somebody, Master Of Puppets, Nothing Else Matters, Hey There Delilah, Rolling In The Deep"
AJ-beatles-songs_source_Title,title,1,target_006209,title,0.5702304840087891,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","My Ideal, Skylark, Loch Lomond, The Story Of Our Love Affair, I'm Comin' Virginia"
AJ-beatles-songs_source_Title,title,1,target_062856,title,0.569791316986084,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","The Potter's Hand, For The Beauty Of The Earth, As The Deer, Haven't You Been Good, I Could Sing Of Your Love Forever"
AJ-beatles-songs_source_Title,title,1,target_027583,title,0.5697740614414215,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","How Blue, Somebody Should Leave, Have I Got a Deal for You, Only In My Mind, Whoever's In New England"
AJ-beatles-songs_source_Title,title,1,target_079086,title,0.5692909955978394,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Let Me Play With Your Poodle, Wet It (Let the Good Work Go On), Little Girl, Preachin' Blues, If It Don't Fit (Don't Force It)"
AJ-beatles-songs_source_Title,title,1,target_040521,title,0.5689694285392761,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Cold, Cold Heart, Half As Much, Hey, Good Lookin', Honky Tonk Blues, Honky Tonkin'"
AJ-beatles-songs_source_Title,title,1,target_058715,title,0.5689339935779572,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I Wish I Could Shimmy Like My Sister Kate, Back In My Baby's Arms, If I Had A Dream, Greyhound Goin' Somewhere, If You've Got the Money I've Got the Time"
AJ-beatles-songs_source_Title,title,1,target_080704,title,0.5685239732265472,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","P L Blues, No Haps, I Want To Ramble, Southern Woman, Gambling Woman"
AJ-beatles-songs_source_Title,title,1,target_059680,title,0.5684227049350739,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Six Weeks, Nu Beginingz, Until the Morning, Breathe In Breathe Out, Give Up Give In"
AJ-beatles-songs_source_Title,title,1,target_019851,title,0.5681270062923431,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Midnite in the Barrelhouse, Two Headed Woman, Somebody Help Me, You May, Don't Have To Hunt No More"
AJ-beatles-songs_source_Title,title,1,target_068561,title,0.5680034458637238,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I'm Casting My Lasso Towards The Sky, Lookin' for Love, Ruby, Don't Take Your Love To Town, All The Gold In California, Private Conversation"
AJ-beatles-songs_source_Title,title,1,target_032200,title,0.5680034458637238,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I'm Casting My Lasso Towards The Sky, Lookin' for Love, Ruby, Don't Take Your Love To Town, All The Gold In California, Private Conversation"
AJ-beatles-songs_source_Title,title,1,target_081630,title,0.5680034458637238,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I'm Casting My Lasso Towards The Sky, Lookin' for Love, Ruby, Don't Take Your Love To Town, All The Gold In California, Private Conversation"
AJ-beatles-songs_source_Title,title,1,target_002426,title,0.5680034458637238,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I'm Casting My Lasso Towards The Sky, Lookin' for Love, Ruby, Don't Take Your Love To Town, All The Gold In California, Private Conversation"
AJ-beatles-songs_source_Title,title,1,target_091812,title,0.5680034458637238,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I'm Casting My Lasso Towards The Sky, Lookin' for Love, Ruby, Don't Take Your Love To Town, All The Gold In California, Private Conversation"
AJ-beatles-songs_source_Title,title,1,target_081309,title,0.5680034458637238,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I'm Casting My Lasso Towards The Sky, Lookin' for Love, Ruby, Don't Take Your Love To Town, All The Gold In California, Private Conversation"
AJ-beatles-songs_source_Title,title,1,target_042501,title,0.5678411722183228,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Eternal Sleep, Fallen Angel, Foggy Nights, Fuming, Goodbye"
AJ-beatles-songs_source_Title,title,1,target_022332,title,0.5676091015338898,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Love Song (Radio Edit), Un-Break My Heart, As Long As You Love Me, Underneath Your Clothes, I Knew I Loved You"
AJ-beatles-songs_source_Title,title,1,target_043308,title,0.5675217509269714,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Hey Miss Tina, Sonnyland, I Won't Go On, Do You Love Me, Just A Feeling"
AJ-beatles-songs_source_Title,title,1,target_023322,title,0.5673432946205139,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Who Do You Love, Step By Step, My Heart Is Calling, Whitney Houston - Didn't We Almost Have It All, Whitney Houston - How Will I Know"
AJ-beatles-songs_source_Title,title,1,target_023037,title,0.5672257542610168,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Rose Garden, Behind Closed Doors, For the Good Times, Before the Next Teardrop Falls, Harper Valley P.T.A."
AJ-beatles-songs_source_Title,title,1,target_019205,title,0.5671626925468445,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Hard Lead Pencil, Good Cabbage, Banana In Your Fruit Basket, Kitchen Man, Let Me Play With Your Poodle"
AJ-beatles-songs_source_Title,title,1,target_000059,title,0.5671593844890594,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","Give Thanks, The Life I Live, Walking Her Home, Friends Medley, It Is Well With My Soul"
AJ-beatles-songs_source_Title,title,1,target_057013,title,0.5671290457248688,"A Beginning, A Day In The Life, A Hard Day's Night, A Little Rhyme, A Shot Of Rhythm And Blues","I Worship You Almighty God/as The Deer, I Sing Praises To Your Name, Sleepers Awake, All Creatures Of Our God & King, Broken & Spilled Out"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-california-govs-1_target_Name,title,0.6155435740947723,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Peter H. Burnett, John McDougal, John Bigler, John Neely Johnson, John B. Weller"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-california-govs-2_target_Name,title,0.6155435740947723,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Peter H. Burnett, John McDougal, John Bigler, John Neely Johnson, John B. Weller"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-new-york-govs-3_source_Governor_s_Name,title,0.5181598961353302,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Gov. David A. Paterson, Gov. Eliot Spitzer, Gov. George E. Pataki, Gov. Mario Matthew Cuomo, Gov. Hugh Leo Carey"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-texas-govs-1_target_Governor_s_Name,title,0.510942816734314,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Gov. Rick Perry, Gov. George W. Bush, Gov. Dorothy Ann Willis Richards, Gov. Mark White, Gov. Dolph Briscoe"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-texas-govs-2_target_Governor_s_Name,title,0.510942816734314,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Gov. Rick Perry, Gov. George W. Bush, Gov. Dorothy Ann Willis Richards, Gov. Mark White, Gov. Dolph Briscoe"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-california-govs-2_source_Governor,title,0.5089933425188065,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Peter Hardeman Burnett; November 15 1807 – May 17 1895; (Aged 87), John McDougall; ca. 1818 – March 30 1866; (Aged 48), John Bigler; January 8 1805 – November 29 1871; (Aged 66), John Bigler; January 8 1805 – November 29 1871; (Aged 66), J. Neely Johnson; August 2 1825 – August 31 1872; (Aged 47)"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_095911,title,0.478342741727829,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","PERKINS CONSTANTINE, PERKINS CONSTANTINE, PERKINS CONSTANTINE, PERKINS CONSTANTINE, PERKINS CONSTANTINE"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-6_source_Birth_Name,title,0.4781434684991836,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","John Adams Jr, James Madison Jr, John Tyler Jr, James Knox Polk, James Buchanan Jr"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-5_source_Birth_Name,title,0.4781434684991836,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","John Adams Jr, James Madison Jr, John Tyler Jr, James Knox Polk, James Buchanan Jr"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-1_target_Birth_Name,title,0.4781434684991836,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","John Adams Jr, James Madison Jr, John Tyler Jr, James Knox Polk, James Buchanan Jr"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-3_source_Presidents,title,0.4756629765033722,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","George Washington*, John Adams*, Thomas Jefferson*, James Madison*, James Monroe*"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-1_source_Previous_office,title,0.4750629663467407,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Commander-in-Chief; of the; Continental Army; (1775–1783), Commander-in-Chief; of the; Continental Army; (1775–1783), 1st; Vice President of the United States, 2nd; Vice President of the United States, 2nd; Vice President of the United States"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-4_source_Previous_office,title,0.4750629663467407,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Commander-in-Chief; of the; Continental Army; (1775–1783), Commander-in-Chief; of the; Continental Army; (1775–1783), 1st; Vice President of the United States, 2nd; Vice President of the United States, 2nd; Vice President of the United States"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-2_source_Previous_office,title,0.4750629663467407,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Commander-in-Chief; of the; Continental Army; (1775–1783), 1st; Vice President of the United States, 2nd; Vice President of the United States, 5th; United States Secretary of State; (1801–1809), 7th; United States Secretary of State; (1811–1817)"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_091789,title,0.4719391018152237,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Rockingham County, Virginia, Franklin County, Virginia, Augusta County, Virginia, Fauquier County, Virginia, Wythe County, Virginia"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_021185,title,0.4694251865148544,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Pennsylvania (State), United States, Wyoming County, Juniata County, Lehigh County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_065084,title,0.4694251716136932,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Pennsylvania (State), United States, Centre County, Somerset County, Union County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_036274,title,0.4686816036701202,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Kentucky (State), United States, Clay County, Hart County, Mercer County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_033566,title,0.4685152620077133,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","West Virginia (State), United States, Barbour County, Berkeley County, Boone County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_052438,title,0.4685152620077133,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","West Virginia (State), United States, Kanawha County, Barbour County, Berkeley County"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-5_target_Presidents,title,0.4679522067308426,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Martin Van Buren*, Millard Fillmore*, Chester A. Arthur*, Grover Cleveland*, Grover Cleveland*"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-4_target_Presidents,title,0.4679522067308426,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Martin Van Buren*, Millard Fillmore*, Chester A. Arthur*, Grover Cleveland*, Grover Cleveland*"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-california-govs-2_source_Previous_office,title,0.467838317155838,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","1st; Lieutenant Governor of California; (1849–1851), 2nd; Speaker of the California Assembly; (1850–1851), 2nd; Speaker of the California Assembly; (1850–1851), California State Assemblyman, U.S. Senator from California; (1852-1857)"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_095262,title,0.4673484563827514,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Richard B. Thomas, Ward County State's Attorney, Ronald G. Splitt, LaMoure County State's Attorney, Chauncey T. Kalder, City Attorney, Edwin Sjaastad, Tax Commissioner, Curtis Olson, State Auditor"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_048895,title,0.4666830003261566,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Indiana (State), United States, Vermillion County, Owen County, Marion County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_052991,title,0.4666747748851776,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Adair county, Allen county, Anderson county, Ballard county, Barren county"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_045333,title,0.4666208773851394,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","New York (State), United States, Queens County, New York County, Kings County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_041403,title,0.466096743941307,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","South Dakota (State), United States, Aurora County, Beadle County, Bennett County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_088674,title,0.4659333229064941,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Illinois (State), United States, Putnam County, Hamilton County, Gallatin County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_010364,title,0.4659333229064941,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Illinois (State), United States, Brown County, Woodford County, Champaign County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_014201,title,0.4657926112413406,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Cass County, Grand Forks County, Burleigh County, Richland County, Stark County"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-1_target_Name,title,0.4653564840555191,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","George Washington, John Adams, Thomas Jefferson, James Madison, James Monroe"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-6_source_Name,title,0.4653564840555191,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","George Washington, John Adams, Thomas Jefferson, James Madison, James Monroe"
AJ-california-govs-1_source_Governor_s_Name,title,2,AJ-us-presidents-5_source_Name,title,0.4653564840555191,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","George Washington, John Adams, Thomas Jefferson, James Madison, James Monroe"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_005374,title,0.4634479284286499,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Missouri (State), United States, Pettis County, Ralls County, St. Francois County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_065914,title,0.4631261974573135,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Federal Bankruptcy Exemptions, Alabama Homestead, Alaska Homestead, Arizona Homestead, Arkansas Homestead"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_016980,title,0.4629323184490204,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Senator William S. Branton, Jr., Senator Dick Elliott, Senator Robert Ford, Senator Lawrence K. Grooms, Senator C. Bradley Hutto"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_036091,title,0.4625162631273269,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Adams county, Antelope county, Arthur county, Banner county, Blaine county"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_045307,title,0.4622277766466141,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","George Washington, George Washington, John Adams, Thomas Jefferson, Thomas Jefferson"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_073867,title,0.461458221077919,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Tennessee (State), United States, Shelby County, Davidson County, Knox County"
AJ-california-govs-1_source_Governor_s_Name,title,2,target_026767,title,0.461458221077919,"Gov. Arnold Schwarzenegger, Gov. Gray Davis, Gov. Pete Wilson, Gov. George Deukmejian, Gov. Ronald Wilson Reagan","Tennessee (State), United States, Sequatchie County, Smith County, Stewart County"
