query_table,candidate_table,query_col,candidate_col,score
datalake-whr2015.csv,datalake-hfi_cc_2018.csv,Region,region,0.9721
datalake-whr2015.csv,datalake-Word_University_Rank_2020.csv,Country,Country,0.9615
datalake-whr2015.csv,datalake-world_country.csv,Region,Region,0.9301
datalake-whr2015.csv,datalake-World_countries_env_vars.csv,Country,Country,0.9355
datalake-whr2015.csv,datalake-world-cities.csv,Country,country,0.9767
datalake-whr2015.csv,datalake-movie_metadata.csv,Country,country,0.9208
datalake-us_companies.csv,datalake-USA_cars_datasets.csv,state,state,0.9399
datalake-us_companies.csv,datalake-us_companies_copy.csv,companynameid,companynameid,0.9074
datalake-us_companies.csv,datalake-us_companies_copy.csv,country,country,1.0000
datalake-us_companies.csv,datalake-us_companies_copy.csv,fulltimeemployees,fulltimeemployees,0.9542
datalake-us_companies.csv,datalake-us_companies_copy.csv,companycategory,companycategory,0.9555
datalake-us_companies.csv,datalake-us_companies_copy.csv,socialimpact,socialimpact,0.9489
datalake-us_companies.csv,datalake-us_companies_copy.csv,sourcecount,sourcecount,0.9075
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,state,State,0.9397
datalake-us_companies.csv,datalake-SpellingStates.csv,state,state,0.9098
datalake-cars.csv,datalake-colorLiteralNonliteralUses.csv,color,color,0.9080
datalake-cars.csv,datalake-colorObjects.csv,color,color,0.9548
datalake-cars.csv,datalake-Minimum_Wage_Data.csv,yearproduced,Year,0.9166
datalake-cars.csv,datalake-billboard_lyrics_1964-2015.csv,yearproduced,Year,0.9104
datalake-cars.csv,datalake-Cars93.csv,drivetrain,DriveTrain,0.9525
datalake-fifa_ranking.csv,datalake-cwurData.csv,rank,national_rank,0.9399
datalake-fifa_ranking.csv,datalake-countries_of_the_world.csv,country_full,Country,0.9030
datalake-fifa_ranking.csv,datalake-IMDB-Movie-Data.csv,rank,Rank,0.9171
datalake-fifa_ranking.csv,datalake-hfi_cc_2018.csv,country_full,countries,0.9227
datalake-fifa_ranking.csv,datalake-whr2015.csv,country_full,Country,0.9112
datalake-fifa_ranking.csv,datalake-top_100_books.csv,rank,rank2,0.9079
datalake-fifa_ranking.csv,datalake-billboard_lyrics_1964-2015.csv,rank,Rank,0.9418
datalake-fifa_ranking.csv,datalake-world-cities.csv,country_full,country,0.9177
datalake-financial_client.csv,datalake-financial_account.csv,districtid,districtid,1.0000
datalake-financial_client.csv,datalake-financial_district.csv,districtid,districtid,0.9984
datalake-financial_client.csv,datalake-student-mat.csv,gender,sex,0.9287
datalake-financial_client.csv,datalake-financial_disp.csv,clientid,clientid,1.0000
datalake-financial_client.csv,datalake-AdventureWorks2014_employee.csv,gender,Gender,1.0000
datalake-financial_client.csv,datalake-imdb_ijs_actors.csv,gender,gender,0.9078
datalake-World_countries_env_vars.csv,datalake-edu.csv,Country,country,0.9514
datalake-World_countries_env_vars.csv,datalake-hfi_cc_2018.csv,Country,countries,0.9011
datalake-World_countries_env_vars.csv,datalake-countries_of_the_world.csv,Country,Country,0.9728
datalake-World_countries_env_vars.csv,datalake-world-cities.csv,Country,country,0.9526
datalake-World_countries_env_vars.csv,datalake-Word_University_Rank_2020.csv,Country,Country,0.9093
datalake-World_countries_env_vars.csv,datalake-whr2015.csv,Country,Country,0.9355
datalake-World_countries_env_vars.csv,datalake-who_suicide_statistics.csv,Country,country,0.9738
datalake-World_countries_env_vars.csv,datalake-gender_development.csv,Country,Country,0.9320
datalake-SpellingStates.csv,datalake-USA_cars_datasets.csv,state,state,0.9318
datalake-SpellingStates.csv,datalake-us_companies.csv,state,state,0.9098
datalake-SpellingStates.csv,datalake-Minimum_Wage_Data.csv,state,State,0.9365
datalake-movie_metadata.csv,datalake-movies.csv,country,country,0.9764
datalake-movie_metadata.csv,datalake-cwurData.csv,country,country,0.9771
datalake-movie_metadata.csv,datalake-who_suicide_statistics.csv,country,country,0.9049
datalake-movie_metadata.csv,datalake-acquisitions.csv,country,Country,0.9302
datalake-movie_metadata.csv,datalake-Word_University_Rank_2020.csv,country,Country,0.9620
datalake-movie_metadata.csv,datalake-featuresdf.csv,duration,duration_ms,0.9105
datalake-movie_metadata.csv,datalake-whr2015.csv,country,Country,0.9208
datalake-movie_metadata.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,language,Language,0.9162
datalake-movie_metadata.csv,datalake-world_countryLanguage.csv,language,Language,0.9048
datalake-movie_metadata.csv,datalake-world-cities.csv,country,country,0.9089
datalake-AdventureWorks2014_salesTerritory.csv,datalake-AdventureWorks2014_stateprovince.csv,CountryRegionCode,CountryRegionCode,0.9687
datalake-plasma_retinol.csv,datalake-iq_brain_size.csv,SEX,SEX,1.0000
datalake-plasma_retinol.csv,datalake-Brainsize.csv,SEX,Gender,0.9642
datalake-plasma_retinol.csv,datalake-who_suicide_statistics.csv,SEX,sex,1.0000
datalake-plasma_retinol.csv,datalake-ipums_la_98-small.csv,AGE,age,0.9321
datalake-plasma_retinol.csv,datalake-ipums_la_98-small.csv,SEX,sex,1.0000
datalake-plasma_retinol.csv,datalake-WA_Fn-UseC_-HR-Employee-Attrition.csv,AGE,Age,0.9695
datalake-plasma_retinol.csv,datalake-WA_Fn-UseC_-HR-Employee-Attrition.csv,SEX,Gender,0.9636
datalake-plasma_retinol.csv,datalake-Tech_sector_diversity_demographics_2016.csv,SEX,gender,0.9070
datalake-plasma_retinol.csv,datalake-most_frequent_names.csv,SEX,Gender,0.9642
datalake-pte_non_ar_6c_ring.csv,datalake-pte_atm_min_charge.csv,Arg0,Arg0,0.9782
datalake-pte_non_ar_6c_ring.csv,datalake-pte_non_ar_hetero_5_ring.csv,Arg0,Arg0,0.9560
datalake-pte_non_ar_6c_ring.csv,datalake-pte_has_property.csv,Arg0,Arg0,0.9791
datalake-pte_non_ar_6c_ring.csv,datalake-pte_six_ring.csv,Arg0,Arg0,0.9890
datalake-pte_non_ar_6c_ring.csv,datalake-pte_amine.csv,Arg0,Arg0,0.9850
datalake-pte_non_ar_6c_ring.csv,datalake-pte_ind.csv,Arg0,Arg0,0.9925
datalake-pte_non_ar_6c_ring.csv,datalake-pte_mutagenic.csv,Arg0,Arg0,0.9814
datalake-pte_non_ar_6c_ring.csv,datalake-pte_sulfide.csv,Arg0,Arg0,0.9636
datalake-pte_non_ar_6c_ring.csv,datalake-pte_ames.csv,Arg0,Arg0,0.9827
datalake-pte_non_ar_6c_ring.csv,datalake-pte_ether.csv,Arg0,Arg0,0.9846
datalake-pte_non_ar_6c_ring.csv,datalake-pte_five_ring.csv,Arg0,Arg0,0.9420
datalake-pte_non_ar_6c_ring.csv,datalake-pte_methoxy.csv,Arg0,Arg0,0.9512
datalake-pte_non_ar_6c_ring.csv,datalake-pte_phenol.csv,Arg0,Arg0,0.9634
datalake-pte_non_ar_6c_ring.csv,datalake-pte_active.csv,Arg0,Arg0,0.9801
datalake-pte_non_ar_6c_ring.csv,datalake-pte_methyl.csv,Arg0,Arg0,0.9704
datalake-dataSpotify.csv,datalake-USA_cars_datasets.csv,id,id,0.9036
datalake-dataSpotify.csv,datalake-world_city.csv,id,ID,0.9160
datalake-dataSpotify.csv,datalake-google_books_1299.csv,id,id,0.9007
datalake-dataSpotify.csv,datalake-song_data.csv,acousticness,acousticness,0.9792
datalake-dataSpotify.csv,datalake-song_data.csv,danceability,danceability,0.9792
datalake-dataSpotify.csv,datalake-song_data.csv,energy,energy,0.9690
datalake-dataSpotify.csv,datalake-song_data.csv,instrumentalness,instrumentalness,0.9722
datalake-dataSpotify.csv,datalake-song_data.csv,key,key,0.9990
datalake-dataSpotify.csv,datalake-song_data.csv,liveness,liveness,0.9817
datalake-dataSpotify.csv,datalake-song_data.csv,loudness,loudness,0.9682
datalake-dataSpotify.csv,datalake-song_data.csv,speechiness,speechiness,0.9841
datalake-dataSpotify.csv,datalake-song_data.csv,tempo,tempo,0.9766
datalake-dataSpotify.csv,datalake-top10s.csv,artist,artist,0.9388
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,id,id,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,acousticness,acousticness,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,danceability,danceability,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,duration_ms,duration_ms,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,energy,energy,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,instrumentalness,instrumentalness,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,key,key,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,liveness,liveness,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,loudness,loudness,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,mode,mode,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,speechiness,speechiness,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,tempo,tempo,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,time_signature,time_signature,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,valence,valence,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,target,target,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,song_title,song_title,1.0000
datalake-dataSpotify.csv,datalake-dataSpotifyClass.csv,artist,artist,1.0000
datalake-dataSpotify.csv,datalake-featuresdf.csv,acousticness,acousticness,0.9854
datalake-dataSpotify.csv,datalake-featuresdf.csv,danceability,danceability,0.9914
datalake-dataSpotify.csv,datalake-featuresdf.csv,duration_ms,duration_ms,0.9264
datalake-dataSpotify.csv,datalake-featuresdf.csv,energy,energy,0.9825
datalake-dataSpotify.csv,datalake-featuresdf.csv,instrumentalness,instrumentalness,0.9643
datalake-dataSpotify.csv,datalake-featuresdf.csv,key,key,0.9318
datalake-dataSpotify.csv,datalake-featuresdf.csv,liveness,liveness,0.9893
datalake-dataSpotify.csv,datalake-featuresdf.csv,loudness,loudness,0.9613
datalake-dataSpotify.csv,datalake-featuresdf.csv,mode,mode,0.9390
datalake-dataSpotify.csv,datalake-featuresdf.csv,speechiness,speechiness,0.9861
datalake-dataSpotify.csv,datalake-featuresdf.csv,tempo,tempo,0.9733
datalake-dataSpotify.csv,datalake-featuresdf.csv,time_signature,time_signature,0.9693
datalake-dataSpotify.csv,datalake-featuresdf.csv,valence,valence,0.9751
datalake-dataSpotify.csv,datalake-featuresdf.csv,artist,artists,0.9360
datalake-dataSpotify.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,id,ID,0.9075
datalake-dataSpotify.csv,datalake-tmdb_5000_movies.csv,id,id,0.9183
datalake-dataSpotify.csv,datalake-google_books_dataset.csv,id,id,0.9036
datalake-themes.csv,datalake-imdb_ijs_directors_movies.csv,id,id,0.9081
datalake-themes.csv,datalake-world_city.csv,id,ID,0.9465
datalake-themes.csv,datalake-colors.csv,id,id,0.9343
datalake-themes.csv,datalake-imdb_ijs_movies.csv,id,id,0.9044
datalake-themes.csv,datalake-top10s.csv,id,id,0.9897
datalake-themes.csv,datalake-top_100_books.csv,id,id,0.9337
datalake-themes.csv,datalake-tv_shows.csv,id,id,0.9649
datalake-themes.csv,datalake-trains_cars.csv,id,id,0.9413
datalake-themes.csv,datalake-tmdb_5000_movies.csv,id,id,0.9327
datalake-themes.csv,datalake-best_crime_and_mystery_books.csv,id,id,0.9305
datalake-themes.csv,datalake-Cars93.csv,id,id,0.9418
datalake-themes.csv,datalake-google_books_dataset.csv,id,id,0.9353
datalake-acquisitions.csv,datalake-movies.csv,Country,country,0.9383
datalake-acquisitions.csv,datalake-cwurData.csv,Country,country,0.9361
datalake-acquisitions.csv,datalake-directory.csv,Country,Country,0.9150
datalake-acquisitions.csv,datalake-worldcitiespop.csv,Country,Country,0.9142
datalake-acquisitions.csv,datalake-movie_metadata.csv,Country,country,0.9302
datalake-billboard_lyrics_1964-2015.csv,datalake-movies.csv,Year,year,0.9690
datalake-billboard_lyrics_1964-2015.csv,datalake-USA_cars_datasets.csv,Year,year,0.9555
datalake-billboard_lyrics_1964-2015.csv,datalake-imdb_ijs_directors_movies.csv,Year,year,0.9644
datalake-billboard_lyrics_1964-2015.csv,datalake-imdb_ijs_movies.csv,Year,year,0.9579
datalake-billboard_lyrics_1964-2015.csv,datalake-fifa_ranking.csv,Rank,rank,0.9418
datalake-billboard_lyrics_1964-2015.csv,datalake-IMDB-Movie-Data.csv,Rank,Rank,0.9415
datalake-billboard_lyrics_1964-2015.csv,datalake-who_suicide_statistics.csv,Year,year,0.9548
datalake-billboard_lyrics_1964-2015.csv,datalake-cars.csv,Year,yearproduced,0.9104
datalake-billboard_lyrics_1964-2015.csv,datalake-Minimum_Wage_Data.csv,Year,Year,0.9815
datalake-billboard_lyrics_1964-2015.csv,datalake-top10s.csv,Artist,artist,0.9129
datalake-billboard_lyrics_1964-2015.csv,datalake-top_100_books.csv,Rank,rank2,0.9294
datalake-billboard_lyrics_1964-2015.csv,datalake-tv_shows.csv,Year,Year,0.9611
datalake-billboard_lyrics_1964-2015.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,Year,Year,0.9442
datalake-AdventureWorks2014_currency.csv,datalake-AdventureWorks2014_CountryRegionCurrency.csv,CurrencyCode,CurrencyCode,0.9850
datalake-AdventureWorks2014_currency.csv,datalake-AdventureWorks2014_department.csv,ModifiedDate,ModifiedDate,1.0000
datalake-AdventureWorks2014_currency.csv,datalake-AdventureWorks2014_culture.csv,ModifiedDate,ModifiedDate,1.0000
datalake-pte_testactive_Neg.csv,datalake-pte_methoxy.csv,Arg0,Arg0,0.9828
datalake-pte_testactive_Neg.csv,datalake-pte_non_ar_hetero_6_ring.csv,Arg0,Arg0,0.9770
datalake-pte_testactive_Neg.csv,datalake-pte_testactive.csv,Arg0,Arg0,0.9997
datalake-pte_testactive_Neg.csv,datalake-pte_number.csv,Binary,Binary,1.0000
datalake-pte_testactive_Neg.csv,datalake-pte_nitro.csv,Arg0,Arg0,0.9754
datalake-pte_testactive_Neg.csv,datalake-pte_ester.csv,Arg0,Arg0,0.9813
datalake-pte_testactive_Neg.csv,datalake-pte_sulfide.csv,Arg0,Arg0,0.9734
datalake-pte_testactive_Neg.csv,datalake-pte_postestactive_neg.csv,Arg0,Arg0,1.0000
datalake-pte_testactive_Neg.csv,datalake-pte_postestactive_neg.csv,Binary,Binary,1.0000
datalake-pte_testactive_Neg.csv,datalake-pte_five_ring.csv,Arg0,Arg0,0.9709
datalake-pte_testactive_Neg.csv,datalake-pte_phenol.csv,Arg0,Arg0,0.9812
datalake-books_2.csv,datalake-Books_df.csv,title,Title,0.9015
datalake-books_2.csv,datalake-books_updated.csv,title,title,0.9047
datalake-books_2.csv,datalake-books_updated.csv,authors,authors,0.9352
datalake-books_2.csv,datalake-books_updated.csv,publishedyear,originalPublicationYear,0.9125
datalake-books_2.csv,datalake-books.csv,title,title,0.9583
datalake-books_2.csv,datalake-books.csv,averagerating,averagerating,0.9905
datalake-books_2.csv,datalake-best_crime_and_mystery_books.csv,publishedyear,publicationyear,0.9421
datalake-books_2.csv,datalake-best_crime_and_mystery_books.csv,averagerating,averagerating,0.9899
datalake-books_2.csv,datalake-best_crime_and_mystery_books.csv,numpages,numpages,0.9668
datalake-Reveal_EEO1_for_2016.csv,datalake-cwurData.csv,year,year,0.9060
datalake-Reveal_EEO1_for_2016.csv,datalake-Distributions_data_2016.csv,company,company,0.9699
datalake-Reveal_EEO1_for_2016.csv,datalake-Distributions_data_2016.csv,jobCategory,jobCategory,0.9326
datalake-Reveal_EEO1_for_2016.csv,datalake-Tech_sector_diversity_demographics_2016.csv,race,raceEthnicity,0.9128
datalake-Reveal_EEO1_for_2016.csv,datalake-Tech_sector_diversity_demographics_2016.csv,jobCategory,jobCategory,0.9046
datalake-colorLiteralNonliteralUses.csv,datalake-colorObjects.csv,color,color,0.9314
datalake-colorLiteralNonliteralUses.csv,datalake-cars.csv,color,color,0.9080
datalake-netflix_titles.csv,datalake-world_city.csv,show_id,ID,0.9024
datalake-netflix_titles.csv,datalake-NetflixShows.csv,title,title,0.9289
datalake-netflix_titles.csv,datalake-NetflixShows.csv,rating,rating,0.9510
datalake-netflix_titles.csv,datalake-tv_shows.csv,title,Title,0.9108
datalake-netflix_titles.csv,datalake-Netflix_Shows.csv,title,title,0.9289
datalake-netflix_titles.csv,datalake-Netflix_Shows.csv,release_year,release_year,0.9733
datalake-netflix_titles.csv,datalake-Netflix_Shows.csv,rating,rating,0.9510
datalake-netflix_titles.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,show_id,ID,0.9005
datalake-netflix_titles.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,title,Title,0.9066
datalake-netflix_titles.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,country,Country,0.9456
