id,title
164,rs29042452 MPD | dbSNP | MGI SNP Detail
165,rs29042451 MPD | dbSNP | MGI SNP Detail
166,rs29042450 MPD | dbSNP | MGI SNP Detail
167,rs29042449 MPD | dbSNP | MGI SNP Detail
168,rs29042448 MPD | dbSNP | MGI SNP Detail
169,rs29042447 MPD | dbSNP | MGI SNP Detail
170,rs31681416 MPD | dbSNP | MGI SNP Detail
171,rs29042446 MPD | dbSNP | MGI SNP Detail
172,rs29042445 MPD | dbSNP | MGI SNP Detail
173,rs29042444 MPD | dbSNP | MGI SNP Detail
174,rs29042373 MPD | dbSNP | MGI SNP Detail
175,rs29042372 MPD | dbSNP | MGI SNP Detail
176,rs29042371 MPD | dbSNP | MGI SNP Detail
177,rs29042370 MPD | dbSNP | MGI SNP Detail
178,rs29042369 MPD | dbSNP | MGI SNP Detail
179,rs29042368 MPD | dbSNP | MGI SNP Detail
180,rs29042367 MPD | dbSNP | MGI SNP Detail
181,SNP ID (dbSNP Build 137)
182,rs31681415 MPD | dbSNP | MGI SNP Detail
183,rs29042366 MPD | dbSNP | MGI SNP Detail
184,rs29042365 MPD | dbSNP | MGI SNP Detail
185,rs29042364 MPD | dbSNP | MGI SNP Detail
186,rs29042273 MPD | dbSNP | MGI SNP Detail
187,rs29042272 MPD | dbSNP | MGI SNP Detail
188,rs29042271 MPD | dbSNP | MGI SNP Detail
189,rs29042270 MPD | dbSNP | MGI SNP Detail
190,rs29042269 MPD | dbSNP | MGI SNP Detail
191,rs29042268 MPD | dbSNP | MGI SNP Detail
192,rs31681414 MPD | dbSNP | MGI SNP Detail
193,rs29042267 MPD | dbSNP | MGI SNP Detail
194,rs29042266 MPD | dbSNP | MGI SNP Detail
195,rs29042265 MPD | dbSNP | MGI SNP Detail
196,rs29042264 MPD | dbSNP | MGI SNP Detail
197,rs29042153 MPD | dbSNP | MGI SNP Detail
198,rs29042152 MPD | dbSNP | MGI SNP Detail
199,rs29042151 MPD | dbSNP | MGI SNP Detail
200,rs29042150 MPD | dbSNP | MGI SNP Detail
201,rs29042149 MPD | dbSNP | MGI SNP Detail
202,rs29042148 MPD | dbSNP | MGI SNP Detail
203,rs29042147 MPD | dbSNP | MGI SNP Detail
204,rs29042146 MPD | dbSNP | MGI SNP Detail
205,rs29042145 MPD | dbSNP | MGI SNP Detail
206,rs31680923 MPD | dbSNP | MGI SNP Detail
207,SNP ID (dbSNP Build 137)
208,rs31680922 MPD | dbSNP | MGI SNP Detail
209,rs31680921 MPD | dbSNP | MGI SNP Detail
210,rs29042144 MPD | dbSNP | MGI SNP Detail
211,rs29042053 MPD | dbSNP | MGI SNP Detail
212,rs29042052 MPD | dbSNP | MGI SNP Detail
213,rs29042051 MPD | dbSNP | MGI SNP Detail
214,rs31680920 MPD | dbSNP | MGI SNP Detail
215,rs31680919 MPD | dbSNP | MGI SNP Detail
216,rs29042050 MPD | dbSNP | MGI SNP Detail
217,rs31680918 MPD | dbSNP | MGI SNP Detail
218,rs31680917 MPD | dbSNP | MGI SNP Detail
219,rs29042049 MPD | dbSNP | MGI SNP Detail
220,rs29042048 MPD | dbSNP | MGI SNP Detail
221,rs31680916 MPD | dbSNP | MGI SNP Detail
222,rs29042047 MPD | dbSNP | MGI SNP Detail
223,rs31680915 MPD | dbSNP | MGI SNP Detail
224,rs29042046 MPD | dbSNP | MGI SNP Detail
225,rs50768132 MPD | dbSNP | MGI SNP Detail
226,rs31680914 MPD | dbSNP | MGI SNP Detail
227,rs29042045 MPD | dbSNP | MGI SNP Detail
228,rs31680053 MPD | dbSNP | MGI SNP Detail
229,rs31680052 MPD | dbSNP | MGI SNP Detail
230,rs29042044 MPD | dbSNP | MGI SNP Detail
231,rs29041922 MPD | dbSNP | MGI SNP Detail
232,rs29041921 MPD | dbSNP | MGI SNP Detail
233,SNP ID (dbSNP Build 137)
234,rs52255709 MPD | dbSNP | MGI SNP Detail
235,rs52273251 MPD | dbSNP | MGI SNP Detail
236,rs31325711 MPD | dbSNP | MGI SNP Detail
237,rs29041920 MPD | dbSNP | MGI SNP Detail
238,rs29041919 MPD | dbSNP | MGI SNP Detail
239,rs29041918 MPD | dbSNP | MGI SNP Detail
240,rs29041917 MPD | dbSNP | MGI SNP Detail
241,rs31680051 MPD | dbSNP | MGI SNP Detail
242,rs29041916 MPD | dbSNP | MGI SNP Detail
243,rs29041915 MPD | dbSNP | MGI SNP Detail
244,rs29041914 MPD | dbSNP | MGI SNP Detail
245,rs29041803 MPD | dbSNP | MGI SNP Detail
246,rs108477571 MPD | dbSNP | MGI SNP Detail
247,rs29041802 MPD | dbSNP | MGI SNP Detail
248,rs29041801 MPD | dbSNP | MGI SNP Detail
249,rs29041800 MPD | dbSNP | MGI SNP Detail
250,rs29041799 MPD | dbSNP | MGI SNP Detail
251,rs29041798 MPD | dbSNP | MGI SNP Detail
252,rs29041797 MPD | dbSNP | MGI SNP Detail
253,rs31680050 MPD | dbSNP | MGI SNP Detail
254,rs31680049 MPD | dbSNP | MGI SNP Detail
255,rs31680048 MPD | dbSNP | MGI SNP Detail
256,rs29041796 MPD | dbSNP | MGI SNP Detail
257,rs29041795 MPD | dbSNP | MGI SNP Detail
258,rs29041794 MPD | dbSNP | MGI SNP Detail
259,SNP ID (dbSNP Build 137)
260,rs29041603 MPD | dbSNP | MGI SNP Detail
261,rs31680047 MPD | dbSNP | MGI SNP Detail
262,rs29041602 MPD | dbSNP | MGI SNP Detail
263,rs29041601 MPD | dbSNP | MGI SNP Detail
264,rs29041600 MPD | dbSNP | MGI SNP Detail
265,rs29041599 MPD | dbSNP | MGI SNP Detail
266,rs29041598 MPD | dbSNP | MGI SNP Detail
267,rs29041597 MPD | dbSNP | MGI SNP Detail
268,rs29041596 MPD | dbSNP | MGI SNP Detail
269,rs29041595 MPD | dbSNP | MGI SNP Detail
270,rs29041594 MPD | dbSNP | MGI SNP Detail
271,rs29041343 MPD | dbSNP | MGI SNP Detail
272,rs29041342 MPD | dbSNP | MGI SNP Detail
273,rs29041341 MPD | dbSNP | MGI SNP Detail
274,rs29041340 MPD | dbSNP | MGI SNP Detail
275,rs29041339 MPD | dbSNP | MGI SNP Detail
276,rs31680046 MPD | dbSNP | MGI SNP Detail
277,rs31680045 MPD | dbSNP | MGI SNP Detail
278,rs31680044 MPD | dbSNP | MGI SNP Detail
279,rs31679043 MPD | dbSNP | MGI SNP Detail
280,rs31679042 MPD | dbSNP | MGI SNP Detail
281,rs31679041 MPD | dbSNP | MGI SNP Detail
282,rs31679040 MPD | dbSNP | MGI SNP Detail
283,rs31679039 MPD | dbSNP | MGI SNP Detail
284,rs31679038 MPD | dbSNP | MGI SNP Detail
285,SNP ID (dbSNP Build 137)
286,rs31679037 MPD | dbSNP | MGI SNP Detail
287,rs31679036 MPD | dbSNP | MGI SNP Detail
288,rs31204392 MPD | dbSNP | MGI SNP Detail
289,rs229693532 MPD | dbSNP | MGI SNP Detail
290,rs31679035 MPD | dbSNP | MGI SNP Detail
291,rs31679034 MPD | dbSNP | MGI SNP Detail
292,rs31685043 MPD | dbSNP | MGI SNP Detail
293,rs31685042 MPD | dbSNP | MGI SNP Detail
294,rs31685041 MPD | dbSNP | MGI SNP Detail
295,rs31685040 MPD | dbSNP | MGI SNP Detail
296,rs31685039 MPD | dbSNP | MGI SNP Detail
297,rs29041338 MPD | dbSNP | MGI SNP Detail
298,rs31685038 MPD | dbSNP | MGI SNP Detail
299,rs31685037 MPD | dbSNP | MGI SNP Detail
300,rs31685036 MPD | dbSNP | MGI SNP Detail
301,rs31685035 MPD | dbSNP | MGI SNP Detail
302,rs31685034 MPD | dbSNP | MGI SNP Detail
303,rs31684263 MPD | dbSNP | MGI SNP Detail
304,rs256515867 MPD | dbSNP | MGI SNP Detail
305,rs31684262 MPD | dbSNP | MGI SNP Detail
306,rs31684261 MPD | dbSNP | MGI SNP Detail
307,rs31684260 MPD | dbSNP | MGI SNP Detail
308,rs31684259 MPD | dbSNP | MGI SNP Detail
309,rs29041337 MPD | dbSNP | MGI SNP Detail
310,rs31684258 MPD | dbSNP | MGI SNP Detail
311,SNP ID (dbSNP Build 137)
312,rs29041336 MPD | dbSNP | MGI SNP Detail
313,rs29041335 MPD | dbSNP | MGI SNP Detail
314,rs29041334 MPD | dbSNP | MGI SNP Detail
315,rs29041832 MPD | dbSNP | MGI SNP Detail
316,rs29041831 MPD | dbSNP | MGI SNP Detail
317,rs29041830 MPD | dbSNP | MGI SNP Detail
318,rs31684257 MPD | dbSNP | MGI SNP Detail
319,rs29041829 MPD | dbSNP | MGI SNP Detail
320,rs31684256 MPD | dbSNP | MGI SNP Detail
321,rs31684255 MPD | dbSNP | MGI SNP Detail
322,rs29041828 MPD | dbSNP | MGI SNP Detail
323,rs29041827 MPD | dbSNP | MGI SNP Detail
324,rs31684254 MPD | dbSNP | MGI SNP Detail
325,rs31683373 MPD | dbSNP | MGI SNP Detail
326,rs31683372 MPD | dbSNP | MGI SNP Detail
327,rs29041826 MPD | dbSNP | MGI SNP Detail
328,rs29041825 MPD | dbSNP | MGI SNP Detail
329,rs6357637 MPD | dbSNP | MGI SNP Detail
330,rs31683371 MPD | dbSNP | MGI SNP Detail
331,rs29041824 MPD | dbSNP | MGI SNP Detail
332,rs29041563 MPD | dbSNP | MGI SNP Detail
333,rs31683370 MPD | dbSNP | MGI SNP Detail
334,rs29041562 MPD | dbSNP | MGI SNP Detail
335,rs31683369 MPD | dbSNP | MGI SNP Detail
336,rs29041561 MPD | dbSNP | MGI SNP Detail
337,SNP ID (dbSNP Build 137)
338,rs29041560 MPD | dbSNP | MGI SNP Detail
339,rs29041558 MPD | dbSNP | MGI SNP Detail
340,rs31683368 MPD | dbSNP | MGI SNP Detail
341,rs31683367 MPD | dbSNP | MGI SNP Detail
342,rs33870839 MPD | dbSNP | MGI SNP Detail
343,rs31683366 MPD | dbSNP | MGI SNP Detail
344,rs29041557 MPD | dbSNP | MGI SNP Detail
345,rs31683365 MPD | dbSNP | MGI SNP Detail
346,rs29041556 MPD | dbSNP | MGI SNP Detail
347,rs29041555 MPD | dbSNP | MGI SNP Detail
348,rs29041554 MPD | dbSNP | MGI SNP Detail
349,rs31683364 MPD | dbSNP | MGI SNP Detail
350,rs29041213 MPD | dbSNP | MGI SNP Detail
351,rs29041212 MPD | dbSNP | MGI SNP Detail
352,rs29041211 MPD | dbSNP | MGI SNP Detail
353,rs29041210 MPD | dbSNP | MGI SNP Detail
354,rs29041209 MPD | dbSNP | MGI SNP Detail
355,rs29041208 MPD | dbSNP | MGI SNP Detail
356,rs31682593 MPD | dbSNP | MGI SNP Detail
357,rs29041207 MPD | dbSNP | MGI SNP Detail
358,rs29041206 MPD | dbSNP | MGI SNP Detail
359,rs29041205 MPD | dbSNP | MGI SNP Detail
360,rs29041204 MPD | dbSNP | MGI SNP Detail
361,rs29040813 MPD | dbSNP | MGI SNP Detail
362,rs29040812 MPD | dbSNP | MGI SNP Detail
363,SNP ID (dbSNP Build 137)
364,rs29040811 MPD | dbSNP | MGI SNP Detail
365,rs29040810 MPD | dbSNP | MGI SNP Detail
366,rs29040809 MPD | dbSNP | MGI SNP Detail
367,rs29040808 MPD | dbSNP | MGI SNP Detail
368,rs29040807 MPD | dbSNP | MGI SNP Detail
369,rs31682592 MPD | dbSNP | MGI SNP Detail
370,rs29040806 MPD | dbSNP | MGI SNP Detail
371,rs29040805 MPD | dbSNP | MGI SNP Detail
372,rs29040804 MPD | dbSNP | MGI SNP Detail
373,rs29040413 MPD | dbSNP | MGI SNP Detail
374,rs29040412 MPD | dbSNP | MGI SNP Detail
375,rs29040411 MPD | dbSNP | MGI SNP Detail
376,rs29040410 MPD | dbSNP | MGI SNP Detail
377,rs31682591 MPD | dbSNP | MGI SNP Detail
378,rs29040409 MPD | dbSNP | MGI SNP Detail
379,rs29040408 MPD | dbSNP | MGI SNP Detail
380,rs29040407 MPD | dbSNP | MGI SNP Detail
381,rs29040406 MPD | dbSNP | MGI SNP Detail
382,rs29040405 MPD | dbSNP | MGI SNP Detail
383,rs31682590 MPD | dbSNP | MGI SNP Detail
384,rs29040404 MPD | dbSNP | MGI SNP Detail
385,rs29039973 MPD | dbSNP | MGI SNP Detail
386,rs29039972 MPD | dbSNP | MGI SNP Detail
387,rs29039971 MPD | dbSNP | MGI SNP Detail
388,rs29039970 MPD | dbSNP | MGI SNP Detail
389,SNP ID (dbSNP Build 137)
390,rs29039969 MPD | dbSNP | MGI SNP Detail
391,rs29039968 MPD | dbSNP | MGI SNP Detail
392,rs29039967 MPD | dbSNP | MGI SNP Detail
393,rs29039966 MPD | dbSNP | MGI SNP Detail
394,rs29039965 MPD | dbSNP | MGI SNP Detail
395,rs31682589 MPD | dbSNP | MGI SNP Detail
396,rs31682588 MPD | dbSNP | MGI SNP Detail
397,rs31682587 MPD | dbSNP | MGI SNP Detail
398,rs31682586 MPD | dbSNP | MGI SNP Detail
399,rs31682585 MPD | dbSNP | MGI SNP Detail
400,rs31682584 MPD | dbSNP | MGI SNP Detail
401,rs29039964 MPD | dbSNP | MGI SNP Detail
402,rs31681893 MPD | dbSNP | MGI SNP Detail
403,rs31681892 MPD | dbSNP | MGI SNP Detail
404,rs29039533 MPD | dbSNP | MGI SNP Detail
405,rs29039532 MPD | dbSNP | MGI SNP Detail
406,rs29039531 MPD | dbSNP | MGI SNP Detail
407,rs31681891 MPD | dbSNP | MGI SNP Detail
408,rs29039530 MPD | dbSNP | MGI SNP Detail
