id,title
116,rs27210530 MPD | dbSNP | MGI SNP Detail
117,rs27210529 MPD | dbSNP | MGI SNP Detail
118,rs27210528 MPD | dbSNP | MGI SNP Detail
119,rs27210527 MPD | dbSNP | MGI SNP Detail
120,rs27210526 MPD | dbSNP | MGI SNP Detail
121,rs27210525 MPD | dbSNP | MGI SNP Detail
122,rs27210524 MPD | dbSNP | MGI SNP Detail
123,rs27210523 MPD | dbSNP | MGI SNP Detail
124,rs27210522 MPD | dbSNP | MGI SNP Detail
125,rs27210521 MPD | dbSNP | MGI SNP Detail
126,rs27210520 MPD | dbSNP | MGI SNP Detail
127,rs27210519 MPD | dbSNP | MGI SNP Detail
128,rs27210518 MPD | dbSNP | MGI SNP Detail
129,SNP ID (dbSNP Build 137)
130,rs27210517 MPD | dbSNP | MGI SNP Detail
131,rs27210516 MPD | dbSNP | MGI SNP Detail
132,rs27210515 MPD | dbSNP | MGI SNP Detail
133,rs27210514 MPD | dbSNP | MGI SNP Detail
134,rs27210513 MPD | dbSNP | MGI SNP Detail
135,rs27210512 MPD | dbSNP | MGI SNP Detail
136,rs27210511 MPD | dbSNP | MGI SNP Detail
137,rs27210510 MPD | dbSNP | MGI SNP Detail
138,rs27210509 MPD | dbSNP | MGI SNP Detail
139,rs27210508 MPD | dbSNP | MGI SNP Detail
140,rs27210507 MPD | dbSNP | MGI SNP Detail
141,rs27210506 MPD | dbSNP | MGI SNP Detail
142,rs27210505 MPD | dbSNP | MGI SNP Detail
143,rs27210504 MPD | dbSNP | MGI SNP Detail
144,rs27210503 MPD | dbSNP | MGI SNP Detail
145,rs27210502 MPD | dbSNP | MGI SNP Detail
146,rs27210501 MPD | dbSNP | MGI SNP Detail
147,rs27210500 MPD | dbSNP | MGI SNP Detail
148,rs27210499 MPD | dbSNP | MGI SNP Detail
149,rs27210498 MPD | dbSNP | MGI SNP Detail
150,rs27210497 MPD | dbSNP | MGI SNP Detail
151,rs27210496 MPD | dbSNP | MGI SNP Detail
152,rs6408619 MPD | dbSNP | MGI SNP Detail
153,rs6409210 MPD | dbSNP | MGI SNP Detail
154,rs6409263 MPD | dbSNP | MGI SNP Detail
155,SNP ID (dbSNP Build 137)
156,rs6409305 MPD | dbSNP | MGI SNP Detail
157,rs6409362 MPD | dbSNP | MGI SNP Detail
158,rs6410353 MPD | dbSNP | MGI SNP Detail
159,rs6410928 MPD | dbSNP | MGI SNP Detail
160,rs27210495 MPD | dbSNP | MGI SNP Detail
161,rs27210494 MPD | dbSNP | MGI SNP Detail
162,rs27210493 MPD | dbSNP | MGI SNP Detail
163,rs27210492 MPD | dbSNP | MGI SNP Detail
164,rs27210491 MPD | dbSNP | MGI SNP Detail
165,rs27210490 MPD | dbSNP | MGI SNP Detail
166,rs27210489 MPD | dbSNP | MGI SNP Detail
167,rs27210488 MPD | dbSNP | MGI SNP Detail
168,rs27210487 MPD | dbSNP | MGI SNP Detail
169,rs27210486 MPD | dbSNP | MGI SNP Detail
170,rs27210485 MPD | dbSNP | MGI SNP Detail
171,rs27210484 MPD | dbSNP | MGI SNP Detail
172,rs27210483 MPD | dbSNP | MGI SNP Detail
173,rs27210482 MPD | dbSNP | MGI SNP Detail
174,rs27210481 MPD | dbSNP | MGI SNP Detail
175,rs27210480 MPD | dbSNP | MGI SNP Detail
176,rs27210479 MPD | dbSNP | MGI SNP Detail
177,rs27210478 MPD | dbSNP | MGI SNP Detail
178,rs27210477 MPD | dbSNP | MGI SNP Detail
179,rs27210476 MPD | dbSNP | MGI SNP Detail
180,rs27210475 MPD | dbSNP | MGI SNP Detail
181,SNP ID (dbSNP Build 137)
182,rs27210474 MPD | dbSNP | MGI SNP Detail
183,rs27210473 MPD | dbSNP | MGI SNP Detail
184,rs27210472 MPD | dbSNP | MGI SNP Detail
185,rs27210471 MPD | dbSNP | MGI SNP Detail
186,rs27210470 MPD | dbSNP | MGI SNP Detail
187,rs27210469 MPD | dbSNP | MGI SNP Detail
188,rs27210468 MPD | dbSNP | MGI SNP Detail
189,rs27196067 MPD | dbSNP | MGI SNP Detail
190,rs27196066 MPD | dbSNP | MGI SNP Detail
191,rs27196065 MPD | dbSNP | MGI SNP Detail
192,rs27196064 MPD | dbSNP | MGI SNP Detail
193,rs27196063 MPD | dbSNP | MGI SNP Detail
194,rs27196062 MPD | dbSNP | MGI SNP Detail
195,rs27196061 MPD | dbSNP | MGI SNP Detail
196,rs27196060 MPD | dbSNP | MGI SNP Detail
197,rs27196059 MPD | dbSNP | MGI SNP Detail
198,rs27196058 MPD | dbSNP | MGI SNP Detail
199,rs27196057 MPD | dbSNP | MGI SNP Detail
200,rs27196056 MPD | dbSNP | MGI SNP Detail
201,rs27196055 MPD | dbSNP | MGI SNP Detail
202,rs27196054 MPD | dbSNP | MGI SNP Detail
203,rs33128646 MPD | dbSNP | MGI SNP Detail
204,rs27196053 MPD | dbSNP | MGI SNP Detail
205,rs27196052 MPD | dbSNP | MGI SNP Detail
206,rs27196051 MPD | dbSNP | MGI SNP Detail
207,SNP ID (dbSNP Build 137)
208,rs27196050 MPD | dbSNP | MGI SNP Detail
209,rs27196049 MPD | dbSNP | MGI SNP Detail
210,rs27196048 MPD | dbSNP | MGI SNP Detail
211,rs27196047 MPD | dbSNP | MGI SNP Detail
212,rs27196046 MPD | dbSNP | MGI SNP Detail
213,rs27196045 MPD | dbSNP | MGI SNP Detail
214,rs27196044 MPD | dbSNP | MGI SNP Detail
215,rs27196043 MPD | dbSNP | MGI SNP Detail
216,rs27196042 MPD | dbSNP | MGI SNP Detail
217,rs27196041 MPD | dbSNP | MGI SNP Detail
218,rs27196040 MPD | dbSNP | MGI SNP Detail
219,rs27196039 MPD | dbSNP | MGI SNP Detail
220,rs27196038 MPD | dbSNP | MGI SNP Detail
221,rs27196037 MPD | dbSNP | MGI SNP Detail
222,rs27196036 MPD | dbSNP | MGI SNP Detail
223,rs27196035 MPD | dbSNP | MGI SNP Detail
224,rs27196034 MPD | dbSNP | MGI SNP Detail
225,rs27196033 MPD | dbSNP | MGI SNP Detail
226,rs27196032 MPD | dbSNP | MGI SNP Detail
227,rs27196031 MPD | dbSNP | MGI SNP Detail
228,rs27196030 MPD | dbSNP | MGI SNP Detail
229,rs27196029 MPD | dbSNP | MGI SNP Detail
230,rs27196028 MPD | dbSNP | MGI SNP Detail
231,rs27196027 MPD | dbSNP | MGI SNP Detail
232,rs27196026 MPD | dbSNP | MGI SNP Detail
233,SNP ID (dbSNP Build 137)
234,rs27196025 MPD | dbSNP | MGI SNP Detail
235,rs27196024 MPD | dbSNP | MGI SNP Detail
236,rs27196023 MPD | dbSNP | MGI SNP Detail
237,rs27196022 MPD | dbSNP | MGI SNP Detail
238,rs27196021 MPD | dbSNP | MGI SNP Detail
239,rs27196020 MPD | dbSNP | MGI SNP Detail
240,rs27196019 MPD | dbSNP | MGI SNP Detail
241,rs27196018 MPD | dbSNP | MGI SNP Detail
242,rs27196017 MPD | dbSNP | MGI SNP Detail
243,rs27196016 MPD | dbSNP | MGI SNP Detail
244,rs27196015 MPD | dbSNP | MGI SNP Detail
245,rs27196014 MPD | dbSNP | MGI SNP Detail
246,rs27196013 MPD | dbSNP | MGI SNP Detail
247,rs27196012 MPD | dbSNP | MGI SNP Detail
248,rs27196011 MPD | dbSNP | MGI SNP Detail
249,rs27196010 MPD | dbSNP | MGI SNP Detail
250,rs27196009 MPD | dbSNP | MGI SNP Detail
251,rs27196008 MPD | dbSNP | MGI SNP Detail
252,rs27196007 MPD | dbSNP | MGI SNP Detail
253,rs27196006 MPD | dbSNP | MGI SNP Detail
254,rs27196005 MPD | dbSNP | MGI SNP Detail
255,rs27196004 MPD | dbSNP | MGI SNP Detail
256,rs27196003 MPD | dbSNP | MGI SNP Detail
257,rs27196002 MPD | dbSNP | MGI SNP Detail
258,rs27196001 MPD | dbSNP | MGI SNP Detail
259,SNP ID (dbSNP Build 137)
260,rs27196000 MPD | dbSNP | MGI SNP Detail
261,rs27195999 MPD | dbSNP | MGI SNP Detail
262,rs27195998 MPD | dbSNP | MGI SNP Detail
263,rs27195997 MPD | dbSNP | MGI SNP Detail
264,rs27195996 MPD | dbSNP | MGI SNP Detail
265,rs27195995 MPD | dbSNP | MGI SNP Detail
266,rs27195994 MPD | dbSNP | MGI SNP Detail
267,rs27195993 MPD | dbSNP | MGI SNP Detail
268,rs27195992 MPD | dbSNP | MGI SNP Detail
269,rs27195991 MPD | dbSNP | MGI SNP Detail
270,rs27195990 MPD | dbSNP | MGI SNP Detail
271,rs27195989 MPD | dbSNP | MGI SNP Detail
272,rs27195988 MPD | dbSNP | MGI SNP Detail
273,rs27195987 MPD | dbSNP | MGI SNP Detail
274,rs27195986 MPD | dbSNP | MGI SNP Detail
275,rs27195985 MPD | dbSNP | MGI SNP Detail
276,rs27195984 MPD | dbSNP | MGI SNP Detail
277,rs27195983 MPD | dbSNP | MGI SNP Detail
278,rs27195982 MPD | dbSNP | MGI SNP Detail
279,rs27195981 MPD | dbSNP | MGI SNP Detail
280,rs27195980 MPD | dbSNP | MGI SNP Detail
281,rs27195979 MPD | dbSNP | MGI SNP Detail
282,rs27195978 MPD | dbSNP | MGI SNP Detail
283,rs27195977 MPD | dbSNP | MGI SNP Detail
284,rs27195976 MPD | dbSNP | MGI SNP Detail
285,SNP ID (dbSNP Build 137)
286,rs27195975 MPD | dbSNP | MGI SNP Detail
287,rs27195974 MPD | dbSNP | MGI SNP Detail
288,rs27195973 MPD | dbSNP | MGI SNP Detail
289,rs27195972 MPD | dbSNP | MGI SNP Detail
290,rs27195971 MPD | dbSNP | MGI SNP Detail
291,rs27195970 MPD | dbSNP | MGI SNP Detail
292,rs27195969 MPD | dbSNP | MGI SNP Detail
293,rs27195968 MPD | dbSNP | MGI SNP Detail
294,rs27195967 MPD | dbSNP | MGI SNP Detail
295,rs27195966 MPD | dbSNP | MGI SNP Detail
296,rs27195965 MPD | dbSNP | MGI SNP Detail
297,rs27195964 MPD | dbSNP | MGI SNP Detail
298,rs27195963 MPD | dbSNP | MGI SNP Detail
299,rs27195962 MPD | dbSNP | MGI SNP Detail
300,rs27195961 MPD | dbSNP | MGI SNP Detail
301,rs27195960 MPD | dbSNP | MGI SNP Detail
302,rs27195959 MPD | dbSNP | MGI SNP Detail
303,rs27195958 MPD | dbSNP | MGI SNP Detail
304,rs27195957 MPD | dbSNP | MGI SNP Detail
305,rs27195956 MPD | dbSNP | MGI SNP Detail
306,rs27195955 MPD | dbSNP | MGI SNP Detail
307,rs27195954 MPD | dbSNP | MGI SNP Detail
308,rs27195953 MPD | dbSNP | MGI SNP Detail
309,rs27195952 MPD | dbSNP | MGI SNP Detail
310,rs27195951 MPD | dbSNP | MGI SNP Detail
311,SNP ID (dbSNP Build 137)
312,rs27195950 MPD | dbSNP | MGI SNP Detail
313,rs27195949 MPD | dbSNP | MGI SNP Detail
314,rs27195948 MPD | dbSNP | MGI SNP Detail
315,rs6222939 MPD | dbSNP | MGI SNP Detail
316,rs6222940 MPD | dbSNP | MGI SNP Detail
317,rs6223013 MPD | dbSNP | MGI SNP Detail
318,rs6236292 MPD | dbSNP | MGI SNP Detail
319,rs27195947 MPD | dbSNP | MGI SNP Detail
320,rs27195946 MPD | dbSNP | MGI SNP Detail
321,rs27195945 MPD | dbSNP | MGI SNP Detail
322,rs27195944 MPD | dbSNP | MGI SNP Detail
323,rs27195943 MPD | dbSNP | MGI SNP Detail
324,rs27195942 MPD | dbSNP | MGI SNP Detail
325,rs27195941 MPD | dbSNP | MGI SNP Detail
326,rs27195940 MPD | dbSNP | MGI SNP Detail
327,rs27195939 MPD | dbSNP | MGI SNP Detail
328,rs27195938 MPD | dbSNP | MGI SNP Detail
329,rs27195937 MPD | dbSNP | MGI SNP Detail
330,rs27195936 MPD | dbSNP | MGI SNP Detail
331,rs27195935 MPD | dbSNP | MGI SNP Detail
332,rs27195934 MPD | dbSNP | MGI SNP Detail
333,rs27195933 MPD | dbSNP | MGI SNP Detail
334,rs27195932 MPD | dbSNP | MGI SNP Detail
335,rs27195931 MPD | dbSNP | MGI SNP Detail
336,rs27195930 MPD | dbSNP | MGI SNP Detail
337,SNP ID (dbSNP Build 137)
338,rs27195929 MPD | dbSNP | MGI SNP Detail
339,rs27195928 MPD | dbSNP | MGI SNP Detail
340,rs27195927 MPD | dbSNP | MGI SNP Detail
341,rs27195926 MPD | dbSNP | MGI SNP Detail
342,rs27195925 MPD | dbSNP | MGI SNP Detail
343,rs27195924 MPD | dbSNP | MGI SNP Detail
344,rs27195923 MPD | dbSNP | MGI SNP Detail
345,rs27195922 MPD | dbSNP | MGI SNP Detail
346,rs27195921 MPD | dbSNP | MGI SNP Detail
347,rs27195920 MPD | dbSNP | MGI SNP Detail
348,rs27195919 MPD | dbSNP | MGI SNP Detail
349,rs27195918 MPD | dbSNP | MGI SNP Detail
350,rs27195917 MPD | dbSNP | MGI SNP Detail
351,rs27195916 MPD | dbSNP | MGI SNP Detail
352,rs27195915 MPD | dbSNP | MGI SNP Detail
353,rs27195914 MPD | dbSNP | MGI SNP Detail
354,rs27195913 MPD | dbSNP | MGI SNP Detail
355,rs27195912 MPD | dbSNP | MGI SNP Detail
356,rs27195911 MPD | dbSNP | MGI SNP Detail
357,rs27195910 MPD | dbSNP | MGI SNP Detail
358,rs27195909 MPD | dbSNP | MGI SNP Detail
359,rs27195908 MPD | dbSNP | MGI SNP Detail
360,rs27195907 MPD | dbSNP | MGI SNP Detail
361,rs27195906 MPD | dbSNP | MGI SNP Detail
362,rs27195905 MPD | dbSNP | MGI SNP Detail
363,SNP ID (dbSNP Build 137)
364,rs27195904 MPD | dbSNP | MGI SNP Detail
365,rs27195903 MPD | dbSNP | MGI SNP Detail
366,rs27195902 MPD | dbSNP | MGI SNP Detail
