id,title
80,rs28107564 MPD | dbSNP | MGI SNP Detail
81,rs28107563 MPD | dbSNP | MGI SNP Detail
82,rs28107562 MPD | dbSNP | MGI SNP Detail
83,rs28107561 MPD | dbSNP | MGI SNP Detail
84,rs28107560 MPD | dbSNP | MGI SNP Detail
85,rs28107559 MPD | dbSNP | MGI SNP Detail
86,rs28107558 MPD | dbSNP | MGI SNP Detail
87,rs28107557 MPD | dbSNP | MGI SNP Detail
88,rs28107556 MPD | dbSNP | MGI SNP Detail
89,rs28107555 MPD | dbSNP | MGI SNP Detail
90,rs32601885 MPD | dbSNP | MGI SNP Detail
91,rs31793308 MPD | dbSNP | MGI SNP Detail
92,rs32702030 MPD | dbSNP | MGI SNP Detail
93,rs32632401 MPD | dbSNP | MGI SNP Detail
94,rs28107554 MPD | dbSNP | MGI SNP Detail
95,rs47988365 MPD | dbSNP | MGI SNP Detail
96,rs28107553 MPD | dbSNP | MGI SNP Detail
97,rs49091482 MPD | dbSNP | MGI SNP Detail
98,rs28107552 MPD | dbSNP | MGI SNP Detail
99,rs28107551 MPD | dbSNP | MGI SNP Detail
100,rs28107550 MPD | dbSNP | MGI SNP Detail
101,rs52153192 MPD | dbSNP | MGI SNP Detail
102,rs28107549 MPD | dbSNP | MGI SNP Detail
103,SNP ID (dbSNP Build 137)
104,rs28107548 MPD | dbSNP | MGI SNP Detail
105,rs28107547 MPD | dbSNP | MGI SNP Detail
106,rs28107546 MPD | dbSNP | MGI SNP Detail
107,rs28107545 MPD | dbSNP | MGI SNP Detail
108,rs28107544 MPD | dbSNP | MGI SNP Detail
109,rs32173052 MPD | dbSNP | MGI SNP Detail
110,rs32913455 MPD | dbSNP | MGI SNP Detail
111,rs214923276 MPD | dbSNP | MGI SNP Detail
112,rs28107543 MPD | dbSNP | MGI SNP Detail
113,rs28107542 MPD | dbSNP | MGI SNP Detail
114,rs221111577 MPD | dbSNP | MGI SNP Detail
115,rs28107541 MPD | dbSNP | MGI SNP Detail
116,rs28107540 MPD | dbSNP | MGI SNP Detail
117,rs28107539 MPD | dbSNP | MGI SNP Detail
118,rs221731576 MPD | dbSNP | MGI SNP Detail
119,rs28107538 MPD | dbSNP | MGI SNP Detail
120,rs262791156 MPD | dbSNP | MGI SNP Detail
121,rs223114981 MPD | dbSNP | MGI SNP Detail
122,rs246330269 MPD | dbSNP | MGI SNP Detail
123,rs28107537 MPD | dbSNP | MGI SNP Detail
124,rs224576597 MPD | dbSNP | MGI SNP Detail
125,rs28107536 MPD | dbSNP | MGI SNP Detail
126,rs28107535 MPD | dbSNP | MGI SNP Detail
127,rs28107534 MPD | dbSNP | MGI SNP Detail
128,rs28107533 MPD | dbSNP | MGI SNP Detail
129,SNP ID (dbSNP Build 137)
130,rs28107532 MPD | dbSNP | MGI SNP Detail
131,rs28107531 MPD | dbSNP | MGI SNP Detail
132,rs28107530 MPD | dbSNP | MGI SNP Detail
133,rs28107529 MPD | dbSNP | MGI SNP Detail
134,rs28107528 MPD | dbSNP | MGI SNP Detail
135,rs28107527 MPD | dbSNP | MGI SNP Detail
136,rs28107526 MPD | dbSNP | MGI SNP Detail
137,rs28107525 MPD | dbSNP | MGI SNP Detail
138,rs28107524 MPD | dbSNP | MGI SNP Detail
139,rs28107523 MPD | dbSNP | MGI SNP Detail
140,rs28107522 MPD | dbSNP | MGI SNP Detail
141,rs28107521 MPD | dbSNP | MGI SNP Detail
142,rs28107520 MPD | dbSNP | MGI SNP Detail
143,rs28107519 MPD | dbSNP | MGI SNP Detail
144,rs28107518 MPD | dbSNP | MGI SNP Detail
145,rs50388551 MPD | dbSNP | MGI SNP Detail
146,rs28107517 MPD | dbSNP | MGI SNP Detail
147,rs28107516 MPD | dbSNP | MGI SNP Detail
148,rs28107515 MPD | dbSNP | MGI SNP Detail
149,rs51672559 MPD | dbSNP | MGI SNP Detail
150,rs28107514 MPD | dbSNP | MGI SNP Detail
151,rs28107513 MPD | dbSNP | MGI SNP Detail
152,rs28107512 MPD | dbSNP | MGI SNP Detail
153,rs28107511 MPD | dbSNP | MGI SNP Detail
154,rs28107510 MPD | dbSNP | MGI SNP Detail
155,SNP ID (dbSNP Build 137)
156,rs28107509 MPD | dbSNP | MGI SNP Detail
157,rs28107508 MPD | dbSNP | MGI SNP Detail
158,rs47351928 MPD | dbSNP | MGI SNP Detail
159,rs32522152 MPD | dbSNP | MGI SNP Detail
160,rs31906773 MPD | dbSNP | MGI SNP Detail
161,rs32898121 MPD | dbSNP | MGI SNP Detail
162,rs51849697 MPD | dbSNP | MGI SNP Detail
163,rs28107507 MPD | dbSNP | MGI SNP Detail
164,rs214349189 MPD | dbSNP | MGI SNP Detail
165,rs28107506 MPD | dbSNP | MGI SNP Detail
166,rs28107505 MPD | dbSNP | MGI SNP Detail
167,rs28107504 MPD | dbSNP | MGI SNP Detail
168,rs28107503 MPD | dbSNP | MGI SNP Detail
169,rs28107502 MPD | dbSNP | MGI SNP Detail
170,rs28107501 MPD | dbSNP | MGI SNP Detail
171,rs28107500 MPD | dbSNP | MGI SNP Detail
172,rs28107499 MPD | dbSNP | MGI SNP Detail
173,rs28107498 MPD | dbSNP | MGI SNP Detail
174,rs28107497 MPD | dbSNP | MGI SNP Detail
175,rs28107496 MPD | dbSNP | MGI SNP Detail
176,rs28107495 MPD | dbSNP | MGI SNP Detail
177,rs28107494 MPD | dbSNP | MGI SNP Detail
178,rs28107493 MPD | dbSNP | MGI SNP Detail
179,rs28107492 MPD | dbSNP | MGI SNP Detail
180,rs28107491 MPD | dbSNP | MGI SNP Detail
181,SNP ID (dbSNP Build 137)
182,rs28107490 MPD | dbSNP | MGI SNP Detail
183,rs28107489 MPD | dbSNP | MGI SNP Detail
184,rs28107488 MPD | dbSNP | MGI SNP Detail
185,rs28107487 MPD | dbSNP | MGI SNP Detail
186,rs28107486 MPD | dbSNP | MGI SNP Detail
187,rs28107485 MPD | dbSNP | MGI SNP Detail
188,rs254705047 MPD | dbSNP | MGI SNP Detail
189,rs47404980 MPD | dbSNP | MGI SNP Detail
190,rs28107484 MPD | dbSNP | MGI SNP Detail
191,rs28107483 MPD | dbSNP | MGI SNP Detail
192,rs28107482 MPD | dbSNP | MGI SNP Detail
193,rs28107481 MPD | dbSNP | MGI SNP Detail
194,rs28107480 MPD | dbSNP | MGI SNP Detail
195,rs28107479 MPD | dbSNP | MGI SNP Detail
196,rs28107478 MPD | dbSNP | MGI SNP Detail
197,rs28107477 MPD | dbSNP | MGI SNP Detail
198,rs49699052 MPD | dbSNP | MGI SNP Detail
199,rs28107476 MPD | dbSNP | MGI SNP Detail
200,rs28107475 MPD | dbSNP | MGI SNP Detail
201,rs28107474 MPD | dbSNP | MGI SNP Detail
202,rs32444434 MPD | dbSNP | MGI SNP Detail
203,rs28107473 MPD | dbSNP | MGI SNP Detail
204,rs28107472 MPD | dbSNP | MGI SNP Detail
205,rs247360767 MPD | dbSNP | MGI SNP Detail
206,rs32345560 MPD | dbSNP | MGI SNP Detail
207,SNP ID (dbSNP Build 137)
208,rs28107471 MPD | dbSNP | MGI SNP Detail
209,rs28107470 MPD | dbSNP | MGI SNP Detail
210,rs28107469 MPD | dbSNP | MGI SNP Detail
211,rs28107468 MPD | dbSNP | MGI SNP Detail
212,rs48324376 MPD | dbSNP | MGI SNP Detail
213,rs51491336 MPD | dbSNP | MGI SNP Detail
214,rs28093367 MPD | dbSNP | MGI SNP Detail
215,rs28093366 MPD | dbSNP | MGI SNP Detail
216,rs28093365 MPD | dbSNP | MGI SNP Detail
217,rs28093364 MPD | dbSNP | MGI SNP Detail
218,rs28093363 MPD | dbSNP | MGI SNP Detail
219,rs28093362 MPD | dbSNP | MGI SNP Detail
220,rs28093361 MPD | dbSNP | MGI SNP Detail
221,rs28093360 MPD | dbSNP | MGI SNP Detail
222,rs28093359 MPD | dbSNP | MGI SNP Detail
223,rs28093358 MPD | dbSNP | MGI SNP Detail
224,rs32345309 MPD | dbSNP | MGI SNP Detail
225,rs28093357 MPD | dbSNP | MGI SNP Detail
226,rs28093356 MPD | dbSNP | MGI SNP Detail
227,rs28093355 MPD | dbSNP | MGI SNP Detail
228,rs28093354 MPD | dbSNP | MGI SNP Detail
229,rs28093353 MPD | dbSNP | MGI SNP Detail
230,rs28093352 MPD | dbSNP | MGI SNP Detail
231,rs28093351 MPD | dbSNP | MGI SNP Detail
232,rs28093350 MPD | dbSNP | MGI SNP Detail
