title
"Guillermo del Toro, Chuck Hogan"
Michael Koryta
Jonathan Maberry
Daryl Gregory
Brett J. Talley
Thomas Amo
Christopher Buehlman
J.R. Ward
E.L. James
Damon Suede
Julia Quinn
Nora Roberts
Nalini Singh
Susan Elizabeth Phillips
Sherrilyn Kenyon
Gena Showalter
Kresley Cole
Eloisa James
Lara Adrian
Larissa Ione
Pamela Clare
Nalini Singh
Shelly Laurenston
Thea Harrison
Julie James
Lauren Willig
Sylvain Reynard
Tina Fey
"Adam Mansbach, Ricardo Cortés"
Betty White
Jen Lancaster
Mindy Kaling
Chelsea Handler
Ellen DeGeneres
"Jimmy Fallon, the Writers of Late Night"
Demetri Martin
Penn Jillette
Laurie Notaro
Jillian Madison
Matthew Norman
Donna Andrews
Albert Brooks
Wade Rouse
Jen Tucker
Tim Dorsey
Jonathan  Gould
Patton Oswalt
Alexandra Robbins
Peggy Orenstein
"Dan Savage, Terry Miller"
Jon Ronson
Joshua Foer
Jon Krakauer
Michael   Lewis
Grant Morrison
David  Brooks
Lisa Bloom
Brian Christian
James Gleick
"Richard Dawkins, Dave McKean"
Seth Godin
Steven Levy
Ben Mezrich
Kevin Poulsen
Janet Reitman
Eli Pariser
David Eagleman
Walter Isaacson
Erik Larson
Robert K. Massie
Elizabeth Letts
Annie Jacobsen
Gayle Tzemach Lemmon
David McCullough
Mitchell Zuckoff
Manning Marable
Paul  Collins
Candice Millard
Adam Hochschild
Adam Goodheart
Frank Brady
Sarah Vowell
Mark Seal
"Bill O'Reilly, Martin Dugard"
Charles C. Mann
Janny Scott
Julia Scheeres
Matthew Logelin
Jaycee Dugard
Rob Lowe
Dick Van Dyke
"Alice Ozma, Jim Brozina"
Ree Drummond
Rachel Lloyd
"Howard E. Wasdin, Stephen Templin"
Wendy McClure
Nikki Sixx
Andre Dubus III
Maziar Bahari
Margaux Fragoso
Peter Brown Hoffmeister
Nina Sankovitch
Mira Bartok
Roger Ebert
Amy Chua
Lidia Yuknavitch
Michael Moore
"Gwyneth Paltrow, Mario Batali"
Alton Brown
Gabrielle Hamilton
Sandra Beasley
"Sara Wells, Kate  Jones"
Gary Taubes
"Jack Norris, Ginny Messina"
Lisa Abend
Jeni Britton Bauer
Barry Estabrook
"Grant Achatz, Nick Kokonas"
"Paula H. Deen, Melissa Clark"
"Whole Living Magazine, Martha Stewart"
Heidi Swanson
Kathy Freston
William  Davis
Annia Ciezadlo
"Annette Cottrell, Joshua McNichols"
"Isa Chandra Moskowitz, Terry Hope Romero"
Kathleen Flinn
Conor Grennan
Mark    Adams
Rachel Friedman
Danny Bent
Ken Jennings
Susan    Conley
Caitlin Shetterly
Miranda Kennedy
"Jim Davidson, Kevin Vaughan"
Philip Connors
Paul Theroux
Elisabeth Eaves
Michael     Levy
Linda Leaming
Colin Thubron
Carl Safina
Alan Paul
Tony Perrottet
"Steven  Weinberg, Casey Scieszka"
Richard Grant
Gayle Forman
Stephanie Perkins
Sarah Dessen
Libba Bray
Simone Elkeles
Ruta Sepetys
Maureen Johnson
Lauren Myracle
Ally Carter
Sara Shepard
Ellen Hopkins
Jenny Han
Jamie McGuire
Jennifer Echols
Katie Klein
E. Lockhart
"Heather Cocks, Jessica  Morgan"
Wendelin Van Draanen
Rebecca    Donovan
Jessica Park
Veronica Roth
Cassandra Clare
Ransom Riggs
Richelle Mead
Julie Kagawa
Becca Fitzpatrick
Lauren Oliver
Maggie Stiefvater
Beth Revis
"P.C. Cast, Kristin Cast"
Lauren DeStefano
Lauren Kate
Cynthia Hand
"Rachel Hawkins, R. Khokins"
Melissa Marr
Laini Taylor
Maureen Johnson
Tamora Pierce
"Scott Westerfeld, Keith Thompson"
Lisa Tawn Bergren
Rick Riordan
Rick Riordan
Shel Silverstein
Jeff Kinney
Brian Selznick
Catherynne M. Valente
"Patrick Ness, Jim Kay, Siobhan Dowd"
"Lauren Oliver, Kei Acedera"
Erin Hunter
Anthony Horowitz
Gary D. Schmidt
"Angie Sage, Mark Zug"
Brandon Mull
Jeanne Birdsall
John  Stephens
"Rick Riordan, Gordon Korman, Peter Lerangis, Jude Watson"
Angela Sage Larsen
"Anne Ursu, Erin Mcguire"
Lisa McMann
"Colin Meloy, Carson Ellis"
"Al Yankovic, Wes Hargis"
Jon Klassen
Mélanie Watt
Kevin Henkes
Jef Czekaj
Lane Smith
Tom Lichtenheld
Chris Van Allsburg
Mo Willems
John Rocco
"Laura Joffe Numeroff, Felicia Bond"
Carter Goodrich
"Lee Wardlaw, Eugene Yelchin"
Mo Willems
Stephen  Savage
Patrick McDonnell
Anna Dewdney
Judy Schachner
Michael  Hall
Peter  Brown
"Richelle Mead, Emma Vieceli, Leigh Dragoon"
"Joss Whedon, Georges Jeanty, Scott Allie"
"Robert Kirkman, Charlie Adlard, Cliff Rathburn"
"Young Kim, Stephenie Meyer"
Kate Beaton
"Matthew Inman, Matthew Inman"
"Joshua Hale Fialkov, Claudia Campos, Sherrilyn Kenyon"
Vera Brosgol
Craig Thompson
"Joe Hill, Gabriel Rodríguez"
"Kim Harrison, Pedro Maia, Gemma Magno"
"Bill Willingham, Mark Buckingham, Steve Leialoha, Inaki Miranda, Andrew Pepoy, Dan           Green"
"Fábio Moon, Gabriel Bá, Craig Thompson, Dave    Stewart, Sean Konot"
"Mike Carey, Peter Gross, Steven Hall, Yuko Shimizu"
"Gene Luen Yang, Thien Pham"
"Brian Michael Bendis, Richard Castle, Peter David, Kelly Sue DeConnick, Lan Medina, Cullen Bunn, Tom Raney, Robert Atkins, Mico Suayan, Carlo Pagulayan"
Kazu Kibuishi
Daniel Clowes
"Jason Aaron, R.M. Guéra, Davide Furnò, Danijel Žeželj"
"Ryan Colucci, Dikran Ornekian, Paweł Sambor"
Billy Collins
Brian McGackin
Rae Armantrout
Maxine Hong Kingston
Aimee Nezhukumatathil
Heather Christle
Matthew Henriksen
Nick Flynn
Dorianne Laux
Joseph Lease
Dean Young
"Susan Howe, James Welling"
Jeannine Hall Gailey
Mark Leidner
Michael Dickman
Adrienne Rich
Daniel Ames
Matthew Rohrer
Mark Leidner
Yusef Komunyakaa
Cassandra Clare
Ilona Andrews
Veronica Roth
Patrick Rothfuss
Deborah Harkness
"Janet Evanovich, Lorelei King"
Maggie Stiefvater
Julie Kagawa
Lauren Oliver
Becca Fitzpatrick
Paula McLain
Ernest Cline
Beth Revis
Lauren Kate
"Rachel Hawkins, R. Khokins"
Richelle Mead
Jim Butcher
Sylvain Reynard
Jamie McGuire
Rob Thurman
J.K. Rowling
Emily Giffin
Kristin Hannah
Karen Thompson Walker
Junot Díaz
Carol Rifka Brunt
Robin Sloan
Jess Walter
Matthew Dicks
Joshilyn Jackson
Rachel Joyce
Peter Heller
Barbara Kingsolver
Vaddey Ratner
Adam Johnson
Naomi Benaron
Corban Addison
Michael Chabon
Richard Ford
Ben Fountain
Gillian Flynn
J.D. Robb
"James Patterson, Maxine Paetro"
William Landay
Louise Penny
Daniel Silva
Heather Gudenkauf
James Rollins
Tana French
Alexander McCall Smith
David Baldacci
Karin Slaughter
"James Patterson, David Ellis"
Harlan Coben
Robert Crais
Richard Castle
Brad Thor
Lee Child
Laurie R. King
"Jo Nesbø, Don Bartlett"
M.L. Stedman
Hilary Mantel
Kate Morton
Eowyn Ivey
Bernard Cornwell
Adriana Trigiani
"Carlos Ruiz Zafón, Lucia Graves"
Laura Moriarty
Jeffrey Archer
Chris Bohjalian
Margot Livesey
Esi Edugyan
Sarah McCoy
Lyndsay Faye
"Philippa Gregory, Mirjana Valent"
Ken Follett
Jonathan Odell
Kate Alcott
Michelle Moran
Amanda Coplin
"Stephen King, Jae Lee"
Jasper Fforde
Terry Goodkind
Mark  Lawrence
Brent Weeks
Trudi Canavan
Robin Hobb
N.K. Jemisin
Graham Joyce
G. Willow Wilson
Anne Bishop
Lynn Flewelling
Michael J. Sullivan
Saladin Ahmed
Daniel Abraham
"Michelle Sagara, Michelle Sagara West"
Brandon Sanderson
Terry Brooks
Joe Abercrombie
Steven Erikson
Deborah Harkness
Janet Evanovich
Kim Harrison
Patricia Briggs
Gail Carriger
Richelle Mead
Darynda Jones
Ilona Andrews
Daniel O'Malley
Kelley Armstrong
Laurell K. Hamilton
Kevin Hearne
Karen Marie Moning
Charlaine Harris
Seanan McGuire
Stacia Kane
Jennifer Estep
Chloe Neill
Alma Katsu
Karen Chance
"Terry Pratchett, Stephen Baxter"
Hugh Howey
John Scalzi
James Luceno
Orson Scott Card
Rob  Reid
"Pip Ballantine, Tee Morris, Philippa Ballantine"
Nick Harkaway
Gini Koch
James S.A. Corey
Ann Aguirre
Patrick  Lee
Daniel Suarez
Jack Campbell
David Weber
Alastair Reynolds
Kim Stanley Robinson
Lois McMaster Bujold
Aleksandr Voinov
Iain M. Banks
E.L. James
Sylvia Day
J.R. Ward
Nora Roberts
Jeaniene Frost
Samantha Young
Julianne Donaldson
Sylvain Reynard
Kristen Ashley
Kresley Cole
Tara Sivec
Jennifer Probst
Gena Showalter
Tina Reber
Lara Adrian
Julia Quinn
C.J. Roberts
Dani Alexander
Julie James
Gina L. Maxwell
Justin Cronin
Dean Koontz
Karina Halle
Mira Grant
Scott Sigler
David  Wong
Dan Chaon
Alex Adams
Christopher Farnsworth
Joe R. Lansdale
Glen Duncan
Mark Tufo
Peter Clines
Jonathan Maberry
Larry Correia
Chuck Wendig
Hugh Howey
"Chase Novak, Scott Spencer"
Brett J. Talley
"Laird Barron, Rubén Martín Giráldez"
Cheryl Strayed
Eloisa James
Will Schwalbe
"Mark Owen, Kevin Maurer"
"Clint Hill, Lisa McCubbin"
Christopher Hitchens
"Anne Lamott, Sam Lamott"
Salman Rushdie
Marcus Samuelsson
"Madeleine K. Albright, Bill Woodward"
Damien Echols
Michael Schofield
Stephanie Nielson
Deborah Feldman
Wael Ghonim
Neil Young
Kelle Hampton
Monica Wood
Anna Quindlen
"Gregg Allman, Alan Light"
Sally Bedell Smith
Rachel  Maddow
"Bill O'Reilly, Martin Dugard"
Bob Spitz
Blaine Harden
Eric Blehm
Tom Reiss
Jon Meacham
"Robin Gaby Fisher, Angelo J. Guglielmo Jr."
"D.T. Max, Eva Kemper"
Robert A. Caro
Ben Macintyre
Paul   French
Mark Sundeen
Peter L. Bergen
"Nancy Gibbs, Michael Duffy"
Antony Beevor
Tim Weiner
Douglas Brinkley
John M. Barry
Susan Cain
Katherine Boo
Charles Duhigg
Austin Kleon
Paul Tough
Sam Kean
Pamela Druckerman
"Lawrence M. Krauss, Richard Dawkins"
Cheryl Strayed
Sam Harris
"Daron Acemoğlu, James A. Robinson"
Jonathan Haidt
"Clayton M. Christensen, James Allworth, Karen Dillon"
Jack McCallum
"Peter H. Diamandis, Steven Kotler"
Nate Silver
Ozzie Zehner
Augusten Burroughs
"Tyler Hamilton, Daniel Coyle"
Christopher L. Hayes
Ree Drummond
Alana Chernila
Amy Thomas
Joy  Wilson
Marisa McClellan
"Scott Jurek, Steve Friedman"
"Chloe Coscarelli, Neal D. Barnard"
Karen Le Billon
"Will  Allen, Charles   Wilson"
Jenny Rosenstrach
Luisa Weiss
Diane Sanfilippo
"Dallas Hartwig, Melissa Hartwig"
Tracie McMillan
Deb Perelman
Sandor Ellix Katz
"Chelsea Monroe-Cassel, Sariann Lehrer, George R.R. Martin"
"Del Sroufe, Isa Chandra Moskowitz"
"Sara Wells, Kate  Jones"
"Cheryl Day, Griffith Day, Amy Paige Condon"
Jenny  Lawson
"Stephen Colbert, Aaron Cohen, Paul Hildebrand"
Caitlin Moran
Jen Campbell
Christopher Moore
Jeffrey Brown
Kevin Smith
Maria Semple
Andy Cohen
Justin Halpern
Lisa Lutz
Baratunde R. Thurston
Jen Lancaster
A.J. Jacobs
"Matthew Inman, Matthew Inman"
"Fanny Merkin, Andrew Shaffer"
Stephen Colbert
Michael Ian Black
Tracy H. Tucker
Adam Carolla
"Robert Kirkman, Charlie Adlard, Cliff Rathburn"
"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru"
"Richelle Mead, Emma Vieceli, Leigh Dragoon"
"Derek Ruiz, Becca Fitzpatrick, Jennyson Rosero, David Pinos, Mel Joy San Juan"
"Scott Snyder, Greg Capullo, Jonathan Glapion"
"David    Lawrence, Karen Marie Moning, Al Rio, Cliff Richards"
Alison Bechdel
"Gail Carriger, Rem, JuYoun Lee"
"Jessica Anthony, Rodrigo Corral"
"Joe Hill, Gabriel Rodríguez"
"Brian K. Vaughan, Fiona Staples"
Chris Ware
"Cassandra Clare, Hye-Kyung Baek, Hyekyung Baek"
"Mike Carey, Peter Gross, Vince Locke, Yuko Shimizu"
Faith Erin Hicks
"Hope Larson, Madeleine L'Engle"
"Scott Snyder, Rafael Albuquerque, Sean Gordon Murphy, Danijel Žeželj"
"Bill Willingham, Mark Buckingham, Joao Ruas, Steve Leialoha, Andrew Pepoy, P. Craig Russell, Adam Hughes"
"Jason Aaron, R.M. Guéra, Igor Kordey, Timothy Truman, Jill Thompson, Jordi Bernet, Denys Cowan, Dean Haspiel, Brendan McCarthy, Steve Dillon"
"J.H. Williams III, W. Haden Blackman, Amy Reeder, Richard Friend, Dave    Stewart"
Mary Oliver
Michael  Robbins
Rebecca Lindenberg
"Sarah Kay, Sophia Janowitz"
Non Nomen
Eduardo C. Corral
Natasha Trethewey
C.A.  Conrad
D.A. Powell
Emily Pettit
Dana Ward
Mark Strand
Gregory Sherl
Eileen Myles
Jessica Bell
Zachary Schomburg
Leigh Stein
Lesléa Newman
Amy Durant
Matthew Dickman
Veronica Roth
Cassandra Clare
Gillian Flynn
E.L. James
Richelle Mead
Marissa Meyer
Colleen Hoover
Tammara Webber
Lauren Oliver
Jennifer L. Armentrout
William Landay
Darynda Jones
Hugh Howey
Samantha Young
Marie Lu
Ilona Andrews
Kristen Ashley
Deborah Harkness
Sylvia Day
Sylvain Reynard
John Green
Tammara Webber
Colleen Hoover
Ally Carter
Rebecca    Donovan
Katie McGarry
Elizabeth Wein
Jennifer E. Smith
Huntley Fitzpatrick
Kirsty Moseley
Miranda Kenneally
Nicole  Williams
Abbi Glines
Patricia McCormick
Abbi Glines
Katja Millay
Barry Lyga
Ellen Hopkins
Emily M. Danforth
Trish Doller
Veronica Roth
Cassandra Clare
Richelle Mead
Marissa Meyer
Jennifer L. Armentrout
Kristin Cashore
Lauren Oliver
Kiera Cass
Leigh Bardugo
Pittacus Lore
Marie Lu
Veronica Rossi
Julie Kagawa
Cynthia Hand
Wendy Higgins
Maggie Stiefvater
Becca Fitzpatrick
Rachel Hartman
Sarah J. Maas
Libba Bray
Rick Riordan
Jeff Kinney
R.J. Palacio
Eoin Colfer
"Chris Colfer, Brandon Dorman"
Rick Riordan
Jennifer A. Nielsen
"Trenton Lee Stewart, Diana Sudyka"
Carl Hiaasen
"Katherine Applegate, Patricia Castelao"
Brandon Mull
Jo Knowles
Lynda Mullaly Hunt
"Michael Buckley, Peter Ferguson"
Shannon Hale
Peter Lerangis
"Catherynne M. Valente, Ana Juan"
"Lemony Snicket, Seth"
Rebecca Stead
"Christopher Healy, Todd Harris"
Ian Falconer
Mo Willems
"Eric Litwin, James Dean"
Jon Klassen
"Aaron Reynolds, Peter  Brown"
Mo Willems
"Mac Barnett, Jon Klassen"
"Ame Dyckman, Dan Yaccarino"
"Toni Buzzeo, David Small"
Mo Willems
"Amy Krouse Rosenthal, Scott Magoon"
Laura Vaccaro Seeger
"Kelly Bingham, Paul O. Zelinsky"
"Julie Fogliano, Erin E. Stead"
"William Joyce, Joe Bluhm"
"Mac Barnett, Adam Rex"
"Ari Berk, Loren Long"
"Adam Rubin, Daniel Salmieri"
Celyn Lawrence
"Michael Buckley, Dan Santat"
Khaled Hosseini
Jodi Picoult
Jojo Moyes
Donna Tartt
Liane Moriarty
Christina Baker Kline
Graeme Simsion
Tara Conklin
Ruth Ozeki
George Saunders
Jhumpa Lahiri
Anthony Marra
Wally Lamb
Lauren Graham
Jojo Moyes
"Chimamanda Ngozi Adichie, Jashar Awan"
Meg Wolitzer
Jeannette Walls
Elizabeth Strout
Claire Messud
Dan Brown
"Robert Galbraith, J.K. Rowling"
"Stephen King, Glen Orbik"
Louise Penny
J.D. Robb
Marisha Pessl
Alan Bradley
Kimberly McCreight
"Jo Nesbø, Don Bartlett"
Harlan Coben
Karin Slaughter
Lisa Gardner
Aleatha Romig
Robert Crais
William Kent Krueger
"Tom Clancy, Mark Greaney"
Sue Grafton
Lauren Beukes
Lee Child
A.S.A. Harrison
Kate Atkinson
Philippa Gregory
Therese Anne Fowler
Melanie Benjamin
Amy Tan
Hannah Kent
Cathy Marie Buchanan
Eleanor Catton
Diane Chamberlain
Elizabeth Gilbert
Kathleen Tessaro
Beatriz Williams
Susan Crandall
Tracy Chevalier
Philipp Meyer
Colum McCann
Edward Rutherfurd
Jennifer Chiaverini
Chris Bohjalian
Jamie Ford
Neil Gaiman
"Robert Jordan, Brandon Sanderson"
Helene Wecker
Scott Lynch
Yangsze Choo
Susanna Kearsley
Robin Hobb
Bee Ridgway
Mark  Lawrence
Lindsay Buroker
R.A. Salvatore
"V.E. Schwab, Victoria Schwab"
Peter V. Brett
Michael J. Sullivan
Brian  McClellan
Emily Croy Barker
Marie Brennan
Terry Goodkind
M.J. Rose
Guy Gavriel Kay
Jim Butcher
Samantha Shannon
Sherrilyn Kenyon
Kim Harrison
Patricia Briggs
Ilona Andrews
Darynda Jones
Kelley Armstrong
Kevin Hearne
Anne Bishop
Chloe Neill
Charlaine Harris
Richelle Mead
Seanan McGuire
Jennifer Estep
Laurell K. Hamilton
Diana Rowland
Faith Hunter
Ilona Andrews
Karen Chance
Margaret Atwood
Hugh Howey
"Orson Scott Card, Aaron Johnston"
Max Barry
John Scalzi
Matt Haig
Ben H. Winters
"Peter F. Hamilton, Nenad Savic, Toby Longworth"
James S.A. Corey
Wesley Chu
Jack Campbell
Jason M. Hough
"Terry Pratchett, Stephen Baxter"
David Weber
Ann Aguirre
Karen Lord
Marko Kloos
Marcus Sakey
Matthew Mather
Ann Leckie
J.R. Ward
Jamie McGuire
Sylvia Day
Colleen Hoover
Abbi Glines
K.A. Tucker
S.C. Stephens
Christina Lauren
"J. Lynn, Jennifer L. Armentrout"
Jodi Ellen Malpas
Emma Chase
Jessica Sorensen
Nicholas Sparks
Colleen Hoover
Kristen Proby
Julianne Donaldson
Katy Evans
Georgia Cates
Gail McHugh
J.C. Reed
Stephen King
Joe Hill
Jamie McGuire
Dean Koontz
"James Rollins, Rebecca Cantrell"
"Diana Rowland, Daniel Dos Santos"
Mira Grant
Wendy     Webb
E.B. Hudspeth
John Searles
Anne Rice
Richard Kadrey
Jonathan Maberry
D.J. Molles
J.L. Bourne
Karina Halle
Peter Clines
Joyce Carol Oates
Benjamin Percy
Robert Jackson Bennett
"Malala Yousafzai, Christina Lamb"
"Phil Robertson, Mark Schlabach"
Josh Hanagarne
"Glennon Doyle Melton, Glennon Doyle"
"Naoki Higashida, K.A. Yoshida, David Mitchell"
Amanda Knox
Maya Angelou
"Jenna Miscavige Hill, Lisa Pulitzer"
"Amanda Lindhout, Sara Corbett"
Susan Spencer-Wendel
"Pat Summitt, Sally Jenkins"
Alysia Abbott
"Elizabeth  Smart, Chris Stewart"
Kristine Barnett
Sonali Deraniyagala
"Ahmir Questlove Thompson, Ben Greenman"
Sonia Sotomayor
Kimberly Rae Miller
Michael Hainey
Wendy Lawless
Brian Jay Jones
Denise Kiernan
"Bill Dedman, Paul Clark Newell Jr."
Bill Bryson
Daniel James Brown
Matthew Goodman
Jeff Guinn
Mitchell Zuckoff
Jeremy Scahill
Rick Atkinson
"Adam Makos, Larry Alexander"
Nathaniel Philbrick
Margalit Fox
George Packer
Brendan I. Koerner
Reza Aslan
Lily Koppel
"Bill O'Reilly, Martin Dugard"
"David Shields, Shane Salerno"
Scott Anderson
"Temple Grandin, Richard Panek"
Mary Roach
"Sheryl Sandberg, Nell Scovell"
Malcolm Gladwell
Charlie LeDuff
Ben Goldacre
Dan Savage
Sheri  Fink
Lawrence Wright
Jonah Berger
Jared Diamond
Jon Acuff
Robert  Kolker
Stephen Grosz
Daniel H. Pink
Maria Konnikova
Chuck Klosterman
Charles Graeber
"Chip Heath, Dan Heath"
Adam M. Grant
Tim Federle
Ree Drummond
Amy  Stewart
Michael Moss
Michael Pollan
The Moosewood Collective
Lucy Knisley
Shauna Niequist
Jo Robinson
"Michael Mosley, Mimi Spencer"
Nigel Slater
Rip Esselstyn
Deborah Madison
Gwyneth Paltrow
Melanie Warner
Lindsay S. Nixon
Susan   Mallery
"T. Colin Campbell, Howard Jacobson"
"David Perlmutter, Kristin Loberg"
Mark Bittman
Allie Brosh
Alice Clayton
David Sedaris
"Si Robertson, Mark Schlabach"
Jeffrey Brown
Matthew Inman
Billy Crystal
Jim Gaffigan
Ian Doescher
Carl Hiaasen
Kelly Williams Brown
Jen Lancaster
Ryan North
Amber Dusick
Lisa Lutz
"Ross Mathews, Gwyneth Paltrow, Chelsea Handler"
Sophie Kinsella
Tara Sivec
Helen Fielding
Dave Barry
"Kami Garcia, Margaret Stohl, Cassandra Jean"
"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru"
"Robert Kirkman, Charlie Adlard, Cliff Rathburn"
"Brian K. Vaughan, Fiona Staples"
"Scott Snyder, Greg Capullo, Jonathan Glapion, James Tynion IV, Rafael Albuquerque, Jason Fabok, Becky Cloonan, Andy   Clarke, Sandu Florea"
"Cassandra Clare, Hye-Kyung Baek"
"Bill Willingham, Mark Buckingham, Gene Ha"
"Matt Fraction, David Aja, Javier Pulido, Matt Hollingsworth, Annie Wu, Chris Eliopoulos, Alan Davis, Francesco Francavilla"
Nicole J. Georges
"Mark Millar, John Romita Jr., Tom Palmer, Dean White, Michael Kelleher, Dan   Brown, Joe Carnahan"
"Brian Azzarello, Cliff Chiang, Tony Akins, Kano, Dan           Green, Matthew Wilson, Jared K. Fletcher"
"Robert Venditti, Rick Riordan, Attila Futaki, Gregory Guilhaumond, Chris Dickey"
"Scott Snyder, Rafael Albuquerque, Dustin Nguyen"
Gene Luen Yang
"Kelly Sue DeConnick, Dexter Soy, Emma Ríos, Richard Elson, Karl Kesel, Al Barrionuevo"
"John Layman, Rob Guillory"
"Jeff Lemire, José Villarrubia, Carlos M. Mangual"
Audrey Niffenegger
"Melissa de la Cruz, Robert Venditti, Alina Urusov"
"John             Lewis, Andrew Aydin, Nate Powell"
"J.R.R. Tolkien, Christopher Tolkien"
Lang Leav
"Mary Oliver, John  Burgoyne"
Billy Collins
"Bo Burnham, Chance Bone"
Mira González
"David Rakoff, Seth"
Shinji Moon
Meggie Royer
Alice Walker
Karen Green
Anne Carson
Mary Szybist
Matt Rasmussen
Jeannine Hall Gailey
Wayne McNeill
Frank Bidart
Stephanie M. Wytovich
Nayyirah Waheed
Victoria Chang
Emma Chase
Helene Wecker
Tara Conklin
A.G. Howard
Katy Evans
Megan Shepherd
Jennifer Rush
Erin Bowman
Emily Murdoch
Brian  McClellan
Suzanne Rindell
Yangsze Choo
Willow Aster
Priscille Sibley
Jessica Brockmole
"Penelope Douglas, Abby Craden"
Gail McHugh
Kasie West
Wendy Lawless
Leah Raeder
Rainbow Rowell
Rainbow Rowell
Katie McGarry
Ally Carter
Sarah Dessen
Gayle Forman
David Levithan
Ruta Sepetys
Sara Shepard
Ally Carter
Emily Murdoch
Jennifer E. Smith
Kasie West
Barry Lyga
Elizabeth Wein
Simone Elkeles
Matthew Quick
Robyn Schneider
Trish Doller
Jessi Kirby
Veronica Roth
Cassandra Clare
Richelle Mead
Jennifer L. Armentrout
Marissa Meyer
Brandon Sanderson
Rick Yancey
Kiera Cass
Sarah J. Maas
Marie Lu
Tahereh Mafi
Lauren Oliver
Alexandra Bracken
Michael  Grant
Veronica Rossi
Maggie Stiefvater
Gail Carriger
Leigh Bardugo
"Brandon Sanderson, Ben McSweeney"
Pittacus Lore
Rick Riordan
"Neil Gaiman, Skottie Young"
Rachel Renée Russell
"Chris Colfer, Brandon Dorman"
"Holly Black, Eliza Wheeler"
Jennifer A. Nielsen
Erin Hunter
Angie Sage
Holly Goldberg Sloan
Chris Grabenstein
Clare Vanderpool
Brandon Mull
Alan Gratz
Linda Sue Park
Jonathan Stroud
"Soman Chainani, Iacopo Bruno"
"Catherynne M. Valente, Ana Juan"
John Flanagan
"K.L. Armstrong, M.A. Marr, Vivienne To"
Liesl Shurtliff
"Drew Daywalt, Oliver Jeffers"
"Lemony Snicket, Jon Klassen"
"Neil Gaiman, Adam Rex"
Lucy Cooke
Aaron Becker
Bob Shea
"Maurice Sendak, Stephen Greenblatt"
"Mac Barnett, Kevin Cornell"
Molly Idle
Mo Willems
"Paul Fleischman, Bagram Ibatoulline"
Peter  Brown
"Amy Krouse Rosenthal, Tom Lichtenheld"
