title
"2,425"
"23,524"
"17,373"
"2,768"
"16,861"
"5,768"
"22,892"
"39,405"
"18,219"
"35,184"
"1,119"
"14,815"
"9,535"
"15,947"
"9,250"
"22,295"
"7,324"
"34,267"
"12,785"
"52,502"
"16,621"
"27,957"
"18,915"
"10,464"
"8,631"
"3,651"
"17,754"
"14,853"
"8,486"
"8,135"
"28,061"
"33,726"
"5,973"
"24,290"
"29,311"
"24,798"
"13,321"
"5,189"
"14,749"
"1,142"
"5,744"
"9,255"
"10,961"
"34,686"
"21,811"
"21,512"
"24,830"
"8,401"
"23,886"
"3,045"
"9,735"
"14,379"
"10,998"
"28,575"
"33,848"
"32,446"
"20,087"
"1,676"
"3,593"
"1,128"
"49,604"
"10,066"
"32,469"
"3,830"
"36,706"
"35,164"
"36,660"
"39,877"
"12,636"
"18,544"
"15,585"
"24,526"
"2,067"
"55,957"
"9,164"
"14,703"
"2,999"
"14,128"
"11,630"
"26,509"
"46,683"
"7,019"
"24,610"
"16,475"
"14,362"
"17,482"
"29,603"
"28,513"
"35,181"
"11,750"
"29,290"
"3,605"
"6,866"
"35,120"
"54,965"
"19,801"
"30,048"
"18,517"
"1,706"
"7,579"
"15,384"
"7,798"
"32,291"
"17,287"
"7,284"
"15,649"
"35,690"
"8,759"
"11,915"
"14,278"
"51,546"
"6,635"
"14,694"
"21,169"
"22,393"
"17,432"
"15,933"
"19,461"
"6,122"
"10,996"
"103,857"
"32,020"
"17,194"
"3,891"
"23,977"
"18,643"
"12,119"
"5,194"
"46,898"
"2,942"
"9,590"
973
"40,715"
"5,067"
"29,564"
"17,560"
"14,905"
"24,623"
"2,098"
"9,167"
"44,128"
"6,489"
"14,644"
"10,267"
"10,206"
"21,494"
"50,311"
"3,341"
"8,768"
"140,126"
"13,692"
"18,225"
"26,014"
"27,078"
"20,186"
"1,809"
"16,844"
"48,623"
"27,625"
"22,873"
"24,435"
"19,873"
"6,332"
"25,392"
"8,084"
"41,139"
"4,910"
"28,795"
"35,171"
"34,203"
"9,004"
"5,381"
"29,169"
"29,684"
"12,411"
"16,723"
"10,247"
"17,667"
"10,200"
"57,697"
"17,442"
"28,725"
"38,971"
"4,284"
"18,867"
"11,113"
"8,340"
"11,730"
"4,258"
"5,790"
"6,236"
"35,363"
"62,624"
"26,648"
"26,875"
"25,590"
"4,226"
"27,570"
"11,708"
"11,793"
"59,858"
"47,886"
"7,561"
"34,965"
"6,370"
"14,047"
"25,747"
"16,164"
"7,646"
"18,251"
"10,374"
"31,425"
"44,835"
"20,874"
"5,216"
"9,694"
"14,221"
"34,780"
"36,557"
"15,127"
"30,799"
"22,165"
"47,035"
"3,851"
"9,134"
"36,749"
"11,580"
"12,017"
"9,279"
"31,696"
"9,260"
"9,892"
"8,438"
"28,541"
"19,268"
"32,951"
"17,848"
"7,655"
"6,882"
"2,476"
"23,305"
"6,729"
"6,314"
"2,146"
"23,343"
"40,841"
"7,603"
"20,312"
"1,222"
"3,041"
"16,569"
"7,123"
"12,511"
"18,763"
"23,312"
841
"29,952"
"16,681"
"10,603"
"61,915"
"22,962"
"14,206"
"18,653"
"21,404"
"12,619"
"14,869"
"25,966"
"34,651"
"5,943"
"21,999"
"13,140"
"56,228"
"33,543"
"40,608"
"33,900"
"14,357"
"19,694"
"25,484"
"12,730"
"13,273"
"12,060"
"25,140"
"17,078"
"6,122"
"28,476"
"12,405"
"58,678"
"6,173"
"12,040"
"20,663"
"46,505"
"33,242"
"12,225"
"6,462"
"37,078"
"5,733"
"1,274"
"13,447"
"18,336"
"13,534"
"33,015"
"28,432"
"15,667"
"19,022"
"9,241"
"13,915"
"1,869"
"21,857"
"27,403"
"19,586"
"34,002"
"24,559"
"29,437"
"26,641"
"13,906"
"10,789"
"6,056"
"18,587"
"43,899"
"57,827"
"24,140"
"45,767"
"6,860"
"30,608"
"14,510"
"11,667"
"21,489"
"9,064"
"14,689"
"8,673"
"69,287"
"28,146"
"14,483"
"26,445"
"13,202"
"15,420"
"52,994"
"6,382"
"19,087"
"11,277"
"52,579"
"53,614"
"9,774"
"56,044"
"26,670"
"9,720"
"8,330"
"6,212"
"20,020"
"33,030"
"33,883"
"21,536"
"9,160"
"27,285"
"34,916"
"38,865"
"8,228"
"10,473"
"24,547"
"6,908"
"21,902"
"64,648"
"5,295"
"19,912"
"34,644"
"38,719"
"35,086"
"18,878"
"28,351"
"12,713"
"15,636"
"28,835"
"14,572"
"24,982"
"7,752"
"26,105"
"2,088"
"10,064"
"74,546"
"17,443"
"20,018"
"14,542"
"19,093"
"50,484"
"31,611"
"12,753"
"21,436"
"12,637"
"12,182"
"17,180"
"15,150"
"39,665"
"20,908"
"17,817"
"14,953"
"7,090"
"9,121"
"8,595"
"12,154"
"14,343"
"8,047"
"42,485"
"5,699"
"13,591"
"25,013"
"33,694"
"25,455"
"15,581"
"21,737"
"7,022"
"27,531"
"8,050"
"12,993"
"15,521"
"33,125"
"223,275"
"21,663"
"1,602"
"1,237"
"34,825"
"40,110"
"18,999"
"20,043"
"20,360"
"24,754"
"14,701"
"14,286"
"17,004"
"28,673"
"13,726"
"67,981"
"15,593"
"161,718"
"14,477"
"3,074"
"17,155"
"1,998"
850
"17,584"
"7,938"
"27,490"
"14,133"
"12,935"
"21,455"
"11,772"
"24,331"
"17,793"
"25,956"
"1,078"
"16,401"
"15,077"
"27,455"
"1,165"
"15,775"
"10,653"
"48,839"
"41,170"
"20,219"
"90,736"
"4,229"
"25,519"
"8,898"
"4,850"
"25,134"
"18,066"
"17,265"
"10,668"
"10,472"
"33,175"
"34,979"
"5,851"
"16,859"
"9,209"
"12,113"
"62,811"
"17,089"
"43,815"
888
"34,056"
"25,963"
"13,040"
"9,678"
"7,556"
"48,675"
"15,356"
"7,298"
"28,211"
"8,917"
"23,658"
"11,528"
"34,904"
"2,733"
"22,283"
"7,665"
"24,232"
"9,738"
"5,936"
"13,764"
"21,119"
"11,779"
"28,934"
"26,121"
"25,425"
"40,592"
"43,026"
"97,843"
"38,531"
"10,302"
"15,700"
"13,996"
"35,447"
"47,225"
"44,394"
"5,807"
"8,552"
"9,906"
"7,780"
"30,614"
"7,866"
"18,403"
"15,130"
"10,305"
"18,783"
"9,559"
"16,216"
"20,135"
"33,918"
"17,752"
"19,803"
"24,155"
"36,637"
"25,119"
"7,832"
"44,074"
"17,406"
"69,456"
"1,330"
"12,158"
"19,700"
"18,824"
"9,190"
"20,183"
"22,022"
"8,661"
"18,714"
"14,286"
"11,919"
"5,344"
"23,198"
"19,726"
"10,838"
"68,013"
"8,558"
"7,681"
"18,652"
"33,380"
"4,653"
"21,560"
"6,081"
"10,434"
"12,454"
"122,002"
"42,079"
"32,944"
"30,495"
"13,178"
"16,750"
"49,713"
"5,652"
"18,865"
"36,015"
"39,577"
"15,687"
"51,684"
"37,168"
"14,904"
"19,288"
"6,881"
"10,269"
"6,780"
"1,350"
"19,975"
"11,340"
"6,582"
"34,140"
"10,808"
"6,442"
"20,450"
"10,420"
"9,441"
"11,210"
"66,399"
"19,196"
"18,511"
"22,469"
"36,551"
"3,859"
"27,662"
"7,566"
"16,340"
"19,067"
"13,558"
"1,336"
"31,340"
"16,144"
"10,645"
"13,099"
"6,107"
"29,327"
"25,580"
"19,785"
"10,437"
"7,833"
"12,942"
"26,457"
"32,161"
"70,450"
"6,793"
"19,499"
"9,994"
846
"16,782"
"3,365"
"24,237"
"35,654"
"23,789"
"45,992"
"20,601"
"9,895"
"12,871"
"14,962"
"27,207"
"24,984"
"12,124"
"1,288"
"23,992"
"35,335"
"12,367"
"8,807"
"13,502"
"26,771"
"36,819"
"52,191"
"6,823"
"128,995"
"36,880"
"37,634"
"24,440"
"16,834"
"8,279"
"5,766"
"13,782"
"27,907"
"179,636"
"9,862"
"1,210"
"1,335"
"1,387"
"3,904"
"4,792"
"23,530"
"10,032"
"18,490"
"23,923"
"9,163"
"4,444"
"9,551"
"31,228"
"21,138"
"20,056"
"5,653"
"10,812"
"19,306"
"15,887"
"9,489"
"9,660"
"12,496"
"30,595"
"8,242"
"47,488"
"20,275"
"4,285"
"8,872"
"10,805"
"15,664"
"20,851"
"14,867"
"12,185"
"29,542"
"6,392"
"52,085"
"32,059"
"12,309"
"1,164"
"29,709"
"17,382"
"18,219"
"33,084"
"16,126"
"7,553"
"182,129"
"5,090"
"15,901"
"11,609"
"7,369"
"16,240"
"52,056"
"12,913"
"12,656"
"15,236"
"12,132"
"33,434"
"193,874"
"10,795"
"31,893"
"26,302"
"30,414"
"32,178"
"23,232"
"15,926"
"11,023"
"39,178"
"8,645"
"8,652"
"7,378"
"6,996"
"9,847"
"5,204"
"25,000"
"4,659"
"13,535"
"4,749"
"30,491"
"13,606"
"10,915"
"1,909"
"14,624"
"38,059"
"12,234"
"68,216"
"15,604"
"8,448"
"33,923"
"17,065"
"30,733"
"15,971"
"830,104"
"15,575"
"9,333"
"19,134"
"15,077"
"3,659"
"9,889"
"6,473"
"8,579"
"8,021"
"9,980"
"44,327"
"21,908"
"19,840"
"24,763"
"12,168"
"7,874"
"15,935"
"2,135"
"35,013"
"13,499"
"81,914"
"7,746"
"9,133"
"34,676"
"18,361"
"87,471"
"7,487"
"20,646"
"13,561"
"11,871"
"38,655"
"1,240"
"9,785"
"23,098"
"41,389"
"27,640"
"17,595"
"38,310"
"28,620"
"13,175"
"21,390"
"418,053"
"156,419"
"14,422"
"40,848"
"46,096"
"9,215"
"16,458"
"4,813"
"2,300"
"59,450"
"14,428"
"27,101"
"102,000"
"7,118"
"5,647"
"6,799"
"8,546"
"10,355"
"30,969"
"11,386"
"14,024"
"7,194"
"17,205"
"10,540"
"8,913"
"6,329"
"32,088"
"22,438"
"23,714"
"19,038"
"2,654"
"5,469"
"5,661"
"13,369"
"18,077"
"59,181"
"5,488"
"8,180"
"34,413"
"36,946"
"110,125"
"10,541"
"10,161"
"11,640"
"11,911"
"10,450"
"16,211"
"84,587"
"15,601"
"8,503"
"5,836"
"34,227"
"22,879"
"34,072"
"8,108"
"23,127"
"26,685"
"21,715"
"59,480"
"7,810"
"21,988"
"29,848"
"14,654"
"13,970"
"2,775"
"13,500"
"10,580"
"12,796"
"3,492"
"8,356"
"10,273"
"28,329"
"8,402"
"34,528"
"39,257"
"22,818"
"42,573"
"14,856"
"3,989"
"5,693"
"1,248"
"8,222"
"10,339"
"27,859"
"113,043"
"23,082"
"14,791"
"9,293"
"30,139"
"68,067"
"9,956"
"15,516"
"25,335"
"34,158"
"23,539"
"17,081"
"19,973"
"11,912"
"6,086"
"28,840"
"43,446"
"19,143"
"42,418"
"24,174"
"22,289"
"55,502"
"13,381"
"342,151"
"10,465"
"3,002"
"13,108"
"14,764"
"34,108"
"16,372"
"17,109"
"13,745"
"28,135"
"36,083"
"12,922"
"14,998"
"8,767"
"33,506"
"30,192"
"9,449"
"7,266"
"13,823"
"7,215"
"14,228"
"12,452"
"19,508"
"9,375"
"11,703"
"6,096"
"26,032"
"8,708"
"62,844"
"7,886"
"3,954"
"23,229"
"63,479"
"24,924"
"10,110"
"69,737"
"22,058"
"14,011"
"32,748"
"29,623"
"6,611"
"19,171"
"3,621"
"12,533"
"37,903"
"51,031"
"5,321"
"15,206"
"26,034"
"5,516"
"19,745"
"4,942"
"27,285"
"77,346"
"15,248"
"11,080"
"23,800"
"15,704"
"35,353"
"46,056"
"31,192"
"48,591"
"22,247"
"15,973"
"15,354"
"54,483"
"22,863"
"13,550"
"5,020"
"15,654"
"24,766"
"23,124"
"8,271"
"8,406"
"30,346"
"6,570"
"8,325"
"6,350"
"34,037"
"22,322"
"29,437"
"6,566"
"24,542"
"32,012"
"35,382"
"48,114"
"17,226"
"4,216"
"12,646"
"15,260"
"39,252"
"38,192"
"33,309"
"15,412"
"11,422"
"21,401"
"42,198"
"14,111"
"2,342"
"177,983"
"15,118"
"5,794"
"16,220"
"18,590"
"7,158"
"22,049"
"22,620"
"23,679"
"42,862"
"69,982"
"40,381"
"5,550"
"72,792"
"12,219"
"8,078"
"12,955"
"18,104"
"9,956"
"14,381"
"12,516"
"6,505"
"12,221"
"24,077"
"8,181"
"26,846"
"41,865"
"5,872"
"26,206"
"15,246"
"28,309"
"123,932"
"19,670"
"4,872"
"207,520"
"16,787"
"13,411"
"6,279"
"7,481"
"31,075"
"8,922"
"52,975"
"35,177"
"20,987"
"32,404"
"59,507"
"26,215"
"9,986"
"29,921"
"11,927"
"34,995"
"57,588"
"11,000"
"36,179"
"9,252"
"25,018"
"19,965"
"46,705"
"9,763"
"20,174"
"34,101"
"15,236"
"17,101"
"9,285"
