query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
who_suicide_statistics.csv,country,3,fifa_ranking,country_abrv,0.44900238513946533,1024000,0.44900238513946533
who_suicide_statistics.csv,country,3,Cars93,Origin,0.4462015628814697,93000,0.4462015628814697
who_suicide_statistics.csv,country,3,AdventureWorks2014_CountryRegion,Name,0.4314044415950775,238000,0.4314044415950775
who_suicide_statistics.csv,country,3,world_country,Name,0.4309127926826477,239000,0.4309127926826477
who_suicide_statistics.csv,country,3,countries_and_continents,name,0.4274228513240814,249000,0.4274228513240814
who_suicide_statistics.csv,country,3,world_city,CountryCode,0.4192165434360504,1024000,0.4192165434360504
who_suicide_statistics.csv,country,3,world_countryLanguage,CountryCode,0.41665536165237427,984000,0.41665536165237427
who_suicide_statistics.csv,country,3,countries_data,CountryCode,0.41520678997039795,1024000,0.41520678997039795
who_suicide_statistics.csv,country,3,countries_metadatacountries,CountryCode,0.41512590646743774,247000,0.41512590646743774
who_suicide_statistics.csv,country,3,countries_target,CountryCode,0.41512590646743774,247000,0.41512590646743774
who_suicide_statistics.csv,country,3,world_country,Region,0.41504812240600586,239000,0.41504812240600586
who_suicide_statistics.csv,country,3,countries_and_continents,ISO4217-currency_country_name,0.4121988117694855,235000,0.4121988117694855
who_suicide_statistics.csv,country,3,language,countrycodes,0.41208913922309875,1024000,0.41208913922309875
who_suicide_statistics.csv,country,3,hfi_cc_2018,region,0.4046148359775543,1024000,0.4046148359775543
who_suicide_statistics.csv,country,3,whr2015,Region,0.4041738212108612,158000,0.4041738212108612
who_suicide_statistics.csv,country,3,countries_and_continents,official_name_en,0.39409103989601135,241000,0.39409103989601135
who_suicide_statistics.csv,country,3,countries_of_the_world,Region,0.3921873867511749,227000,0.3921873867511749
who_suicide_statistics.csv,country,3,UKDebate,region,0.39019766449928284,1024000,0.39019766449928284
who_suicide_statistics.csv,country,3,AdventureWorks2014_stateprovince,CountryRegionCode,0.38647162914276123,181000,0.38647162914276123
who_suicide_statistics.csv,country,3,AdventureWorks2014_salesTerritory,CountryRegionCode,0.3861371874809265,10000,0.3861371874809265
who_suicide_statistics.csv,country,3,countries_metadatacountries,Region,0.384917289018631,214000,0.384917289018631
who_suicide_statistics.csv,country,3,booking,city,0.3816433250904083,915896,0.3816433250904083
who_suicide_statistics.csv,country,3,AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.3790164887905121,108000,0.3790164887905121
who_suicide_statistics.csv,country,3,AdventureWorks2014_CountryRegion,CountryRegionCode,0.3762633800506592,237000,0.3762633800506592
who_suicide_statistics.csv,country,3,USA_cars_datasets,state,0.375348836183548,1024000,0.375348836183548
who_suicide_statistics.csv,country,3,SpellingStates,state,0.37410056591033936,51000,0.37410056591033936
who_suicide_statistics.csv,country,3,google_books_dataset,language,0.36789727210998535,1024000,0.36789727210998535
whr2015.csv,Country,4,movies,country,0.6764706373214722,161792,0.6764706373214722
whr2015.csv,Country,4,USA_cars_datasets,country,0.6764706373214722,161792,0.6764706373214722
whr2015.csv,Country,4,movie_metadata,country,0.6764706373214722,161792,0.6764706373214722
whr2015.csv,Country,4,us_companies,country,0.6713084578514099,83582,0.6713084578514099
whr2015.csv,Country,4,us_companies_copy,country,0.6713084578514099,3002,0.6713084578514099
whr2015.csv,Country,4,cwurData,country,0.6605799198150635,161792,0.6605799198150635
whr2015.csv,Country,4,UKDebate,country,0.6587113738059998,161792,0.6587113738059998
whr2015.csv,Country,4,MoviesOnStreamingPlatforms_updated,Country,0.6525033116340637,161792,0.6525033116340637
whr2015.csv,Country,4,netflix_titles,country,0.6525033116340637,161792,0.6525033116340637
whr2015.csv,Country,4,world-cities,country,0.6523449420928955,161792,0.6523449420928955
whr2015.csv,Country,4,acquisitions,Country,0.6453892588615417,137460,0.6453892588615417
whr2015.csv,Country,4,Word_University_Rank_2020,Country,0.6346558928489685,161792,0.6346558928489685
whr2015.csv,Country,4,whr2015,Country,0.631207287311554,24964,0.631207287311554
whr2015.csv,Country,4,gender_development,Country,0.6216869950294495,30810,0.6216869950294495
whr2015.csv,Country,4,countries_of_the_world,Country,0.6122542023658752,35866,0.6122542023658752
whr2015.csv,Country,4,World_countries_env_vars,Country,0.6058551669120789,38394,0.6058551669120789
whr2015.csv,Country,4,who_suicide_statistics,country,0.5941185355186462,161792,0.5941185355186462
whr2015.csv,Country,4,edu,country,0.5880693793296814,161792,0.5880693793296814
whr2015.csv,Country,4,countries_metadatacountries,CountryName,0.5749599933624268,39026,0.5749599933624268
whr2015.csv,Country,4,countries_data,CountryName,0.5609612464904785,161792,0.5609612464904785
whr2015.csv,Country,4,directory,Country,0.5205715894699097,161792,0.5205715894699097
whr2015.csv,Country,4,hfi_cc_2018,countries,0.5042523741722107,161792,0.5042523741722107
whr2015.csv,Country,4,fifa_ranking,country_full,0.48495063185691833,161792,0.48495063185691833
whr2015.csv,Country,4,Cars93,Origin,0.44975754618644714,14694,0.44975754618644714
whr2015.csv,Country,4,fifa_ranking,country_abrv,0.44956323504447937,161792,0.44956323504447937
whr2015.csv,Country,4,hfi_cc_2018,region,0.44256851077079773,161792,0.44256851077079773
whr2015.csv,Country,4,AdventureWorks2014_CountryRegion,Name,0.4374507665634155,37604,0.4374507665634155
whr2015.csv,Country,4,world_country,Name,0.4373764395713806,37762,0.4373764395713806
whr2015.csv,Country,4,countries_and_continents,name,0.4329015910625458,39342,0.4329015910625458
whr2015.csv,Country,4,world_country,Region,0.43182995915412903,37762,0.43182995915412903
whr2015.csv,Country,4,whr2015,Region,0.43008995056152344,24964,0.43008995056152344
whr2015.csv,Country,4,countries_and_continents,ISO4217-currency_country_name,0.4269886314868927,37130,0.4269886314868927
whr2015.csv,Country,4,world_city,CountryCode,0.42251721024513245,161792,0.42251721024513245
whr2015.csv,Country,4,world_countryLanguage,CountryCode,0.4202944040298462,155472,0.4202944040298462
whr2015.csv,Country,4,countries_metadatacountries,CountryCode,0.4185897409915924,39026,0.4185897409915924
whr2015.csv,Country,4,countries_target,CountryCode,0.4185897409915924,39026,0.4185897409915924
whr2015.csv,Country,4,countries_data,CountryCode,0.41693389415740967,161792,0.41693389415740967
whr2015.csv,Country,4,countries_of_the_world,Region,0.4144859313964844,35866,0.4144859313964844
whr2015.csv,Country,4,language,countrycodes,0.41309255361557007,161792,0.41309255361557007
whr2015.csv,Country,4,countries_metadatacountries,Region,0.40899035334587097,33812,0.40899035334587097
whr2015.csv,Country,4,countries_and_continents,official_name_en,0.3935311734676361,38078,0.3935311734676361
whr2015.csv,Country,4,booking,city,0.39182716608047485,144728,0.39182716608047485
whr2015.csv,Country,4,UKDebate,region,0.38946348428726196,161792,0.38946348428726196
whr2015.csv,Country,4,AdventureWorks2014_stateprovince,CountryRegionCode,0.3846726417541504,28598,0.3846726417541504
whr2015.csv,Country,4,AdventureWorks2014_salesTerritory,CountryRegionCode,0.3837678134441376,1580,0.3837678134441376
whr2015.csv,Country,4,AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.38130638003349304,17064,0.38130638003349304
whr2015.csv,Country,4,AdventureWorks2014_CountryRegion,CountryRegionCode,0.37855663895606995,37446,0.37855663895606995
whr2015.csv,Country,4,USA_cars_datasets,state,0.37742841243743896,161792,0.37742841243743896
whr2015.csv,Country,4,SpellingStates,state,0.3734493553638458,8058,0.3734493553638458
whr2015.csv,Country,4,google_books_dataset,language,0.3703400492668152,161792,0.3703400492668152
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,wikipedia-iso-country-codes,English_short_name_lower_case,0.6731544733047485,60516,0.6731544733047485
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_and_continents,official_name_en,0.3916589617729187,59286,0.3916589617729187
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_and_continents,official_name_fr,0.37721559405326843,59286,0.37721559405326843
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_and_continents,name,0.37275129556655884,61254,0.37275129556655884
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,world_country,Name,0.3708856403827667,58794,0.3708856403827667
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,AdventureWorks2014_CountryRegion,Name,0.3705008924007416,58548,0.3705008924007416
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,world_country,LocalName,0.35946565866470337,58794,0.35946565866470337
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,AdventureWorks2014_culture,Name,0.33722731471061707,1968,0.33722731471061707
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,AdventureWorks2014_salesTerritory,Name,0.3345297873020172,2460,0.3345297873020172
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,imdb_ijs_actors,lastname,0.33201152086257935,251904,0.33201152086257935
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,imdb_ijs_directors,lastname,0.3278636634349823,251904,0.3278636634349823
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_metadatacountries,CountryName,0.31627774238586426,60762,0.31627774238586426
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,world_city,CountryCode,0.3121986389160156,251904,0.3121986389160156
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,booking,hotelNames,0.31090047955513,225336,0.31090047955513
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,directory,Country,0.30871057510375977,251904,0.30871057510375977
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,world_countryLanguage,CountryCode,0.3072320818901062,242064,0.3072320818901062
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_metadatacountries,CountryCode,0.3059287667274475,60762,0.3059287667274475
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_target,CountryCode,0.3059287667274475,60762,0.3059287667274475
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,AdventureWorks2014_stateprovince,Name,0.3054924011230469,44526,0.3054924011230469
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_data,CountryCode,0.302185595035553,251904,0.302185595035553
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,imdb_ijs_actors,firstname,0.30208370089530945,251904,0.30208370089530945
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,imdb_ijs_directors,firstname,0.3013589382171631,251904,0.3013589382171631
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_and_continents,ISO4217-currency_country_name,0.30117589235305786,57810,0.30117589235305786
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,language,countrycodes,0.2927859127521515,251904,0.2927859127521515
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,fifa_ranking,country_abrv,0.2910550832748413,251904,0.2910550832748413
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,AdventureWorks2014_currency,Name,0.28970324993133545,25830,0.28970324993133545
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,best_crime_and_mystery_books,languagecode,0.28777697682380676,251904,0.28777697682380676
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,tmdb_5000_movies,originallanguage,0.28699496388435364,251904,0.28699496388435364
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_and_continents,ISO4217-currency_name,0.2826358675956726,57810,0.2826358675956726
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_data,CountryName,0.28129300475120544,251904,0.28129300475120544
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,trains_cars,len,0.27977728843688965,15498,0.27977728843688965
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,World_countries_env_vars,Country,0.2795516848564148,59778,0.2795516848564148
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,us_companies_copy,country,0.2790544629096985,4674,0.2790544629096985
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,us_companies,country,0.2790544331073761,130134,0.2790544331073761
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,google_books_dataset,language,0.27904582023620605,251904,0.27904582023620605
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,countries_of_the_world,Country,0.27836254239082336,55842,0.27836254239082336
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,books_updated,languageCode,0.2783504128456116,251904,0.2783504128456116
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,books,languagecode,0.27761110663414,251904,0.27761110663414
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,acquisitions,Country,0.2769537568092346,214020,0.2769537568092346
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,gender_development,Country,0.2737739384174347,47970,0.2737739384174347
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,world_country,Capital,0.27315565943717957,57072,0.27315565943717957
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,UKDebate,country,0.272575706243515,251904,0.272575706243515
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,who_suicide_statistics,country,0.27045831084251404,251904,0.27045831084251404
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,world-cities,subcountry,0.26997995376586914,251873,0.26997995376586914
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,whr2015,Country,0.26965826749801636,38868,0.26965826749801636
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,fifa_ranking,country_full,0.2671310603618622,251904,0.2671310603618622
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,movies,country,0.26709842681884766,251904,0.26709842681884766
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,USA_cars_datasets,country,0.26709842681884766,251904,0.26709842681884766
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,movie_metadata,country,0.26709842681884766,251904,0.26709842681884766
wikipedia-iso-country-codes.csv,English_short_name_lower_case,5,most_frequent_names,Name,0.2661568820476532,251904,0.2661568820476532
Word_University_Rank_2020.csv,Country,6,movies,country,0.7666386365890503,1024000,0.7666386365890503
Word_University_Rank_2020.csv,Country,6,USA_cars_datasets,country,0.7666386365890503,1024000,0.7666386365890503
Word_University_Rank_2020.csv,Country,6,movie_metadata,country,0.7666386365890503,1024000,0.7666386365890503
Word_University_Rank_2020.csv,Country,6,us_companies,country,0.7593306303024292,529000,0.7593306303024292
Word_University_Rank_2020.csv,Country,6,us_companies_copy,country,0.7593305110931396,19000,0.7593305110931396
Word_University_Rank_2020.csv,Country,6,MoviesOnStreamingPlatforms_updated,Country,0.7499125003814697,1024000,0.7499125003814697
Word_University_Rank_2020.csv,Country,6,netflix_titles,country,0.7499125003814697,1024000,0.7499125003814697
Word_University_Rank_2020.csv,Country,6,world-cities,country,0.7496685981750488,1024000,0.7496685981750488
Word_University_Rank_2020.csv,Country,6,cwurData,country,0.7432565689086914,1024000,0.7432565689086914
Word_University_Rank_2020.csv,Country,6,UKDebate,country,0.7420534491539001,1024000,0.7420534491539001
Word_University_Rank_2020.csv,Country,6,acquisitions,Country,0.7215408086776733,870000,0.7215408086776733
Word_University_Rank_2020.csv,Country,6,Word_University_Rank_2020,Country,0.6979818344116211,1024000,0.6979818344116211
Word_University_Rank_2020.csv,Country,6,whr2015,Country,0.6365949511528015,158000,0.6365949511528015
Word_University_Rank_2020.csv,Country,6,who_suicide_statistics,country,0.6244202852249146,1024000,0.6244202852249146
Word_University_Rank_2020.csv,Country,6,gender_development,Country,0.6235665082931519,195000,0.6235665082931519
Word_University_Rank_2020.csv,Country,6,edu,country,0.6186113357543945,1024000,0.6186113357543945
Word_University_Rank_2020.csv,Country,6,countries_of_the_world,Country,0.6153102517127991,227000,0.6153102517127991
Word_University_Rank_2020.csv,Country,6,World_countries_env_vars,Country,0.6086625456809998,243000,0.6086625456809998
Word_University_Rank_2020.csv,Country,6,countries_data,CountryName,0.5848301649093628,1024000,0.5848301649093628
Word_University_Rank_2020.csv,Country,6,countries_metadatacountries,CountryName,0.5675258040428162,247000,0.5675258040428162
