query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_and_continents.csv,name,4,language,Name,1.7228915662650603,429,1.7228915662650603
countries_and_continents.csv,name,4,whr2015,Country,1.7215189873417722,272,1.7215189873417722
countries_and_continents.csv,name,4,world_country,LocalName,1.6652719665271967,398,1.6652719665271967
countries_and_continents.csv,name,4,gender_development,Country,1.6102564102564103,314,1.6102564102564103
countries_and_continents.csv,name,4,countries_of_the_world,Country,1.5418502202643172,350,1.5418502202643172
countries_and_continents.csv,name,4,World_countries_env_vars,Country,1.48559670781893,361,1.48559670781893
countries_and_continents.csv,name,4,world_city,Name,1.3373493975903614,333,1.3373493975903614
countries_and_continents.csv,name,4,AdventureWorks2014_culture,Name,1.125,9,1.125
countries_and_continents.csv,name,4,AdventureWorks2014_stateprovince,Name,1.0497237569060773,190,1.0497237569060773
countries_and_continents.csv,name,4,countries_and_continents,official_name_en,0.9875518672199171,238,0.9875518672199171
countries_and_continents.csv,name,4,world-cities,name,0.9718875502008032,242,0.9718875502008032
countries_and_continents.csv,name,4,most_frequent_names,Name,0.8955823293172691,223,0.8955823293172691
countries_and_continents.csv,name,4,fifa_ranking,country_full,0.7630522088353414,190,0.7630522088353414
countries_and_continents.csv,official_name_en,5,countries_and_continents,official_name_en,16.37759336099585,3947,16.37759336099585
countries_and_continents.csv,official_name_en,5,countries_and_continents,official_name_fr,3.672199170124481,885,3.672199170124481
countries_and_continents.csv,official_name_en,5,hfi_cc_2018,countries,3.5394190871369293,853,3.5394190871369293
countries_and_continents.csv,official_name_en,5,fifa_ranking,country_full,3.04149377593361,733,3.04149377593361
countries_and_continents.csv,official_name_en,5,countries_data,CountryName,2.788381742738589,672,2.788381742738589
countries_and_continents.csv,official_name_en,5,Word_University_Rank_2020,Country,2.1618257261410787,521,2.1618257261410787
countries_and_continents.csv,official_name_en,5,edu,country,1.2033195020746887,290,1.2033195020746887
countries_and_continents.csv,official_name_en,5,who_suicide_statistics,country,1.1950207468879668,288,1.1950207468879668
countries_and_continents.csv,official_name_en,5,countries_and_continents,name,0.9875518672199171,238,0.9875518672199171
countries_and_continents.csv,official_name_en,5,AdventureWorks2014_CountryRegion,Name,0.9705882352941176,231,0.9705882352941176
countries_and_continents.csv,official_name_en,5,world_country,Name,0.9581589958158996,229,0.9581589958158996
countries_and_continents.csv,official_name_en,5,gender_development,Country,0.9384615384615385,183,0.9384615384615385
countries_and_continents.csv,official_name_en,5,countries_of_the_world,Country,0.9383259911894273,213,0.9383259911894273
countries_and_continents.csv,official_name_en,5,whr2015,Country,0.9240506329113924,146,0.9240506329113924
countries_and_continents.csv,official_name_en,5,countries_metadatacountries,CountryName,0.921161825726141,222,0.921161825726141
countries_and_continents.csv,official_name_en,5,World_countries_env_vars,Country,0.9045643153526971,218,0.9045643153526971
countries_and_continents.csv,official_name_en,5,wikipedia-iso-country-codes,English_short_name_lower_case,0.7842323651452282,189,0.7842323651452282
countries_and_continents.csv,ISO4217-currency_country_name,6,countries_and_continents,ISO4217-currency_country_name,231.96170212765958,54511,231.96170212765958
countries_and_continents.csv,ISO4217-currency_country_name,6,countries_and_continents,ISO4217-currency_name,151.5276595744681,35609,151.5276595744681
countries_and_continents.csv,ISO4217-currency_country_name,6,countries_and_continents,ISO4217-currency_numeric_code,38.55982905982906,9023,38.55982905982906
countries_and_continents.csv,ISO4217-currency_country_name,6,countries_and_continents,ISO4217-currency_minor_unit,1.735042735042735,406,1.735042735042735
countries_and_continents.csv,ISO4217-currency_country_name,6,countries_and_continents,ISO4217-currency_alphabetic_code,0.7136752136752137,167,0.7136752136752137
countries_and_continents.csv,official_name_fr,7,countries_and_continents,official_name_fr,14.145228215767634,3409,14.145228215767634
countries_and_continents.csv,official_name_fr,7,countries_and_continents,official_name_en,3.672199170124481,885,3.672199170124481
countries_and_continents.csv,official_name_fr,7,hfi_cc_2018,countries,1.3443983402489628,324,1.3443983402489628
countries_and_continents.csv,official_name_fr,7,fifa_ranking,country_full,1.1244813278008299,271,1.1244813278008299
countries_data.csv,CountryName,8,countries_metadatacountries,CountryName,165.20647773279353,40806,165.20647773279353
countries_data.csv,CountryName,8,countries_data,CountryName,91.816,91816,91.816
countries_data.csv,CountryName,8,whr2015,Country,55.79113924050633,8815,55.79113924050633
countries_data.csv,CountryName,8,gender_development,Country,54.3948717948718,10607,54.3948717948718
countries_data.csv,CountryName,8,countries_of_the_world,Country,46.63876651982379,10587,46.63876651982379
countries_data.csv,CountryName,8,World_countries_env_vars,Country,44.218106995884774,10745,44.218106995884774
countries_data.csv,CountryName,8,UKDebate,country,36.864,36864,36.864
countries_data.csv,CountryName,8,movies,country,33.792,33792,33.792
countries_data.csv,CountryName,8,USA_cars_datasets,country,33.792,33792,33.792
countries_data.csv,CountryName,8,movie_metadata,country,33.792,33792,33.792
countries_data.csv,CountryName,8,us_companies,country,33.0,17457,33.0
countries_data.csv,CountryName,8,us_companies_copy,country,33.0,627,33.0
countries_data.csv,CountryName,8,cwurData,country,29.751,29751,29.751
countries_data.csv,CountryName,8,edu,country,29.734,29734,29.734
countries_data.csv,CountryName,8,acquisitions,Country,26.29425287356322,22876,26.29425287356322
countries_data.csv,CountryName,8,Word_University_Rank_2020,Country,23.763,23763,23.763
countries_data.csv,CountryName,8,AdventureWorks2014_CountryRegion,Name,18.810924369747898,4477,18.810924369747898
countries_data.csv,CountryName,8,world_country,Name,18.615062761506277,4449,18.615062761506277
countries_data.csv,CountryName,8,countries_and_continents,name,18.136546184738958,4516,18.136546184738958
countries_data.csv,CountryName,8,who_suicide_statistics,country,14.748,14748,14.748
countries_data.csv,CountryName,8,MoviesOnStreamingPlatforms_updated,Country,14.336,14336,14.336
countries_data.csv,CountryName,8,netflix_titles,country,14.336,14336,14.336
countries_data.csv,CountryName,8,world-cities,country,14.322,14322,14.322
countries_data.csv,CountryName,8,countries_metadatacountries,Region,9.948598130841122,2129,9.948598130841122
countries_data.csv,CountryName,8,whr2015,Region,9.879746835443038,1561,9.879746835443038
countries_data.csv,CountryName,8,hfi_cc_2018,region,9.398,9398,9.398
countries_data.csv,CountryName,8,hfi_cc_2018,countries,5.273,5273,5.273
countries_data.csv,CountryName,8,countries_of_the_world,Region,4.704845814977974,1068,4.704845814977974
countries_data.csv,CountryName,8,fifa_ranking,country_full,4.1,4100,4.1
countries_data.csv,CountryName,8,countries_and_continents,official_name_en,3.8174273858921164,920,3.8174273858921164
countries_data.csv,CountryName,8,AdventureWorks2014_salesTerritory,Name,3.6,36,3.6
countries_data.csv,CountryName,8,world_country,LocalName,3.422594142259414,818,3.422594142259414
countries_data.csv,CountryName,8,world_country,Region,3.1589958158995817,755,3.1589958158995817
countries_data.csv,CountryName,8,countries_and_continents,official_name_fr,1.7842323651452283,430,1.7842323651452283
countries_data.csv,CountryName,8,affirmative_asylum,ContinentCountryofNationality,1.1376146788990826,124,1.1376146788990826
countries_data.csv,CountryName,8,countries_and_continents,ISO4217-currency_country_name,1.0468085106382978,246,1.0468085106382978
countries_data.csv,CountryName,8,booking,city,0.8820960698689956,808,0.8820960698689956
countries_data.csv,CountryName,8,countries_metadatacountries,IncomeGroup,0.7242990654205608,155,0.7242990654205608
countries_data.csv,CountryName,8,AdventureWorks2014_stateprovince,Name,0.7016574585635359,127,0.7016574585635359
countries_metadatacountries.csv,CountryName,9,countries_data,CountryName,100.69635627530364,24872,100.69635627530364
countries_metadatacountries.csv,CountryName,9,countries_metadatacountries,CountryName,41.550607287449395,10263,41.550607287449395
countries_metadatacountries.csv,CountryName,9,UKDebate,country,33.16599190283401,8192,33.16599190283401
countries_metadatacountries.csv,CountryName,9,movies,country,33.16599190283401,8192,33.16599190283401
countries_metadatacountries.csv,CountryName,9,USA_cars_datasets,country,33.16599190283401,8192,33.16599190283401
countries_metadatacountries.csv,CountryName,9,movie_metadata,country,33.16599190283401,8192,33.16599190283401
countries_metadatacountries.csv,CountryName,9,edu,country,32.12955465587044,7936,32.12955465587044
countries_metadatacountries.csv,CountryName,9,cwurData,country,30.692307692307693,7581,30.692307692307693
countries_metadatacountries.csv,CountryName,9,Word_University_Rank_2020,Country,27.356275303643724,6757,27.356275303643724
countries_metadatacountries.csv,CountryName,9,acquisitions,Country,22.732793522267208,5615,22.732793522267208
countries_metadatacountries.csv,CountryName,9,us_companies,country,17.133603238866396,4232,17.133603238866396
countries_metadatacountries.csv,CountryName,9,MoviesOnStreamingPlatforms_updated,Country,16.582995951417004,4096,16.582995951417004
countries_metadatacountries.csv,CountryName,9,netflix_titles,country,16.582995951417004,4096,16.582995951417004
countries_metadatacountries.csv,CountryName,9,world-cities,country,16.5668016194332,4092,16.5668016194332
countries_metadatacountries.csv,CountryName,9,who_suicide_statistics,country,16.14574898785425,3988,16.14574898785425
countries_metadatacountries.csv,CountryName,9,whr2015,Country,15.259493670886076,2411,15.259493670886076
countries_metadatacountries.csv,CountryName,9,gender_development,Country,14.717948717948717,2870,14.717948717948717
countries_metadatacountries.csv,CountryName,9,countries_of_the_world,Country,12.6431718061674,2870,12.6431718061674
countries_metadatacountries.csv,CountryName,9,World_countries_env_vars,Country,11.954732510288066,2905,11.954732510288066
countries_metadatacountries.csv,CountryName,9,us_companies_copy,country,8.0,152,8.0
countries_metadatacountries.csv,CountryName,9,hfi_cc_2018,region,6.651821862348178,1643,6.651821862348178
countries_metadatacountries.csv,CountryName,9,hfi_cc_2018,countries,5.530364372469635,1366,5.530364372469635
countries_metadatacountries.csv,CountryName,9,AdventureWorks2014_CountryRegion,Name,4.8277310924369745,1149,4.8277310924369745
countries_metadatacountries.csv,CountryName,9,world_country,Name,4.7656903765690375,1139,4.7656903765690375
countries_metadatacountries.csv,CountryName,9,countries_and_continents,name,4.6923076923076925,1159,4.6923076923076925
countries_metadatacountries.csv,CountryName,9,fifa_ranking,country_full,3.736842105263158,923,3.736842105263158
countries_metadatacountries.csv,CountryName,9,directory,Country,3.0121457489878543,744,3.0121457489878543
countries_metadatacountries.csv,CountryName,9,countries_metadatacountries,Region,1.9345794392523366,414,1.9345794392523366
countries_metadatacountries.csv,CountryName,9,whr2015,Region,1.860759493670886,294,1.860759493670886
countries_metadatacountries.csv,CountryName,9,countries_and_continents,official_name_en,0.921161825726141,222,0.921161825726141
countries_metadatacountries.csv,CountryName,9,world_country,LocalName,0.9037656903765691,216,0.9037656903765691
countries_metadatacountries.csv,CountryName,9,AdventureWorks2014_salesTerritory,Name,0.9,9,0.9
countries_metadatacountries.csv,CountryName,9,booking,city,0.8582995951417004,212,0.8582995951417004
countries_metadatacountries.csv,CountryName,9,countries_of_the_world,Region,0.7092511013215859,161,0.7092511013215859
countries_of_the_world.csv,Country,10,movies,country,216.5286343612335,49152,216.5286343612335
countries_of_the_world.csv,Country,10,USA_cars_datasets,country,216.5286343612335,49152,216.5286343612335
countries_of_the_world.csv,Country,10,movie_metadata,country,216.5286343612335,49152,216.5286343612335
countries_of_the_world.csv,Country,10,cwurData,country,165.9647577092511,37674,165.9647577092511
countries_of_the_world.csv,Country,10,acquisitions,Country,139.18942731277534,31596,139.18942731277534
countries_of_the_world.csv,Country,10,UKDebate,country,135.33039647577093,30720,135.33039647577093
countries_of_the_world.csv,Country,10,MoviesOnStreamingPlatforms_updated,Country,121.79735682819383,27648,121.79735682819383
countries_of_the_world.csv,Country,10,netflix_titles,country,121.79735682819383,27648,121.79735682819383
countries_of_the_world.csv,Country,10,world-cities,country,121.6784140969163,27621,121.6784140969163
countries_of_the_world.csv,Country,10,Word_University_Rank_2020,Country,101.59030837004406,23061,101.59030837004406
countries_of_the_world.csv,Country,10,us_companies,country,100.20704845814979,22747,100.20704845814979
countries_of_the_world.csv,Country,10,edu,country,76.29955947136564,17320,76.29955947136564
countries_of_the_world.csv,Country,10,us_companies_copy,country,43.0,817,43.0
countries_of_the_world.csv,Country,10,who_suicide_statistics,country,38.519823788546255,8744,38.519823788546255
countries_of_the_world.csv,Country,10,countries_data,CountryName,27.80616740088106,6312,27.80616740088106
countries_of_the_world.csv,Country,10,whr2015,Country,25.746835443037973,4068,25.746835443037973
countries_of_the_world.csv,Country,10,gender_development,Country,24.07179487179487,4694,24.07179487179487
countries_of_the_world.csv,Country,10,countries_of_the_world,Country,22.24229074889868,5049,22.24229074889868
countries_of_the_world.csv,Country,10,World_countries_env_vars,Country,22.101321585903083,5017,22.101321585903083
countries_of_the_world.csv,Country,10,countries_metadatacountries,CountryName,12.6431718061674,2870,12.6431718061674
countries_of_the_world.csv,Country,10,hfi_cc_2018,countries,11.92511013215859,2707,11.92511013215859
countries_of_the_world.csv,Country,10,fifa_ranking,country_full,4.066079295154185,923,4.066079295154185
countries_of_the_world.csv,Country,10,AdventureWorks2014_CountryRegion,Name,1.5814977973568283,359,1.5814977973568283
countries_of_the_world.csv,Country,10,world_country,Name,1.5814977973568283,359,1.5814977973568283
countries_of_the_world.csv,Country,10,countries_and_continents,name,1.5418502202643172,350,1.5418502202643172
countries_of_the_world.csv,Country,10,booking,city,1.0088105726872247,229,1.0088105726872247
countries_of_the_world.csv,Country,10,countries_and_continents,official_name_en,0.9383259911894273,213,0.9383259911894273
cwurData.csv,country,11,movies,country,833.536,833536,833.536
cwurData.csv,country,11,USA_cars_datasets,country,833.536,833536,833.536
cwurData.csv,country,11,movie_metadata,country,833.536,833536,833.536
cwurData.csv,country,11,us_companies,country,793.0,419497,793.0
cwurData.csv,country,11,us_companies_copy,country,793.0,15067,793.0
cwurData.csv,country,11,cwurData,country,745.417,745417,745.417
cwurData.csv,country,11,UKDebate,country,729.088,729088,729.088
cwurData.csv,country,11,MoviesOnStreamingPlatforms_updated,Country,707.584,707584,707.584
cwurData.csv,country,11,netflix_titles,country,707.584,707584,707.584
cwurData.csv,country,11,world-cities,country,706.893,706893,706.893
cwurData.csv,country,11,acquisitions,Country,633.1344827586207,550827,633.1344827586207
cwurData.csv,country,11,Word_University_Rank_2020,Country,496.19,496190,496.19
cwurData.csv,country,11,who_suicide_statistics,country,319.652,319652,319.652
cwurData.csv,country,11,edu,country,270.556,270556,270.556
cwurData.csv,country,11,whr2015,Country,167.31645569620252,26436,167.31645569620252
cwurData.csv,country,11,countries_data,CountryName,137.064,137064,137.064
cwurData.csv,country,11,gender_development,Country,132.2974358974359,25798,132.2974358974359
cwurData.csv,country,11,countries_of_the_world,Country,126.49339207048457,28714,126.49339207048457
cwurData.csv,country,11,World_countries_env_vars,Country,117.6954732510288,28600,117.6954732510288
cwurData.csv,country,11,countries_metadatacountries,CountryName,29.76923076923077,7353,29.76923076923077
cwurData.csv,country,11,AdventureWorks2014_salesTerritory,Name,14.1,141,14.1
cwurData.csv,country,11,directory,Country,9.54,9540,9.54
cwurData.csv,country,11,hfi_cc_2018,countries,9.513,9513,9.513
cwurData.csv,country,11,world_country,Name,2.912133891213389,696,2.912133891213389
cwurData.csv,country,11,AdventureWorks2014_CountryRegion,Name,2.8445378151260505,677,2.8445378151260505
cwurData.csv,country,11,countries_and_continents,name,2.783132530120482,693,2.783132530120482
cwurData.csv,country,11,hfi_cc_2018,region,2.295,2295,2.295
cwurData.csv,country,11,countries_and_continents,official_name_en,1.5809128630705394,381,1.5809128630705394
cwurData.csv,country,11,booking,city,0.7849344978165939,719,0.7849344978165939
edu.csv,country,12,movies,country,185.344,185344,185.344
edu.csv,country,12,USA_cars_datasets,country,185.344,185344,185.344
edu.csv,country,12,movie_metadata,country,185.344,185344,185.344
edu.csv,country,12,us_companies,country,154.0,81466,154.0
edu.csv,country,12,us_companies_copy,country,154.0,2926,154.0
edu.csv,country,12,cwurData,country,139.518,139518,139.518
edu.csv,country,12,acquisitions,Country,137.28850574712644,119441,137.28850574712644
edu.csv,country,12,UKDebate,country,116.736,116736,116.736
edu.csv,country,12,MoviesOnStreamingPlatforms_updated,Country,103.424,103424,103.424
edu.csv,country,12,netflix_titles,country,103.424,103424,103.424
edu.csv,country,12,world-cities,country,103.323,103323,103.323
edu.csv,country,12,whr2015,Country,96.05696202531645,15177,96.05696202531645
edu.csv,country,12,gender_development,Country,90.36410256410257,17621,90.36410256410257
edu.csv,country,12,Word_University_Rank_2020,Country,84.507,84507,84.507
edu.csv,country,12,countries_of_the_world,Country,81.63436123348018,18531,81.63436123348018
edu.csv,country,12,World_countries_env_vars,Country,76.50205761316873,18590,76.50205761316873
edu.csv,country,12,edu,country,66.546,66546,66.546
edu.csv,country,12,countries_metadatacountries,CountryName,46.825910931174086,11566,46.825910931174086
edu.csv,country,12,who_suicide_statistics,country,33.684,33684,33.684
edu.csv,country,12,countries_data,CountryName,24.992,24992,24.992
edu.csv,country,12,hfi_cc_2018,region,12.405,12405,12.405
edu.csv,country,12,whr2015,Region,11.816455696202532,1867,11.816455696202532
edu.csv,country,12,countries_metadatacountries,Region,11.004672897196262,2355,11.004672897196262
edu.csv,country,12,hfi_cc_2018,countries,10.963,10963,10.963
edu.csv,country,12,world_country,Region,6.828451882845188,1632,6.828451882845188
edu.csv,country,12,countries_of_the_world,Region,6.39647577092511,1452,6.39647577092511
edu.csv,country,12,directory,Country,5.97,5970,5.97
edu.csv,country,12,AdventureWorks2014_CountryRegion,Name,5.945378151260504,1415,5.945378151260504
edu.csv,country,12,world_country,Name,5.912133891213389,1413,5.912133891213389
edu.csv,country,12,countries_and_continents,name,5.357429718875502,1334,5.357429718875502
edu.csv,country,12,fifa_ranking,country_full,3.802,3802,3.802
edu.csv,country,12,countries_and_continents,official_name_en,3.1742738589211617,765,3.1742738589211617
edu.csv,country,12,affirmative_asylum,ContinentCountryofNationality,2.293577981651376,250,2.293577981651376
edu.csv,country,12,countries_metadatacountries,IncomeGroup,1.5420560747663552,330,1.5420560747663552
edu.csv,country,12,world_country,LocalName,1.4769874476987448,353,1.4769874476987448
edu.csv,country,12,countries_and_continents,official_name_fr,1.3775933609958506,332,1.3775933609958506
edu.csv,country,12,population_by_country_2020,CountryDependency,1.2553191489361701,295,1.2553191489361701
edu.csv,country,12,countries_and_continents,ISO4217-currency_country_name,1.195744680851064,281,1.195744680851064
edu.csv,country,12,booking,city,1.0436681222707425,956,1.0436681222707425
edu.csv,country,12,AdventureWorks2014_salesTerritory,Name,0.9,9,0.9
fifa_ranking.csv,country_full,13,fifa_ranking,country_full,167.709,167709,167.709
fifa_ranking.csv,country_full,13,hfi_cc_2018,countries,7.061,7061,7.061
fifa_ranking.csv,country_full,13,whr2015,Country,6.791139240506329,1073,6.791139240506329
fifa_ranking.csv,country_full,13,gender_development,Country,6.641025641025641,1295,6.641025641025641
fifa_ranking.csv,country_full,13,countries_of_the_world,Country,6.176211453744493,1402,6.176211453744493
fifa_ranking.csv,country_full,13,World_countries_env_vars,Country,5.802469135802469,1410,5.802469135802469
fifa_ranking.csv,country_full,13,who_suicide_statistics,country,5.304,5304,5.304
fifa_ranking.csv,country_full,13,Word_University_Rank_2020,Country,5.004,5004,5.004
fifa_ranking.csv,country_full,13,countries_metadatacountries,CountryName,4.5910931174089065,1134,4.5910931174089065
fifa_ranking.csv,country_full,13,affirmative_asylum,ContinentCountryofNationality,3.7155963302752295,405,3.7155963302752295
fifa_ranking.csv,country_full,13,AdventureWorks2014_CountryRegion,Name,3.546218487394958,844,3.546218487394958
fifa_ranking.csv,country_full,13,world_country,Name,3.4644351464435146,828,3.4644351464435146
fifa_ranking.csv,country_full,13,countries_and_continents,name,3.461847389558233,862,3.461847389558233
fifa_ranking.csv,country_full,13,countries_and_continents,official_name_en,3.3900414937759336,817,3.3900414937759336
fifa_ranking.csv,country_full,13,edu,country,3.128,3128,3.128
fifa_ranking.csv,country_full,13,cwurData,country,2.96,2960,2.96
fifa_ranking.csv,country_full,13,countries_data,CountryName,2.952,2952,2.952
fifa_ranking.csv,country_full,13,population_by_country_2020,CountryDependency,2.9106382978723406,684,2.9106382978723406
fifa_ranking.csv,country_full,13,countries_and_continents,official_name_fr,1.6348547717842323,394,1.6348547717842323
fifa_ranking.csv,country_full,13,AdventureWorks2014_salesTerritory,Name,1.3,13,1.3
fifa_ranking.csv,country_full,13,world_country,LocalName,1.2761506276150627,305,1.2761506276150627
gender_development.csv,Country,14,movies,country,225.8051282051282,44032,225.8051282051282
gender_development.csv,Country,14,USA_cars_datasets,country,225.8051282051282,44032,225.8051282051282
gender_development.csv,Country,14,movie_metadata,country,225.8051282051282,44032,225.8051282051282
gender_development.csv,Country,14,cwurData,country,172.5025641025641,33638,172.5025641025641
gender_development.csv,Country,14,UKDebate,country,152.2871794871795,29696,152.2871794871795
gender_development.csv,Country,14,acquisitions,Country,145.75384615384615,28422,145.75384615384615
gender_development.csv,Country,14,MoviesOnStreamingPlatforms_updated,Country,120.77948717948718,23552,120.77948717948718
gender_development.csv,Country,14,netflix_titles,country,120.77948717948718,23552,120.77948717948718
gender_development.csv,Country,14,world-cities,country,120.66153846153846,23529,120.66153846153846
gender_development.csv,Country,14,Word_University_Rank_2020,Country,106.84102564102564,20834,106.84102564102564
gender_development.csv,Country,14,us_companies,country,103.08717948717948,20102,103.08717948717948
gender_development.csv,Country,14,edu,country,83.38461538461539,16260,83.38461538461539
gender_development.csv,Country,14,who_suicide_statistics,country,42.01025641025641,8192,42.01025641025641
gender_development.csv,Country,14,us_companies_copy,country,38.0,722,38.0
gender_development.csv,Country,14,countries_data,CountryName,31.138461538461538,6072,31.138461538461538
gender_development.csv,Country,14,whr2015,Country,24.911392405063292,3936,24.911392405063292
gender_development.csv,Country,14,countries_of_the_world,Country,24.07179487179487,4694,24.07179487179487
gender_development.csv,Country,14,World_countries_env_vars,Country,24.03076923076923,4686,24.03076923076923
gender_development.csv,Country,14,gender_development,Country,23.164102564102564,4517,23.164102564102564
gender_development.csv,Country,14,countries_metadatacountries,CountryName,14.717948717948717,2870,14.717948717948717
gender_development.csv,Country,14,hfi_cc_2018,countries,13.928205128205128,2716,13.928205128205128
gender_development.csv,Country,14,hfi_cc_2018,region,6.220512820512821,1213,6.220512820512821
