query_table,query_column,candidate_table,candidate_column,similarity_score
Artwork_right.csv,title,Legislature_left.csv,title,0.396270
Artwork_right.csv,title,Tournament_left.csv,title,0.393365
Artwork_right.csv,title,Venue_right.csv,title,0.393106
Artwork_right.csv,title,Tournament_right.csv,title,0.390742
Artwork_right.csv,title,GovernmentAgency_left.csv,title,0.390660
Artwork_right.csv,title,TennisTournament_left.csv,title,0.379936
Artwork_right.csv,title,SportsLeague_left.csv,title,0.375447
Artwork_right.csv,title,Wrestler_left.csv,title,0.373620
Artwork_right.csv,title,Race_right.csv,title,0.370446
Artwork_right.csv,title,SoccerTournament_left.csv,title,0.366388
Artwork_right.csv,title,Award_left.csv,title,0.361953
Artwork_right.csv,title,Monarch_left.csv,title,0.360234
Artwork_right.csv,title,EthnicGroup_right.csv,title,0.356085
Artwork_right.csv,title,TennisTournament_right.csv,title,0.355332
Artwork_right.csv,title,Device_left.csv,title,0.354817
Artwork_right.csv,title,MemberOfParliament_right.csv,title,0.350610
Artwork_right.csv,title,TelevisionStation_left.csv,title,0.346911
Artwork_right.csv,title,Legislature_right.csv,title,0.343913
Artwork_right.csv,title,Award_right.csv,title,0.340852
Artwork_right.csv,title,BasketballTeam_left.csv,title,0.340104
Artwork_right.csv,title,Device_right.csv,title,0.339216
Artwork_right.csv,title,Wrestler_right.csv,title,0.339039
Artwork_right.csv,title,Election_left.csv,title,0.336283
Artwork_right.csv,title,SportFacility_right.csv,title,0.331563
Artwork_right.csv,title,Country_left.csv,title,0.325902
Artwork_right.csv,title,ClericalAdministrativeRegion_right.csv,title,0.322893
Artwork_right.csv,title,MemberOfParliament_left.csv,title,0.313363
Artwork_right.csv,title,RailwayLine_left.csv,title,0.312225
Award_left.csv,title,SportsLeague_left.csv,title,0.727597
Award_left.csv,title,Tournament_left.csv,title,0.711710
Award_left.csv,title,Magazine_right.csv,title,0.694558
Award_left.csv,title,SoccerTournament_left.csv,title,0.677585
Award_left.csv,title,TennisTournament_left.csv,title,0.666226
Award_left.csv,title,Award_right.csv,title,0.660862
Award_left.csv,title,Museum_left.csv,title,0.659281
Award_left.csv,title,Tournament_right.csv,title,0.659163
Award_left.csv,title,Song_right.csv,title,0.615345
Award_left.csv,title,Song_left.csv,title,0.613708
Award_left.csv,title,Museum_right.csv,title,0.607771
Award_left.csv,title,Election_right.csv,title,0.606143
Award_left.csv,title,Magazine_left.csv,title,0.603432
Award_left.csv,title,TelevisionStation_left.csv,title,0.597085
Award_left.csv,title,FootballLeagueSeason_left.csv,title,0.592694
Award_left.csv,title,FootballMatch_right.csv,title,0.588338
Award_left.csv,title,SoccerClubSeason_right.csv,title,0.586874
Award_left.csv,title,TelevisionStation_right.csv,title,0.582372
Award_left.csv,title,SoccerClubSeason_left.csv,title,0.582310
Award_left.csv,title,Venue_left.csv,title,0.582294
Award_left.csv,title,MemberOfParliament_left.csv,title,0.579745
Award_left.csv,title,Election_left.csv,title,0.569849
Award_left.csv,title,SportsLeague_right.csv,title,0.563475
Award_left.csv,title,GivenName_right.csv,title,0.561854
Award_left.csv,title,MotorsportSeason_left.csv,title,0.561166
Award_left.csv,title,BasketballTeam_left.csv,title,0.558859
Award_left.csv,title,FootballMatch_left.csv,title,0.555557
Award_left.csv,title,NationalFootballLeagueSeason_left.csv,title,0.551764
Award_left.csv,title,Artwork_left.csv,title,0.547909
Award_left.csv,title,FootballLeagueSeason_right.csv,title,0.546116
Award_left.csv,title,BasketballTeam_right.csv,title,0.538523
Award_left.csv,title,TennisTournament_right.csv,title,0.535218
Award_left.csv,title,Legislature_left.csv,title,0.530596
Award_left.csv,title,SportFacility_right.csv,title,0.528094
Award_left.csv,title,GovernmentAgency_left.csv,title,0.524561
Award_left.csv,title,EthnicGroup_right.csv,title,0.522728
Award_left.csv,title,Stadium_left.csv,title,0.515681
Award_left.csv,title,NationalFootballLeagueSeason_right.csv,title,0.511602
Award_left.csv,title,Device_left.csv,title,0.506926
Award_left.csv,title,MemberOfParliament_right.csv,title,0.503396
Award_left.csv,title,Stadium_right.csv,title,0.502889
Award_left.csv,title,UnitOfWork_right.csv,title,0.502456
Award_left.csv,title,Case_right.csv,title,0.502456
Award_left.csv,title,SportFacility_left.csv,title,0.502243
Award_left.csv,title,GovernmentAgency_right.csv,title,0.496669
Award_left.csv,title,Country_left.csv,title,0.493306
Award_left.csv,title,Wrestler_left.csv,title,0.490826
Award_left.csv,title,RugbyLeague_left.csv,title,0.488597
Award_left.csv,title,EthnicGroup_left.csv,title,0.487241
Award_right.csv,title,GivenName_right.csv,title,0.740534
Award_right.csv,title,GivenName_left.csv,title,0.693852
Award_right.csv,title,TelevisionStation_left.csv,title,0.693446
Award_right.csv,title,SoccerTournament_left.csv,title,0.682286
Award_right.csv,title,Song_right.csv,title,0.676676
Award_right.csv,title,TelevisionStation_right.csv,title,0.675654
Award_right.csv,title,Award_left.csv,title,0.660862
Award_right.csv,title,SoccerClubSeason_right.csv,title,0.658898
Award_right.csv,title,Tournament_left.csv,title,0.652441
Award_right.csv,title,Device_left.csv,title,0.645139
Award_right.csv,title,MotorsportSeason_left.csv,title,0.641688
Award_right.csv,title,Device_right.csv,title,0.630482
Award_right.csv,title,Magazine_left.csv,title,0.630482
Award_right.csv,title,TennisTournament_right.csv,title,0.626861
Award_right.csv,title,Song_left.csv,title,0.614236
Award_right.csv,title,MemberOfParliament_left.csv,title,0.613519
Award_right.csv,title,Election_right.csv,title,0.610585
Award_right.csv,title,Galaxy_left.csv,title,0.595607
Award_right.csv,title,RailwayLine_right.csv,title,0.595372
Award_right.csv,title,Monarch_left.csv,title,0.594775
Award_right.csv,title,Magazine_right.csv,title,0.590420
Award_right.csv,title,FootballLeagueSeason_right.csv,title,0.587103
Award_right.csv,title,Tournament_right.csv,title,0.582970
Award_right.csv,title,Wrestler_left.csv,title,0.578548
Award_right.csv,title,NCAATeamSeason_right.csv,title,0.578377
Award_right.csv,title,MotorsportSeason_right.csv,title,0.572946
Award_right.csv,title,TennisTournament_left.csv,title,0.571533
Award_right.csv,title,NaturalEvent_left.csv,title,0.563289
Award_right.csv,title,ShoppingMall_right.csv,title,0.559180
Award_right.csv,title,ArtificialSatellite_left.csv,title,0.556633
Award_right.csv,title,MemberOfParliament_right.csv,title,0.553908
Award_right.csv,title,Legislature_right.csv,title,0.548277
Award_right.csv,title,ArtificialSatellite_right.csv,title,0.547543
Award_right.csv,title,Museum_left.csv,title,0.545057
Award_right.csv,title,Election_left.csv,title,0.541284
Award_right.csv,title,NaturalEvent_right.csv,title,0.539828
Award_right.csv,title,FootballMatch_right.csv,title,0.538431
Award_right.csv,title,SportsLeague_left.csv,title,0.536836
Award_right.csv,title,SoccerTournament_right.csv,title,0.536207
Award_right.csv,title,ShoppingMall_left.csv,title,0.535467
Award_right.csv,title,Wrestler_right.csv,title,0.531448
Award_right.csv,title,UnitOfWork_left.csv,title,0.522196
Award_right.csv,title,Legislature_left.csv,title,0.521487
Award_right.csv,title,Monarch_right.csv,title,0.517213
Award_right.csv,title,SportsLeague_right.csv,title,0.515488
Award_right.csv,title,Reptile_right.csv,title,0.511564
Award_right.csv,title,Galaxy_right.csv,title,0.510404
Award_right.csv,title,NCAATeamSeason_left.csv,title,0.509402
Award_right.csv,title,Case_left.csv,title,0.505238
BasketballTeam_left.csv,title,BasketballTeam_right.csv,title,0.940568
BasketballTeam_left.csv,title,SportsLeague_right.csv,title,0.823118
BasketballTeam_left.csv,title,SportsLeague_left.csv,title,0.781945
BasketballTeam_left.csv,title,TennisTournament_left.csv,title,0.745734
BasketballTeam_left.csv,title,SoccerClubSeason_left.csv,title,0.734186
BasketballTeam_left.csv,title,SoccerTournament_left.csv,title,0.733958
BasketballTeam_left.csv,title,SoccerLeague_right.csv,title,0.729129
BasketballTeam_left.csv,title,FootballLeagueSeason_right.csv,title,0.725186
BasketballTeam_left.csv,title,SoccerLeague_left.csv,title,0.721727
BasketballTeam_left.csv,title,Tournament_left.csv,title,0.715263
BasketballTeam_left.csv,title,Tournament_right.csv,title,0.710552
BasketballTeam_left.csv,title,FootballLeagueSeason_left.csv,title,0.706890
BasketballTeam_left.csv,title,Stadium_right.csv,title,0.689802
BasketballTeam_left.csv,title,SportFacility_right.csv,title,0.683470
BasketballTeam_left.csv,title,SoccerClubSeason_right.csv,title,0.682649
BasketballTeam_left.csv,title,FootballMatch_right.csv,title,0.676707
BasketballTeam_left.csv,title,SoccerTournament_right.csv,title,0.676234
BasketballTeam_left.csv,title,TennisTournament_right.csv,title,0.671048
BasketballTeam_left.csv,title,NationalFootballLeagueSeason_left.csv,title,0.661255
BasketballTeam_left.csv,title,FootballMatch_left.csv,title,0.656274
BasketballTeam_left.csv,title,MotorsportSeason_left.csv,title,0.650603
BasketballTeam_left.csv,title,SportFacility_left.csv,title,0.645240
BasketballTeam_left.csv,title,RugbyLeague_left.csv,title,0.644047
BasketballTeam_left.csv,title,RugbyLeague_right.csv,title,0.615713
BasketballTeam_left.csv,title,Stadium_left.csv,title,0.613522
BasketballTeam_left.csv,title,NationalFootballLeagueSeason_right.csv,title,0.607234
BasketballTeam_left.csv,title,NCAATeamSeason_left.csv,title,0.605818
BasketballTeam_left.csv,title,NCAATeamSeason_right.csv,title,0.587146
BasketballTeam_left.csv,title,MotorsportSeason_right.csv,title,0.584661
BasketballTeam_left.csv,title,Venue_left.csv,title,0.583853
BasketballTeam_left.csv,title,Museum_left.csv,title,0.580229
BasketballTeam_left.csv,title,Wrestler_left.csv,title,0.569188
BasketballTeam_left.csv,title,Award_left.csv,title,0.558859
BasketballTeam_left.csv,title,Venue_right.csv,title,0.552639
BasketballTeam_left.csv,title,GivenName_right.csv,title,0.552344
BasketballTeam_left.csv,title,Wrestler_right.csv,title,0.552141
BasketballTeam_left.csv,title,ShoppingMall_left.csv,title,0.551563
BasketballTeam_left.csv,title,GivenName_left.csv,title,0.548068
BasketballTeam_left.csv,title,ShoppingMall_right.csv,title,0.544565
BasketballTeam_left.csv,title,Museum_right.csv,title,0.538200
BasketballTeam_left.csv,title,Country_left.csv,title,0.535258
BasketballTeam_left.csv,title,Race_left.csv,title,0.532846
BasketballTeam_left.csv,title,Magazine_left.csv,title,0.524366
BasketballTeam_left.csv,title,TelevisionStation_left.csv,title,0.517471
BasketballTeam_left.csv,title,GovernmentAgency_left.csv,title,0.505297
BasketballTeam_left.csv,title,Legislature_left.csv,title,0.502851
BasketballTeam_left.csv,title,Device_right.csv,title,0.501515
BasketballTeam_left.csv,title,Magazine_right.csv,title,0.494479
BasketballTeam_left.csv,title,Noble_left.csv,title,0.493731
BasketballTeam_right.csv,title,BasketballTeam_left.csv,title,0.940568
